episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1506,612.8662,612.8662,1506,1,1,0,0,0.2995,2.004,goal,19.8,-0.008021,0.45107,-0.882506,0.871472,4.198121,1.309772,0.327309,5.964639,0.413857,0.397765,-0.468368,1.0,,,,,,,,,,,,,,0,gru
2,1955,85.4162,349.1412,449,0,0,1,0,2.9812,1.901,collision,25.8,0.14473,0.451463,-0.853881,0.895687,3.802047,1.42133,0.198889,5.955702,0.403464,0.407321,-0.693062,1.0,,,,,,,,,,,,,,0,gru
3,3478,617.5321,438.6048,1523,1,1,0,0,0.2986,1.996,goal,45.9,-0.014891,0.450578,-0.871495,0.866457,4.147418,1.350954,0.340031,5.980741,0.413744,0.398557,-0.465241,1.0,,,,,,,,,,,,,,0,gru
4,4986,609.6765,481.3728,1508,1,1,0,0,0.2989,2.004,goal,67.3,-0.040705,0.437807,-0.882257,0.846826,4.122708,1.348879,0.137134,5.958107,0.415191,0.399642,-0.633891,1.0,0.024885,0.003692,1.825777,0.004994,0.01855,0.08683,0.004749,0.069612,3.7e-05,,,,,0,gru
5,6541,627.9856,510.6953,1555,1,1,0,0,0.2992,1.984,goal,87.6,-0.005577,0.461424,-0.867445,0.879328,4.258856,1.299635,0.433562,5.985462,0.416868,0.398664,-0.49599,1.008147,,,,,,,,,,,,,,0,gru
6,8087,611.7152,527.532,1546,1,1,0,0,0.2981,1.97,goal,107.9,0.018021,0.457747,-0.868462,0.887821,4.14572,1.384845,0.343191,5.960474,0.41047,0.397682,-0.709642,1.0,,,,,,,,,,,,,,0,gru
7,9615,614.7499,539.9917,1528,1,1,0,0,0.2979,1.971,goal,127.6,0.023809,0.459896,-0.85242,0.874579,4.164258,1.366478,0.217619,5.979845,0.410403,0.396222,-0.497019,1.0,,,,,,,,,,,,,,0,gru
8,11149,620.6034,550.0681,1534,1,1,0,0,0.2989,2.008,goal,149.4,-0.023527,0.439741,-0.874018,0.883015,4.18394,1.316815,0.184164,5.990894,0.418656,0.399912,-0.540302,1.006993,0.065327,0.002374,1.826469,0.004982,0.017803,0.257741,0.009303,0.176798,4.9e-05,,,,,0,gru
9,12616,600.9573,555.7225,1467,1,1,0,0,0.2987,2.019,goal,168.4,0.000872,0.434951,-0.891037,0.874244,4.227944,1.329964,0.12531,5.975569,0.413569,0.397334,-0.414389,1.0,,,,,,,,,,,,,,0,gru
10,14125,612.9021,561.4405,1509,1,1,0,0,0.2989,2.028,goal,188.4,-0.001212,0.440616,-0.884427,0.891071,4.228245,1.292332,0.287001,5.99002,0.416232,0.398705,-0.424895,1.0,,,,,,,,,,,,,,0,gru
