episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,81,-30.1926,-30.1926,81,0,0,1,0,3.8365,1.938,collision,1.5,-0.122262,0.423203,-0.802074,0.755826,3.690675,1.54108,0.239144,5.955482,0.266292,0.363981,-0.626175,1.0,,,,,,,,,,,,,,0,lstm
2,1530,612.6207,291.2141,1449,1,1,0,0,0.2999,2.062,goal,21.2,0.00652,0.423711,-0.875289,0.834484,4.410207,1.240916,0.260905,5.983551,0.413758,0.4016,-0.401395,1.001921,,,,,,,,,,,,,,0,lstm
3,2968,607.6999,396.7093,1438,1,1,0,0,0.2993,2.052,goal,40.6,0.022871,0.434136,-0.868225,0.876311,4.496655,1.216097,0.498588,5.991418,0.413418,0.401139,-0.452458,1.0,,,,,,,,,,,,,,0,lstm
4,3068,-27.525,290.6507,100,0,0,1,0,3.836,1.919,collision,43.4,-0.154533,0.459398,-0.876858,0.844193,3.967419,1.39057,0.44261,5.925931,0.270788,0.366945,-0.686341,1.005294,0.004246,0.005176,1.884273,0.006742,0.035392,0.098919,0.007562,0.077276,3.7e-05,,,,,0,lstm
5,4505,607.1674,353.9541,1437,1,1,0,0,0.2998,2.04,goal,62.6,0.007332,0.43357,-0.872485,0.874449,4.439965,1.241689,0.119934,5.982162,0.413876,0.399914,-0.453175,1.0,,,,,,,,,,,,,,0,lstm
6,5961,613.9481,397.2864,1456,1,1,0,0,0.2983,2.065,goal,82.0,0.041851,0.422051,-0.846901,0.866979,4.454486,1.222162,0.275271,5.986946,0.414662,0.40142,-0.522105,1.005107,,,,,,,,,,,,,,0,lstm
7,7388,602.3857,426.5863,1427,1,1,0,0,0.2988,2.038,goal,101.0,0.016812,0.435914,-0.880809,0.894147,4.409894,1.257314,0.300365,5.98241,0.415834,0.402071,-0.440226,1.0,,,,,,,,,,,,,,0,lstm
8,8817,603.5515,448.707,1429,1,1,0,0,0.2991,2.044,goal,121.3,-0.012533,0.436875,-0.873303,0.860501,4.44136,1.242535,0.255625,5.981791,0.407669,0.400031,-0.616334,1.0,-0.008043,0.002698,1.884029,0.006726,0.022229,0.073248,0.005937,0.046191,4.9e-05,,,,,0,lstm
9,10303,620.0657,467.7468,1486,1,1,0,0,0.2987,2.036,goal,140.8,0.028345,0.444,-0.873689,0.883532,4.470401,1.219236,0.229422,5.979552,0.415357,0.402062,-0.623552,1.009753,,,,,,,,,,,,,,0,lstm
10,11800,620.6648,483.0386,1497,1,1,0,0,0.2969,2.03,goal,160.5,0.01849,0.442006,-0.876077,0.889396,4.462713,1.230498,0.261422,5.983469,0.414188,0.401186,-0.725855,1.008953,,,,,,,,,,,,,,0,lstm
