episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1424,586.2595,586.2595,1424,1,1,0,0,0.2983,2.086,goal,17.8,0.011419,0.432656,-0.882563,0.870509,5.530801,0.720629,0.604235,5.999741,0.409321,0.404963,-0.580079,1.0,,,,,,,,,,,,,,0,lstm
2,2881,598.772,592.5158,1457,1,1,0,0,0.2991,2.056,goal,36.1,-0.008671,0.452256,-0.864949,0.868798,5.534451,0.700964,0.29723,5.999713,0.402276,0.400573,-0.529579,1.0,,,,,,,,,,,,,,0,lstm
3,4355,601.9488,595.6601,1474,1,1,0,0,0.2981,2.087,goal,53.9,0.032015,0.431634,-0.859734,0.869097,5.499988,0.732217,0.397249,5.999477,0.405996,0.402412,-0.567882,1.003458,,,,,,,,,,,,,,0,lstm
4,5839,602.0618,597.2605,1484,1,1,0,0,0.2992,2.06,goal,73.4,0.031027,0.447157,-0.882184,0.870028,5.476546,0.79331,0.414172,5.999801,0.407491,0.4034,-0.566786,1.0,-0.016005,0.001174,1.961974,0.006742,0.017559,0.246606,0.006615,0.129888,3.7e-05,,,,,0,lstm
5,7324,604.7467,598.7578,1485,1,1,0,0,0.2996,2.074,goal,91.1,-0.006579,0.437134,-0.86647,0.852285,5.579289,0.657391,0.642117,5.999348,0.399076,0.399808,-0.514795,1.0,,,,,,,,,,,,,,0,lstm
6,8757,594.1832,597.9953,1433,1,1,0,0,0.298,2.085,goal,108.3,0.011245,0.434741,-0.87349,0.86495,5.53339,0.69998,1.152338,5.999481,0.407949,0.404036,-0.524682,1.0,,,,,,,,,,,,,,0,lstm
7,10258,604.6063,598.9398,1501,1,1,0,0,0.2997,2.07,goal,126.4,0.008198,0.442215,-0.885486,0.875147,5.576739,0.660796,0.886802,5.999671,0.403235,0.402608,-0.529618,1.000372,,,,,,,,,,,,,,0,lstm
8,10322,-32.4914,520.0109,64,0,0,1,0,3.8495,1.949,collision,129.6,-0.306769,0.403914,-0.841153,0.643572,5.086179,1.034352,1.387841,5.991494,0.247683,0.335392,-0.510206,1.0,0.012838,0.003121,1.962038,0.006726,0.021713,0.175382,0.011295,0.145996,4.9e-05,,,,,0,lstm
9,11758,587.0481,527.4595,1436,1,1,0,0,0.2994,2.085,goal,146.8,0.002646,0.437296,-0.886235,0.878676,5.552364,0.703116,0.663032,5.999481,0.399833,0.400121,-0.610538,1.0,,,,,,,,,,,,,,0,lstm
10,13238,603.0775,535.0213,1480,1,1,0,0,0.2989,2.094,goal,164.6,0.012878,0.430674,-0.866294,0.867327,5.540733,0.714261,0.171999,5.999317,0.405086,0.400899,-0.551921,1.009744,,,,,,,,,,,,,,0,lstm
11,14664,583.7763,534.7729,1426,1,1,0,0,0.2982,2.108,goal,181.7,0.014362,0.421877,-0.876258,0.881738,5.572319,0.672593,0.166137,5.999559,0.403607,0.40192,-0.540724,1.0,,,,,,,,,,,,,,0,lstm
12,16138,607.0353,535.5993,1474,1,1,0,0,0.2981,2.088,goal,200.5,0.00175,0.428087,-0.867084,0.891729,5.534312,0.729846,0.447918,5.999475,0.406138,0.402155,-0.514347,1.010364,-0.017501,0.001231,1.962154,0.00671,0.018998,0.178686,0.012427,0.140403,6.1e-05,,,,,0,lstm
13,17550,581.3104,533.5354,1412,1,1,0,0,0.2979,2.109,goal,216.9,0.016537,0.417139,-0.872386,0.865224,5.524508,0.72253,0.728986,5.999659,0.405579,0.401536,-0.530123,1.0,,,,,,,,,,,,,,0,lstm
14,17604,-38.9769,469.4316,54,0,0,1,0,3.8068,1.924,collision,217.6,-0.358077,0.398113,-0.856721,0.559923,5.085986,1.080043,1.880105,5.986217,0.238529,0.341931,-0.715046,1.0,,,,,,,,,,,,,,0,lstm
15,19045,597.5326,468.7101,1441,1,1,0,0,0.2989,2.085,goal,235.0,0.008558,0.433781,-0.86313,0.865097,5.537353,0.712755,0.600996,5.999241,0.406223,0.402899,-0.535852,1.0,,,,,,,,,,,,,,0,lstm
16,20463,588.7234,468.1642,1418,1,1,0,0,0.2984,2.095,goal,253.4,0.023384,0.425809,-0.864319,0.857563,5.516476,0.768215,0.53016,5.999831,0.405926,0.401698,-0.469303,1.0,0.040934,0.002062,1.962502,0.006693,0.02076,0.360455,0.020836,0.233317,7.3e-05,,,,,0,lstm
17,20524,-35.71,404.1325,61,0,0,1,0,3.8454,1.941,collision,254.2,-0.338536,0.392974,-0.848706,0.6614,4.972125,1.1271,1.21717,5.982036,0.24995,0.351919,-0.614465,1.0,,,,,,,,,,,,,,0,lstm
18,21992,603.041,467.6858,1468,1,1,0,0,0.299,2.083,goal,271.8,0.027826,0.432111,-0.880737,0.867375,5.474108,0.778037,0.332692,5.999304,0.408069,0.403833,-0.69929,1.007441,,,,,,,,,,,,,,0,lstm
19,23417,590.7133,468.0523,1425,1,1,0,0,0.2996,2.101,goal,289.0,0.015754,0.421815,-0.842187,0.852764,5.513365,0.736153,0.694366,5.999655,0.409508,0.403685,-0.48386,1.0,,,,,,,,,,,,,,0,lstm
20,24839,590.1108,466.7556,1422,1,1,0,0,0.2998,2.1,goal,308.0,0.029984,0.424726,-0.847698,0.856808,5.527842,0.735022,0.488509,5.999723,0.40835,0.405365,-0.648979,1.0,0.027121,0.001611,1.962562,0.006677,0.018193,0.227818,0.015496,0.167463,8.5e-05,,,,,0,lstm
21,26281,589.8919,467.3672,1442,1,1,0,0,0.2994,2.072,goal,325.1,-0.009052,0.441825,-0.888526,0.87041,5.488615,0.776378,0.74013,5.999527,0.401568,0.402634,-0.60469,1.0,,,,,,,,,,,,,,0,lstm
22,27729,595.3679,466.2004,1448,1,1,0,0,0.2992,2.103,goal,342.6,0.003481,0.425525,-0.853717,0.866205,5.494721,0.754072,1.141825,5.999626,0.405194,0.403649,-0.590271,1.0,,,,,,,,,,,,,,0,lstm
23,27763,-40.9647,403.9729,34,0,0,1,0,3.8461,1.832,collision,343.1,-0.44902,0.359819,-0.857296,0.674814,4.880738,1.31568,1.076374,5.978905,0.227951,0.329627,-0.477914,1.0,,,,,,,,,,,,,,0,lstm
24,29204,592.5566,467.1263,1441,1,1,0,0,0.2978,2.104,goal,362.1,0.023062,0.423605,-0.879968,0.880848,5.48321,0.78392,1.10266,5.998846,0.409879,0.404707,-0.519886,1.0,0.04197,0.001855,1.962811,0.006661,0.017843,0.154894,0.008934,0.116841,9.7e-05,,,,,0,lstm
25,30655,600.4095,467.414,1451,1,1,0,0,0.2988,2.084,goal,379.1,0.016869,0.432227,-0.877148,0.884969,5.472573,0.7811,0.452241,5.999805,0.405438,0.403219,-0.493318,1.0,,,,,,,,,,,,,,0,lstm
26,32085,592.2674,467.7684,1430,1,1,0,0,0.2978,2.095,goal,396.2,0.028118,0.427477,-0.871687,0.872215,5.433296,0.814213,0.712422,5.999563,0.408597,0.402633,-0.671112,1.0,,,,,,,,,,,,,,0,lstm
27,33555,606.602,531.9996,1470,1,1,0,0,0.2998,2.085,goal,413.9,0.010187,0.432759,-0.892303,0.869653,5.492767,0.724916,0.739718,5.999533,0.407279,0.403521,-0.545393,1.006072,,,,,,,,,,,,,,0,lstm
28,35023,603.9914,532.0946,1468,1,1,0,0,0.2975,2.088,goal,433.0,0.003038,0.428085,-0.855233,0.881918,5.438205,0.860687,0.693752,5.999402,0.410493,0.405848,-0.520899,1.006161,-0.02122,0.001057,1.962642,0.006645,0.014527,0.19294,0.009716,0.127058,0.0001,,,,,0,lstm
29,35059,-43.5816,468.6651,36,0,0,1,0,3.8282,2.066,collision,433.5,-0.274958,0.350771,-0.839102,0.467848,4.479672,1.458624,1.411028,5.980702,0.238808,0.36017,-0.703541,1.0,,,,,,,,,,,,,,0,lstm
30,36471,584.1302,468.0671,1412,1,1,0,0,0.2998,2.104,goal,450.3,0.011481,0.422516,-0.88746,0.867288,5.517195,0.700553,0.337095,5.998622,0.403012,0.402469,-0.507881,1.0,,,,,,,,,,,,,,0,lstm
31,37904,588.2911,467.907,1433,1,1,0,0,0.2991,2.085,goal,467.8,0.007828,0.431069,-0.877101,0.844731,5.468041,0.790757,0.276518,5.999906,0.407767,0.404433,-0.512839,1.0,,,,,,,,,,,,,,0,lstm
32,39341,590.8964,467.4598,1437,1,1,0,0,0.2992,2.08,goal,487.1,0.012167,0.435689,-0.861597,0.873574,5.470006,0.779642,0.700775,5.999459,0.406885,0.403222,-0.550763,1.0,0.001152,0.001316,1.961794,0.006629,0.013958,0.223007,0.008809,0.173579,0.0001,,,,,0,lstm
33,40784,597.8753,531.3438,1443,1,1,0,0,0.2998,2.089,goal,505.1,0.02582,0.429794,-0.864097,0.870162,5.458308,0.756019,0.936057,5.999468,0.410446,0.40393,-0.502303,1.0,,,,,,,,,,,,,,0,lstm
34,42249,602.7557,532.3637,1465,1,1,0,0,0.2982,2.096,goal,522.9,0.002537,0.424725,-0.845464,0.88152,5.464957,0.777286,0.797047,5.999441,0.407961,0.405183,-0.58343,1.008138,,,,,,,,,,,,,,0,lstm
35,43693,594.14,531.7368,1444,1,1,0,0,0.2984,2.081,goal,541.0,-0.00426,0.436698,-0.86487,0.872434,5.442467,0.773495,0.445152,5.999229,0.403078,0.403137,-0.569782,1.0,,,,,,,,,,,,,,0,lstm
36,45113,585.221,531.0321,1420,1,1,0,0,0.2998,2.089,goal,559.8,0.002544,0.429298,-0.862811,0.846908,5.475879,0.831131,0.401079,5.999508,0.408442,0.403821,-0.499007,1.0,-0.027832,0.001079,1.96116,0.006612,0.012818,0.205665,0.007056,0.164427,0.0001,,,,,0,lstm
37,45148,-42.3367,466.1383,35,0,0,1,0,3.834,1.948,collision,560.3,-0.368501,0.373661,-0.839253,0.488483,5.270495,0.847455,1.729457,5.904988,0.206384,0.319468,-0.619231,1.0,,,,,,,,,,,,,,0,lstm
38,46584,591.2457,464.8637,1436,1,1,0,0,0.2976,2.099,goal,577.8,0.031788,0.424329,-0.850119,0.875371,5.439703,0.810706,0.141385,5.999193,0.40893,0.405181,-0.620245,1.0,,,,,,,,,,,,,,0,lstm
39,47997,583.0104,527.5229,1413,1,1,0,0,0.2983,2.095,goal,594.9,0.03334,0.425002,-0.868312,0.873734,5.408114,0.837745,0.963081,5.999754,0.410303,0.407319,-0.536246,1.0,,,,,,,,,,,,,,0,lstm
40,49421,591.4654,528.2564,1424,1,1,0,0,0.2997,2.088,goal,613.8,0.019475,0.431067,-0.862917,0.881883,5.476283,0.767787,0.310412,5.999547,0.407664,0.402862,-0.503986,1.0,0.013064,0.001664,1.961314,0.006596,0.016186,0.231262,0.011254,0.155121,0.0001,,,,,0,lstm
41,49449,-43.7604,465.0513,28,0,0,1,0,3.8324,2.001,collision,614.2,-0.368581,0.331023,-0.872705,0.471426,5.174375,0.715231,2.866748,5.989901,0.20387,0.318712,-0.618872,1.0,,,,,,,,,,,,,,0,lstm
42,50919,600.6381,466.0254,1470,1,1,0,0,0.2992,2.086,goal,631.8,0.008527,0.433611,-0.882551,0.856017,5.44333,0.827673,0.40828,5.999669,0.407925,0.404545,-0.51033,1.000327,,,,,,,,,,,,,,0,lstm
43,52338,585.3082,464.7687,1419,1,1,0,0,0.2972,2.106,goal,649.2,0.007792,0.421488,-0.863138,0.851403,5.488821,0.748549,1.004213,5.999403,0.405707,0.403453,-0.540601,1.0,,,,,,,,,,,,,,0,lstm
44,52379,-41.1033,400.3828,41,0,0,1,0,3.8375,1.927,collision,651.3,-0.342946,0.348879,-0.84297,0.744513,4.723571,1.472263,0.508169,5.993508,0.233856,0.347066,-0.643226,1.0,0.060523,0.001775,1.961914,0.00658,0.016919,0.145713,0.012604,0.11814,0.0001,,,,,0,lstm
45,53836,598.5229,400.8211,1457,1,1,0,0,0.2996,2.09,goal,669.0,0.016261,0.430791,-0.848904,0.856852,5.387187,0.856436,0.922277,5.999181,0.409401,0.403991,-0.561782,1.000516,,,,,,,,,,,,,,0,lstm
46,55291,597.8697,402.086,1455,1,1,0,0,0.2991,2.102,goal,686.2,0.026908,0.422476,-0.834668,0.889686,5.459441,0.774507,0.473079,5.998768,0.407668,0.403101,-0.569991,1.004608,,,,,,,,,,,,,,0,lstm
47,56717,588.4259,465.1623,1426,1,1,0,0,0.2981,2.088,goal,703.4,0.029278,0.429308,-0.854761,0.876096,5.437991,0.80563,0.842298,5.999647,0.408072,0.403047,-0.624466,1.0,,,,,,,,,,,,,,0,lstm
48,58186,606.1861,466.6563,1469,1,1,0,0,0.2981,2.088,goal,723.0,0.018582,0.429675,-0.88382,0.85558,5.455675,0.768564,0.441836,5.998932,0.412678,0.406947,-0.53536,1.008046,-0.020101,0.000979,1.962296,0.006564,0.012705,0.154145,0.007912,0.124145,0.0001,,,,,0,lstm
49,59627,599.2456,468.2798,1441,1,1,0,0,0.2974,2.098,goal,739.8,0.011668,0.423576,-0.871259,0.858076,5.440326,0.842169,0.207093,5.999492,0.41,0.405613,-0.542308,1.0,,,,,,,,,,,,,,0,lstm
50,61057,584.7012,467.6034,1430,1,1,0,0,0.2985,2.084,goal,755.9,0.005196,0.435418,-0.873304,0.851027,5.510103,0.745927,0.463814,5.999555,0.408816,0.405465,-0.57921,1.0,,,,,,,,,,,,,,0,lstm
51,62525,599.8279,531.9622,1468,1,1,0,0,0.2976,2.073,goal,772.9,0.005623,0.440792,-0.867007,0.87482,5.47944,0.7349,0.772472,5.999721,0.404992,0.405627,-0.541639,1.0,,,,,,,,,,,,,,0,lstm
