episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1429,599.5945,599.5945,1429,1,1,0,0,0.2986,2.106,goal,18.6,0.016955,0.421819,-0.856368,0.858857,5.133561,0.860484,1.124428,5.984993,0.391434,0.399289,-0.616816,1.0,,,,,,,,,,,,,,0,gru
2,3929,141.0715,370.333,2500,0,0,0,1,0.8905,2.05,max_steps,51.0,0.152241,0.42397,-0.862486,0.881906,4.922056,1.013955,0.818015,5.99482,0.352824,0.42274,-1.0,1.0,,,,,,,,,,,,,,0,gru
3,5372,604.3018,448.3226,1443,1,1,0,0,0.2983,2.11,goal,69.8,0.024834,0.411906,-0.847962,0.851376,5.11491,0.902649,0.62752,5.988284,0.396839,0.400231,-0.596307,1.0,,,,,,,,,,,,,,0,gru
4,5435,-33.4057,327.8905,63,0,0,1,0,3.8634,2.102,collision,72.8,-0.030199,0.372911,-0.80197,0.703103,4.451399,1.169621,0.996024,5.938361,0.234813,0.326259,-0.635775,1.0,0.002175,0.004963,1.776782,0.004994,0.052532,0.097772,0.012421,0.067674,3.7e-05,,,,,0,gru
5,6894,606.3056,383.5735,1459,1,1,0,0,0.2991,2.103,goal,91.8,0.018621,0.420319,-0.847705,0.844777,5.158063,0.867179,0.927444,5.993636,0.395762,0.402314,-0.666523,1.004079,,,,,,,,,,,,,,0,gru
6,8133,343.4864,376.8923,1239,0,0,1,0,0.9941,2.07,collision,107.8,0.049295,0.431302,-0.863254,0.875739,5.007959,1.006463,0.684558,5.984243,0.36059,0.387454,-0.807769,1.0,,,,,,,,,,,,,,0,gru
7,9352,340.2861,371.6629,1219,0,0,1,0,0.9705,2.101,collision,123.9,0.037162,0.416224,-0.863383,0.87037,5.04931,0.929972,0.608359,5.992786,0.361897,0.387841,-0.643162,1.0,,,,,,,,,,,,,,0,gru
8,10798,334.8899,367.0662,1446,0,0,1,0,0.9408,2.079,collision,145.2,-0.059502,0.430215,-0.854964,0.8638,5.055102,0.966608,0.511034,5.987397,0.397693,0.404033,-0.972787,1.006883,0.021522,0.003396,1.776773,0.004982,0.032672,0.085058,0.010203,0.055044,4.9e-05,,,,,0,gru
9,11111,49.3604,331.7656,313,0,0,1,0,3.16,2.104,collision,149.5,-0.099761,0.401413,-0.844714,0.850543,5.088164,0.868856,1.386224,5.993774,0.36084,0.391261,-0.632633,1.0,,,,,,,,,,,,,,0,gru
10,12379,363.0053,334.8896,1268,0,0,1,0,0.9211,2.097,collision,165.9,0.018465,0.422556,-0.861469,0.866576,5.096547,0.913197,0.627254,5.992252,0.358353,0.386345,-0.715757,1.001004,,,,,,,,,,,,,,0,gru
11,13785,596.7577,334.6059,1406,1,1,0,0,0.2989,2.122,goal,183.9,0.027101,0.410524,-0.879354,0.876566,5.210934,0.814239,0.901402,5.992431,0.396058,0.399034,-0.560025,1.0,,,,,,,,,,,,,,0,gru
