global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
1244,4,-0.017407,0.015467,1.65878,0.004994,0.078094,0.121235,0.091621,0.0,3.7e-05,,,,,none
1244,4,-0.016719,0.015272,1.65878,0.004994,0.078175,0.114329,0.081122,0.0,3.7e-05,,,,,none
1244,4,-0.016715,0.015116,1.65878,0.004994,0.078735,0.316898,0.071305,0.0,3.7e-05,,,,,none
1244,4,-0.016315,0.014923,1.658795,0.004994,0.080419,0.155459,0.058579,0.0,3.7e-05,,,,,none
2730,8,-0.018783,0.014256,1.658813,0.004982,0.078798,0.30239,0.049405,0.0,4.9e-05,,,,,none
2730,8,-0.01775,0.014085,1.658805,0.004982,0.080908,0.300099,0.037787,0.0,4.9e-05,,,,,none
2730,8,-0.016858,0.013972,1.658779,0.004982,0.083181,0.204489,0.027985,0.0,4.9e-05,,,,,none
2730,8,-0.017108,0.013903,1.658753,0.004982,0.085472,0.506297,0.020384,0.0,4.9e-05,,,,,none
3881,12,-0.010005,0.013649,1.658728,0.00497,0.075597,0.385243,0.056828,0.0,6.1e-05,,,,,none
3881,12,-0.008829,0.013563,1.658702,0.00497,0.07665,0.391154,0.051807,0.0,6.1e-05,,,,,none
3881,12,-0.007369,0.013513,1.658682,0.00497,0.077484,0.368135,0.048203,0.0,6.1e-05,,,,,none
3881,12,-0.006151,0.013484,1.658663,0.00497,0.078124,0.20768,0.045639,0.0,6.1e-05,,,,,none
5374,16,-0.016565,0.013978,1.658641,0.004958,0.079276,0.363679,0.034591,0.0,7.3e-05,,,,,none
5374,16,-0.014763,0.01398,1.6586,0.004958,0.079721,0.361107,0.0331,0.0,7.3e-05,,,,,none
5374,16,-0.013496,0.013996,1.658546,0.004958,0.079774,0.12525,0.03322,0.0,7.3e-05,,,,,none
5374,16,-0.014586,0.013994,1.658489,0.004958,0.080128,0.541792,0.031967,0.0,7.3e-05,,,,,none
6622,20,-0.015181,0.01377,1.658433,0.004946,0.07862,0.211289,0.044649,0.0,8.5e-05,,,,,none
6622,20,-0.014464,0.013702,1.658365,0.004946,0.080457,0.20665,0.036506,0.0,8.5e-05,,,,,none
6622,20,-0.013713,0.013655,1.658298,0.004946,0.082722,0.114058,0.028153,0.0,8.5e-05,,,,,none
6622,20,-0.013741,0.013621,1.658235,0.004946,0.08511,0.289114,0.020306,0.0,8.5e-05,,,,,none
8114,24,-0.013218,0.011891,1.658183,0.004934,0.078503,0.162857,0.031327,0.0,9.7e-05,,,,,none
8114,24,-0.013444,0.011779,1.658128,0.004934,0.08125,0.163597,0.021927,0.0,9.7e-05,,,,,none
8114,24,-0.013526,0.011693,1.658076,0.004934,0.084466,0.163744,0.013322,0.0,9.7e-05,,,,,none
8114,24,-0.013476,0.011638,1.658027,0.004934,0.087916,0.163372,0.01118,0.0,9.7e-05,,,,,none
9094,28,-0.015614,0.014347,1.657982,0.004922,0.073314,0.159081,0.044199,0.0,0.0001,,,,,none
9094,28,-0.015443,0.014258,1.657944,0.004922,0.075507,0.16196,0.031991,0.0,0.0001,,,,,none
9094,28,-0.015004,0.014213,1.657915,0.004922,0.07786,0.166209,0.020351,0.0,0.0001,,,,,none
9094,28,-0.014591,0.014208,1.657894,0.004922,0.08013,0.166875,0.012667,0.0,0.0001,,,,,none
10575,32,-0.009237,0.011211,1.657877,0.00491,0.081301,0.142917,0.016638,0.0,0.0001,,,,,none
10575,32,-0.009136,0.011185,1.657838,0.00491,0.083778,0.140985,0.022739,0.0,0.0001,,,,,none
10575,32,-0.00899,0.011154,1.657781,0.00491,0.085437,0.126164,0.028069,0.0,0.0001,,,,,none
10575,32,-0.008926,0.011103,1.657707,0.00491,0.08625,0.118526,0.031463,0.0,0.0001,,,,,none
12049,36,-0.013263,0.011822,1.657617,0.004898,0.085227,0.199125,0.020862,0.0,0.0001,,,,,none
12049,36,-0.012947,0.011736,1.657544,0.004898,0.084617,0.199575,0.019989,0.0,0.0001,,,,,none
12049,36,-0.012394,0.011635,1.657487,0.004898,0.083324,0.200331,0.017169,0.0,0.0001,,,,,none
12049,36,-0.011691,0.011529,1.657444,0.004898,0.081502,0.144758,0.012982,0.0,0.0001,,,,,none
13316,40,-0.023699,0.011704,1.657411,0.004886,0.085628,0.20267,0.012292,0.0,0.0001,,,,,none
13316,40,-0.023676,0.011607,1.657374,0.004886,0.084244,0.204343,0.008542,0.0,0.0001,,,,,none
13316,40,-0.023371,0.011523,1.657336,0.004886,0.08341,0.189136,0.006802,0.0,0.0001,,,,,none
13316,40,-0.023285,0.011452,1.657294,0.004886,0.083051,0.266752,0.006366,0.0,0.0001,,,,,none
14470,44,-0.011617,0.011195,1.657253,0.004874,0.084658,0.257427,0.005416,0.0,0.0001,,,,,none
14470,44,-0.011095,0.01112,1.657225,0.004874,0.0838,0.259764,0.00434,0.0,0.0001,,,,,none
14470,44,-0.010314,0.011048,1.657206,0.004874,0.082525,0.22212,0.004933,0.0,0.0001,,,,,none
14470,44,-0.010494,0.010982,1.65719,0.004874,0.080758,0.449754,0.009267,0.0,0.0001,,,,,none
15968,48,-0.009616,0.011162,1.657177,0.004862,0.078721,0.248281,0.008239,0.0,0.0001,,,,,none
15968,48,-0.009592,0.011063,1.657172,0.004862,0.076891,0.249939,0.009663,0.0,0.0001,,,,,none
15968,48,-0.009087,0.010966,1.657174,0.004862,0.076051,0.252705,0.010836,0.0,0.0001,,,,,none
15968,48,-0.00833,0.010879,1.657182,0.004862,0.076043,0.202904,0.01022,0.0,0.0001,,,,,none
17474,52,-0.012913,0.009737,1.657191,0.00485,0.079758,0.082272,0.005164,0.0,0.0001,,,,,none
17474,52,-0.012997,0.009664,1.657211,0.00485,0.079919,0.081912,0.005049,0.0,0.0001,,,,,none
17474,52,-0.013065,0.009593,1.657237,0.00485,0.079777,0.156362,0.005173,0.0,0.0001,,,,,none
17474,52,-0.013232,0.009522,1.657272,0.00485,0.079163,0.231853,0.004962,0.0,0.0001,,,,,none
18986,56,-0.012505,0.011139,1.657313,0.004838,0.077099,0.249346,0.009845,0.0,0.0001,,,,,none
18986,56,-0.011918,0.011064,1.65735,0.004838,0.075393,0.244456,0.014856,0.0,0.0001,,,,,none
18986,56,-0.011442,0.011006,1.657383,0.004838,0.073748,0.147015,0.021048,0.0,0.0001,,,,,none
18986,56,-0.012483,0.010955,1.657411,0.004838,0.073024,0.640817,0.02406,0.0,0.0001,,,,,none
20473,60,-0.0083,0.010785,1.657436,0.004826,0.080124,0.222691,0.004654,0.0,0.0001,,,,,none
20473,60,-0.008151,0.010731,1.657434,0.004826,0.07993,0.221066,0.004728,0.0,0.0001,,,,,none
20473,60,-0.007813,0.010671,1.657409,0.004826,0.079316,0.21763,0.006264,0.0,0.0001,,,,,none
20473,60,-0.007322,0.01061,1.657366,0.004826,0.078443,0.212569,0.009776,0.0,0.0001,,,,,none
21959,64,-0.012604,0.009407,1.657306,0.004814,0.076175,0.221756,0.018815,0.0,0.0001,,,,,none
21959,64,-0.012284,0.009351,1.657262,0.004814,0.07561,0.223333,0.020706,0.0,0.0001,,,,,none
21959,64,-0.011665,0.009291,1.657233,0.004814,0.075573,0.19603,0.02052,0.0,0.0001,,,,,none
21959,64,-0.011529,0.009232,1.657215,0.004814,0.075978,0.259453,0.018463,0.0,0.0001,,,,,none
22667,68,-0.015856,0.015958,1.65721,0.004802,0.086164,0.471955,0.108835,0.0,0.0001,,,,,none
22667,68,-0.014239,0.015817,1.65725,0.004802,0.084983,0.488354,0.092381,0.0,0.0001,,,,,none
22667,68,-0.012246,0.015712,1.657324,0.004802,0.084611,0.306907,0.065266,0.0,0.0001,,,,,none
22667,68,-0.012268,0.015778,1.657411,0.004802,0.086858,0.712362,0.032238,0.0,0.0001,,,,,none
23915,72,-0.014521,0.012125,1.657505,0.00479,0.083981,0.134579,0.005357,0.0,0.0001,,,,,none
23915,72,-0.014652,0.012347,1.657555,0.00479,0.087458,0.139032,0.021388,0.0,0.0001,,,,,none
23915,72,-0.014762,0.012588,1.657569,0.00479,0.090642,0.146171,0.035499,0.0,0.0001,,,,,none
23915,72,-0.014842,0.012789,1.657551,0.00479,0.093117,0.147234,0.045585,0.0,0.0001,,,,,none
24919,76,-0.02278,0.013007,1.657506,0.004778,0.081185,0.334936,0.015267,0.0,0.0001,,,,,none
24919,76,-0.021988,0.013046,1.657448,0.004778,0.081517,0.338098,0.01134,0.0,0.0001,,,,,none
24919,76,-0.021324,0.01308,1.657379,0.004778,0.081668,0.152986,0.01001,0.0,0.0001,,,,,none
24919,76,-0.02186,0.013119,1.657305,0.004778,0.081925,0.330209,0.007507,0.0,0.0001,,,,,none
27129,80,-0.020094,0.009939,1.657232,0.004766,0.096212,0.29032,0.087687,0.0,0.0001,,,,,none
27129,80,0.198225,0.00247,1.657165,0.004766,0.063819,0.124534,0.129644,0.0,0.0001,,,,,none
27129,80,0.012706,0.00852,1.657105,0.004766,0.086032,0.178646,0.079681,0.0,0.0001,,,,,none
27129,80,-0.133434,0.013352,1.657045,0.004766,0.11089,1.323115,0.047331,0.0,0.0001,,,,,none
27129,80,0.017113,0.007665,1.657009,0.004766,0.076045,0.113567,0.054924,0.0,0.0001,,,,,none
27129,80,-0.16976,0.016267,1.656973,0.004766,0.111308,0.424982,0.073255,0.0,0.0001,,,,,none
27129,80,0.009633,0.007877,1.656966,0.004766,0.07312,0.274615,0.023427,0.0,0.0001,,,,,none
27129,80,-0.092026,0.010438,1.656962,0.004766,0.066173,0.312902,0.007075,0.0,0.0001,,,,,none
28619,84,-0.017136,0.011992,1.656947,0.004754,0.084936,0.185832,0.005397,0.0,0.0001,,,,,none
28619,84,-0.016578,0.01192,1.656931,0.004754,0.082293,0.188514,0.011936,0.0,0.0001,,,,,none
28619,84,-0.015819,0.011925,1.656911,0.004754,0.080412,0.158369,0.028483,0.0,0.0001,,,,,none
28619,84,-0.015318,0.012006,1.656888,0.004754,0.079421,0.127922,0.044428,0.0,0.0001,,,,,none
31678,88,0.041935,0.005884,1.65686,0.004742,0.074795,0.217101,0.011543,0.0,0.0001,,,,,none
31678,88,-0.103448,0.011027,1.656838,0.004742,0.08484,0.350717,0.035523,0.0,0.0001,,,,,none
31678,88,-0.055862,0.007528,1.656829,0.004742,0.077563,0.244162,0.028458,0.0,0.0001,,,,,none
31678,88,0.089855,0.007305,1.656826,0.004742,0.07188,0.27383,0.012696,0.0,0.0001,,,,,none
31678,88,0.013234,0.007684,1.65682,0.004742,0.0742,0.356951,0.017113,0.0,0.0001,,,,,none
31678,88,-0.042464,0.006536,1.65681,0.004742,0.074209,0.15197,0.025715,0.0,0.0001,,,,,none
31678,88,0.040656,0.006257,1.656797,0.004742,0.072623,0.143454,0.011208,0.0,0.0001,,,,,none
