episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1593,-5.8361,-5.8361,1593,0,0,1,0,2.3223,1.854,collision,20.8,0.049932,0.433143,-0.832674,0.874449,3.131333,1.433537,0.132537,5.916229,0.424206,0.441798,-0.789585,1.0,,,,,,,,,,,,,,0,gru
2,2966,266.5253,130.3446,1373,0,0,1,0,1.4212,1.878,collision,39.1,0.029846,0.422206,-0.861242,0.869984,3.12184,1.442602,0.134187,5.875316,0.439195,0.421624,-0.412275,1.0,,,,,,,,,,,,,,0,gru
3,4327,-60.7739,66.6384,1361,0,0,1,0,2.7096,1.867,collision,57.1,0.048481,0.428776,-0.862961,0.842636,3.146724,1.448812,0.114247,5.903783,0.414997,0.451904,-0.926389,1.0,,,,,,,,,,,,,,0,gru
4,5858,-17.9356,45.4949,1531,0,0,1,0,2.3042,1.863,collision,82.0,0.051294,0.425654,-0.868382,0.860432,3.126744,1.426972,0.075069,5.885895,0.424442,0.447572,-0.954242,1.0,-0.007083,0.008328,1.837994,0.004994,0.07311,0.052929,0.019969,0.0309,3.7e-05,,,,,0,gru
5,7231,341.1967,104.6353,1373,0,0,1,0,1.1538,1.861,collision,99.0,0.019808,0.422343,-0.841887,0.860417,3.071514,1.439232,0.15384,5.826848,0.440114,0.417606,-0.385184,1.0,,,,,,,,,,,,,,0,gru
6,8649,368.1569,148.5555,1418,0,0,1,0,1.0939,1.856,collision,117.3,0.014381,0.430351,-0.874051,0.873408,3.11125,1.425089,0.169184,5.844636,0.441922,0.421289,-0.334096,1.008616,,,,,,,,,,,,,,0,gru
7,10037,406.8999,185.4619,1388,0,0,1,0,0.7958,1.857,collision,134.9,0.048238,0.423842,-0.879142,0.869175,3.002685,1.386216,0.11786,5.852469,0.445774,0.431771,-0.568483,1.0,,,,,,,,,,,,,,0,gru
8,11457,358.0976,207.0414,1420,0,0,1,0,1.1189,1.861,collision,154.5,0.038784,0.431854,-0.855125,0.864822,3.11925,1.41876,0.101717,5.900084,0.438515,0.422125,-0.451633,1.003493,0.017315,0.005718,1.838421,0.004982,0.069308,0.057648,0.025666,0.034932,4.9e-05,,,,,0,gru
9,12852,422.5136,230.9827,1395,0,0,1,0,0.8669,1.843,collision,171.4,0.026112,0.418252,-0.879802,0.849617,2.999981,1.420528,0.156025,5.891155,0.447822,0.425599,-0.40682,1.003597,,,,,,,,,,,,,,0,gru
10,14446,660.343,273.9187,1594,1,1,0,0,0.2984,1.837,goal,190.4,0.015172,0.436879,-0.869971,0.86683,3.032294,1.416673,0.101039,5.907241,0.455484,0.430814,-0.423889,1.0,,,,,,,,,,,,,,0,gru
11,15845,426.7684,317.1792,1399,0,0,1,0,0.8581,1.829,collision,208.2,0.011576,0.427916,-0.87001,0.876444,3.01462,1.446828,0.120463,5.887285,0.455184,0.425556,-0.253655,1.005964,,,,,,,,,,,,,,0,gru
12,17242,430.7247,333.5991,1397,0,0,1,0,0.7558,1.848,collision,228.6,0.011661,0.428185,-0.883554,0.857204,3.006544,1.438567,0.061383,5.913959,0.454192,0.426342,-0.32268,1.0,0.007277,0.006198,1.838939,0.00497,0.067276,0.052011,0.030808,0.034755,6.1e-05,,,,,0,gru
13,18618,418.9021,381.5667,1376,0,0,1,0,0.8445,1.823,collision,245.4,0.018477,0.427062,-0.866988,0.868705,2.949361,1.439349,0.09305,5.906959,0.450358,0.424905,-0.27097,1.0,,,,,,,,,,,,,,0,gru
14,20035,301.1766,413.478,1417,0,0,1,0,1.3186,1.837,collision,263.0,0.023471,0.433618,-0.87231,0.862291,3.028559,1.426302,0.039118,5.922723,0.440413,0.422095,-0.532037,1.0,,,,,,,,,,,,,,0,gru
