episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1578,602.5151,602.5151,1578,1,1,0,0,0.2976,2.056,goal,21.0,-0.033246,0.443413,-0.873384,0.85816,4.946749,1.064792,0.200076,5.993941,0.409905,0.405334,-0.872083,1.000073,,,,,,,,,,,,,,0,lstm
2,3067,605.3234,603.9193,1489,1,1,0,0,0.2977,2.077,goal,39.8,0.000343,0.434714,-0.842403,0.871978,5.057112,0.984406,0.837026,5.997141,0.401813,0.405514,-0.647096,1.002894,,,,,,,,,,,,,,0,lstm
3,4515,598.9368,602.2585,1448,1,1,0,0,0.299,2.075,goal,58.5,0.003345,0.43529,-0.884795,0.871222,4.991136,1.00019,0.065829,5.991846,0.401641,0.398156,-0.592039,1.0,,,,,,,,,,,,,,0,lstm
4,6116,595.181,600.4891,1601,1,1,0,0,0.2991,2.076,goal,81.5,-0.027329,0.431779,-0.87411,0.878297,5.013231,0.996765,0.336421,5.994921,0.415623,0.409582,-0.915918,1.004695,-0.039938,0.002169,1.895912,0.006742,0.010997,0.158471,0.004402,0.092401,3.7e-05,,,,,0,lstm
5,7550,590.5179,598.4949,1434,1,1,0,0,0.2989,2.093,goal,99.6,-0.000439,0.423501,-0.871761,0.827848,5.060845,0.978298,0.618531,5.993227,0.408922,0.409084,-0.559695,1.0,,,,,,,,,,,,,,0,lstm
6,9030,605.0987,599.5955,1480,1,1,0,0,0.2995,2.078,goal,118.7,0.012241,0.432949,-0.854473,0.873789,4.990434,1.018978,0.468106,5.992123,0.405645,0.401666,-0.575772,1.0057,,,,,,,,,,,,,,0,lstm
7,10461,586.8222,597.7707,1431,1,1,0,0,0.2986,2.079,goal,137.2,0.00732,0.434884,-0.854946,0.869246,5.086857,0.941431,0.461547,5.991205,0.407991,0.40853,-0.621837,1.0,,,,,,,,,,,,,,0,lstm
8,11917,590.7389,596.8918,1456,1,1,0,0,0.3,2.066,goal,157.8,-0.042133,0.439247,-0.879991,0.886937,5.033819,1.00313,0.324222,5.990839,0.396957,0.405111,-0.616453,1.0,-0.036037,0.002172,1.896034,0.006726,0.013097,0.126219,0.007147,0.083208,4.9e-05,,,,,0,lstm
9,13402,607.4648,598.0665,1485,1,1,0,0,0.299,2.077,goal,176.7,0.016823,0.433276,-0.867129,0.868054,5.113785,0.928782,0.340277,5.989806,0.406666,0.407377,-0.563028,1.010377,,,,,,,,,,,,,,0,lstm
10,14880,605.7632,598.8362,1478,1,1,0,0,0.2992,2.081,goal,195.1,0.019834,0.43001,-0.866088,0.864099,4.976406,1.046684,0.50732,5.996129,0.404127,0.400238,-0.672633,1.008752,,,,,,,,,,,,,,0,lstm
