episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,139,-3.1299,-3.1299,139,0,0,1,0,3.5259,2.117,collision,2.1,-0.00766,0.414816,-0.852218,0.803155,5.412658,0.76561,1.700466,5.993114,0.402997,0.386237,-0.211979,1.0,,,,,,,,,,,,,,0,lstm
2,264,-8.5675,-5.8487,125,0,0,1,0,3.5866,2.114,collision,3.7,-0.149677,0.391166,-0.83871,0.717051,5.445969,0.814587,1.0587,5.982688,0.411978,0.390645,-0.261401,1.0,,,,,,,,,,,,,,0,lstm
3,404,-4.8853,-5.5276,140,0,0,1,0,3.6411,2.153,collision,5.5,0.030338,0.382448,-0.775099,0.776354,5.506329,0.691377,1.571815,5.996552,0.406789,0.39102,-0.366531,1.002859,,,,,,,,,,,,,,0,lstm
4,563,-6.8572,-5.86,159,0,0,1,0,3.6093,2.082,collision,8.6,0.132339,0.412061,-0.728861,0.810563,5.378832,0.836177,1.096089,5.998521,0.382232,0.382931,-0.613117,1.0,-0.062189,0.057225,1.879567,0.006742,0.164933,0.331223,0.182781,0.399366,3.7e-05,,,,,0,lstm
5,690,-8.0806,-6.3041,127,0,0,1,0,3.6693,2.058,collision,10.2,-0.126666,0.42378,-0.845516,0.810678,5.296905,0.822204,1.285894,5.998165,0.410457,0.390247,-0.309769,1.0,,,,,,,,,,,,,,0,lstm
6,829,-3.0808,-5.7669,139,0,0,1,0,3.5554,2.177,collision,11.9,-0.016396,0.376491,-0.783709,0.819004,5.353152,0.742423,1.437325,5.992581,0.399719,0.384327,-0.180401,1.0,,,,,,,,,,,,,,0,lstm
7,949,-11.2911,-6.5561,120,0,0,1,0,3.684,2.129,collision,13.5,-0.174882,0.365535,-0.853853,0.774598,5.241249,0.860433,1.200349,5.97978,0.405291,0.39115,-0.384085,1.0,,,,,,,,,,,,,,0,lstm
8,1061,-15.7417,-7.7043,112,0,0,1,0,3.7174,2.039,collision,15.3,-0.244921,0.379764,-0.886528,0.761854,5.318214,0.784401,0.546128,5.994439,0.391496,0.388538,-0.464613,1.0,-0.095605,0.044144,1.879889,0.006726,0.146117,0.283108,0.14451,0.15579,4.9e-05,,,,,0,lstm
9,1191,-8.4328,-7.7852,130,0,0,1,0,3.5625,2.061,collision,17.0,-0.171664,0.406479,-0.818833,0.757175,5.405553,0.765056,1.334502,5.984313,0.415113,0.393105,-0.47564,1.0,,,,,,,,,,,,,,0,lstm
10,1323,-6.2655,-7.6332,132,0,0,1,0,3.6851,2.121,collision,18.6,0.015377,0.409494,-0.790923,0.766941,5.381783,0.733514,1.952697,5.987733,0.410072,0.392319,-0.31147,1.009254,,,,,,,,,,,,,,0,lstm
