episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1351,295.5775,295.5775,1351,0,0,1,0,1.2263,2.019,collision,17.5,0.058839,0.437814,-0.882163,0.871857,4.030142,1.257429,0.549064,5.982341,0.418514,0.410221,-0.669962,1.0,,,,,,,,,,,,,,0,gru
2,2676,305.446,300.5118,1325,0,0,1,0,1.2294,2.023,collision,34.7,-0.005107,0.434074,-0.88052,0.870343,4.102526,1.279028,0.256532,5.974796,0.436338,0.4149,-0.657844,1.007707,,,,,,,,,,,,,,0,gru
3,3984,313.6312,304.8849,1308,0,0,1,0,1.1815,2.011,collision,51.6,0.050009,0.430305,-0.863035,0.873971,3.997452,1.321803,0.320314,5.959891,0.425023,0.407992,-0.622819,1.0,,,,,,,,,,,,,,0,gru
4,5282,324.8379,309.8732,1298,0,0,1,0,1.1197,2.003,collision,70.6,0.051297,0.436492,-0.859037,0.881051,3.980462,1.326285,0.312563,5.95237,0.421489,0.405719,-0.532552,1.0,0.000494,0.002986,1.830532,0.004994,0.03492,0.091269,0.008558,0.053305,3.7e-05,,,,,0,gru
5,6578,299.4372,307.786,1296,0,0,1,0,1.2375,2.012,collision,87.4,0.038136,0.43674,-0.864555,0.860156,4.02111,1.303128,0.21502,5.952429,0.428287,0.409844,-0.497369,1.0,,,,,,,,,,,,,,0,gru
6,7924,283.0511,303.6635,1346,0,0,1,0,1.3079,2.025,collision,103.7,0.033463,0.430117,-0.86985,0.871112,4.034942,1.272695,0.127687,5.97086,0.422898,0.411546,-0.655178,1.000407,,,,,,,,,,,,,,0,gru
7,9240,287.6642,301.3779,1316,0,0,1,0,1.2353,2.021,collision,120.5,0.04029,0.426429,-0.837626,0.867781,4.089334,1.258716,0.138152,5.958611,0.420893,0.409426,-0.741668,1.0,,,,,,,,,,,,,,0,gru
8,10535,302.9452,301.5738,1295,0,0,1,0,1.1954,2.024,collision,139.4,0.01073,0.432339,-0.863943,0.865154,4.075244,1.26426,0.368376,5.953804,0.43114,0.411556,-0.513412,1.0,-0.005062,0.002728,1.830604,0.004982,0.03548,0.103801,0.008292,0.07351,4.9e-05,,,,,0,gru
9,11896,321.215,303.7561,1361,0,0,1,0,1.1715,1.991,collision,157.4,0.057385,0.447662,-0.864973,0.866905,4.044796,1.288678,0.205788,5.983554,0.422246,0.410361,-0.646729,1.003587,,,,,,,,,,,,,,0,gru
10,13344,601.2966,333.5102,1448,1,1,0,0,0.2999,2.01,goal,176.2,0.041371,0.432848,-0.88374,0.877045,4.030394,1.314581,0.367247,5.946428,0.412607,0.414826,-0.618775,1.0,,,,,,,,,,,,,,0,gru
11,14613,314.6406,335.4165,1269,0,0,1,0,1.107,2.028,collision,192.6,0.001423,0.436125,-0.872431,0.868397,4.089445,1.257645,0.180057,5.954236,0.431891,0.411598,-0.6118,1.0,,,,,,,,,,,,,,0,gru
12,15902,293.219,334.1938,1289,0,0,1,0,1.2433,2.027,collision,211.5,0.038749,0.428219,-0.867403,0.873149,4.083313,1.271392,0.230205,5.967349,0.423391,0.408344,-0.557095,1.0,-0.0131,0.002511,1.830098,0.00497,0.028442,0.114161,0.006873,0.086323,6.1e-05,,,,,0,gru
13,17211,323.0069,335.1314,1309,0,0,1,0,1.1549,2.014,collision,228.7,0.031455,0.433318,-0.87265,0.864086,4.033369,1.307189,0.275912,5.988239,0.427436,0.408408,-0.447457,1.001206,,,,,,,,,,,,,,0,gru
14,18498,326.3683,335.2844,1287,0,0,1,0,1.1179,2.037,collision,245.3,0.04182,0.424336,-0.88113,0.881237,4.062699,1.285775,0.353427,5.965189,0.422408,0.404977,-0.467277,1.0,,,,,,,,,,,,,,0,gru
15,19729,316.9559,337.0363,1231,0,0,1,0,1.0849,2.056,collision,261.1,0.021683,0.416548,-0.865463,0.871054,4.127199,1.299794,0.217406,5.925727,0.427063,0.406409,-0.452071,1.0,,,,,,,,,,,,,,0,gru
16,21046,321.3669,340.8679,1317,0,0,1,0,1.1635,2.009,collision,279.9,0.015312,0.435412,-0.871878,0.868225,4.052588,1.302977,0.212459,5.946395,0.431254,0.411316,-0.491808,1.000129,0.002313,0.002419,1.829752,0.004958,0.027437,0.079184,0.004875,0.040634,7.3e-05,,,,,0,gru
17,22362,308.7947,342.9809,1316,0,0,1,0,1.2116,2.027,collision,297.0,0.01249,0.434882,-0.879997,0.863066,4.127327,1.248273,0.446505,5.955053,0.429207,0.411838,-0.613639,1.004169,,,,,,,,,,,,,,0,gru
18,23685,305.0657,343.193,1323,0,0,1,0,1.2062,2.016,collision,314.1,0.062661,0.430311,-0.878924,0.889119,4.007769,1.30085,0.213835,5.959883,0.416595,0.406438,-0.609184,1.0,,,,,,,,,,,,,,0,gru
19,24985,329.3187,344.0033,1300,0,0,1,0,1.079,2.003,collision,329.9,0.040595,0.436234,-0.866881,0.884032,4.082603,1.327825,0.238346,5.976106,0.420645,0.405899,-0.645942,1.0,,,,,,,,,,,,,,0,gru
20,26286,323.1567,316.1893,1301,0,0,1,0,1.127,2.018,collision,348.0,0.018288,0.431141,-0.864703,0.850427,4.081392,1.316975,0.266028,5.960535,0.425861,0.407719,-0.460418,1.0,-0.003319,0.002515,1.829737,0.004946,0.029532,0.087769,0.007147,0.051416,8.5e-05,,,,,0,gru
