episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,368,62.234,62.234,368,0,0,1,0,3.1294,2.038,collision,5.2,0.165558,0.436503,-0.876729,0.881219,5.107251,0.86707,1.119654,5.991018,0.38368,0.392089,-0.636188,1.0,,,,,,,,,,,,,,0,lstm
2,471,-34.2456,13.9942,103,0,0,1,0,3.8959,2.105,collision,6.6,0.075508,0.419578,-0.819264,0.810041,5.443665,0.648308,2.375498,5.976359,0.283484,0.378193,-0.689803,1.009577,,,,,,,,,,,,,,0,lstm
3,837,64.1095,30.6993,366,0,0,1,0,3.1262,2.066,collision,11.4,0.022222,0.441908,-0.838527,0.852889,5.169373,0.844365,1.270944,5.988,0.387263,0.388668,-0.444203,1.0,,,,,,,,,,,,,,0,lstm
4,1185,57.0223,37.2801,348,0,0,1,0,3.1397,2.063,collision,16.7,0.091101,0.43833,-0.843095,0.856447,5.161079,0.841583,1.66648,5.996154,0.388958,0.387563,-0.476293,1.0,-0.033563,0.01517,1.788888,0.006742,0.068383,0.300405,0.060931,0.276376,3.7e-05,,,,,0,lstm
5,1548,62.5606,42.3362,363,0,0,1,0,3.0891,2.106,collision,21.4,0.066875,0.421773,-0.858157,0.858433,5.180828,0.824625,1.49429,5.990629,0.3902,0.389741,-0.40779,1.0,,,,,,,,,,,,,,0,lstm
6,1933,67.6274,46.5514,385,0,0,1,0,3.1111,2.07,collision,26.5,-0.014629,0.444225,-0.88737,0.867651,5.242458,0.850548,0.927917,5.991755,0.388683,0.388846,-0.443903,1.001015,,,,,,,,,,,,,,0,lstm
7,2299,59.5754,48.4119,366,0,0,1,0,3.1412,1.974,collision,31.3,-0.047853,0.494823,-0.86924,0.862891,5.245682,0.877816,0.696878,5.983363,0.368386,0.382379,-0.523181,1.0,,,,,,,,,,,,,,0,lstm
8,2662,71.0483,51.2415,363,0,0,1,0,3.0661,2.044,collision,36.4,-0.095851,0.44359,-0.890993,0.85612,5.118635,0.875039,0.969417,5.994951,0.38137,0.383404,-0.304712,1.0,-0.028765,0.015908,1.789026,0.006726,0.085209,0.148393,0.024691,0.139601,4.9e-05,,,,,0,lstm
9,3052,68.9197,53.2057,390,0,0,1,0,3.1462,1.989,collision,41.7,0.172412,0.4531,-0.843578,0.877325,5.062871,0.980125,1.162634,5.986677,0.391712,0.392155,-0.547619,1.003096,,,,,,,,,,,,,,0,lstm
10,3387,50.643,52.9494,335,0,0,1,0,3.1436,2.027,collision,46.3,0.15181,0.445549,-0.865657,0.872383,5.186142,0.870613,1.548955,5.99048,0.391355,0.391988,-0.525359,1.0,,,,,,,,,,,,,,0,lstm
11,3421,-43.4134,42.3847,34,0,0,1,0,3.8804,1.987,collision,46.8,-0.345018,0.349185,-0.76909,0.474305,5.381621,0.794236,2.010167,5.985685,0.212812,0.317943,-0.608997,1.0,,,,,,,,,,,,,,0,lstm
12,3765,57.4421,51.5535,344,0,0,1,0,3.1512,2.041,collision,52.0,0.046654,0.456917,-0.875451,0.862572,5.235014,0.750273,1.901101,5.994196,0.383661,0.387367,-0.509958,1.0,-0.009416,0.011503,1.789175,0.00671,0.061435,0.378619,0.021324,0.358497,6.1e-05,,,,,0,lstm
13,4140,65.2082,51.6633,375,0,0,1,0,3.1382,2.058,collision,57.0,0.010876,0.445853,-0.869221,0.859691,5.18681,0.892938,0.96376,5.989015,0.391469,0.388123,-0.443248,1.001503,,,,,,,,,,,,,,0,lstm
14,4514,65.2162,52.4827,374,0,0,1,0,3.1099,2.107,collision,62.0,0.028827,0.419002,-0.859634,0.868586,5.212166,0.812383,0.906857,5.988934,0.392502,0.388966,-0.444043,1.0004,,,,,,,,,,,,,,0,lstm
15,4862,55.2085,51.7475,348,0,0,1,0,3.1259,2.025,collision,66.7,-0.001163,0.471647,-0.872242,0.850092,5.270989,0.784741,1.374963,5.984413,0.38289,0.387373,-0.475761,1.0,,,,,,,,,,,,,,0,lstm
