episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1634,622.6105,622.6105,1634,1,1,0,0,0.2988,1.929,goal,21.4,-0.004849,0.445345,-0.862122,0.892498,3.637381,1.443734,0.073735,5.96568,0.424712,0.428075,-0.590842,1.0,,,,,,,,,,,,,,0,lstm
2,3342,624.4201,623.5153,1708,1,1,0,0,0.2988,1.922,goal,43.8,0.00438,0.450523,-0.876701,0.871363,3.61629,1.436973,0.134721,5.934867,0.419269,0.428568,-0.807765,1.002497,,,,,,,,,,,,,,0,lstm
3,5043,634.245,627.0919,1701,1,1,0,0,0.298,1.912,goal,65.9,0.011886,0.459836,-0.8871,0.879951,3.627258,1.462559,0.167572,5.949985,0.418814,0.428313,-0.779922,1.0,,,,,,,,,,,,,,0,lstm
4,6583,420.2395,575.3788,1540,0,0,1,0,0.6558,1.937,collision,88.6,-0.009313,0.453125,-0.890799,0.881057,3.620699,1.386118,0.190691,5.951319,0.419403,0.426555,-0.781696,1.006027,0.030543,0.006218,1.906895,0.006742,0.025602,0.056025,0.004362,0.031656,3.7e-05,,,,,0,lstm
5,8203,613.6822,583.0395,1620,1,1,0,0,0.2992,1.926,goal,110.2,0.015837,0.451426,-0.88511,0.882571,3.591696,1.407476,0.148499,5.927118,0.424513,0.43018,-0.619356,1.0,,,,,,,,,,,,,,0,lstm
6,9847,610.5422,587.6233,1644,1,1,0,0,0.2972,1.929,goal,132.2,0.016891,0.452647,-0.889258,0.870178,3.53129,1.402471,0.156779,5.934528,0.417746,0.426563,-0.712833,1.0,,,,,,,,,,,,,,0,lstm
7,11459,644.5394,595.7541,1612,1,1,0,0,0.2988,1.915,goal,153.0,-0.018469,0.451782,-0.871679,0.878795,3.556159,1.448725,0.068307,5.938841,0.4237,0.412354,-0.601868,1.009573,,,,,,,,,,,,,,0,lstm
8,13118,630.8348,600.1392,1659,1,1,0,0,0.2979,1.923,goal,176.8,0.00993,0.441984,-0.85955,0.895891,3.516488,1.430449,0.063607,5.980989,0.425565,0.427958,-0.597781,1.006017,-0.030182,0.004404,1.90655,0.006726,0.02781,0.087802,0.007122,0.063113,4.9e-05,,,,,0,lstm
9,14772,628.1351,603.2499,1654,1,1,0,0,0.2977,1.935,goal,198.5,0.010609,0.44375,-0.880394,0.88406,3.616072,1.410318,0.080072,5.957769,0.418727,0.424266,-0.656054,1.006278,,,,,,,,,,,,,,0,lstm
10,16371,616.9605,604.6209,1599,1,1,0,0,0.2983,1.95,goal,219.4,0.000109,0.440621,-0.880039,0.87547,3.613099,1.411536,0.038142,5.962881,0.427945,0.429516,-0.567706,1.0,,,,,,,,,,,,,,0,lstm
11,18012,620.3555,604.3954,1641,1,1,0,0,0.299,1.938,goal,240.2,0.014263,0.452906,-0.87605,0.878447,3.621881,1.396673,0.156032,5.901803,0.415079,0.423864,-0.713283,1.0,,,,,,,,,,,,,,0,lstm
