episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,122,-13.463,-13.463,122,0,0,1,0,3.7205,1.966,collision,1.2,-0.375458,0.326256,-0.851947,0.630126,5.572856,0.601829,1.860343,5.997713,0.399338,0.392559,-0.628878,1.000073,,,,,,,,,,,,,,0,none
2,258,-4.0205,-8.7418,136,0,0,1,0,3.6403,2.184,collision,2.4,-0.150433,0.335756,-0.808617,0.606141,5.410265,0.725956,1.707455,5.987849,0.415703,0.393908,-0.234585,1.002846,,,,,,,,,,,,,,0,none
3,395,-4.4462,-7.3099,137,0,0,1,0,3.5912,2.148,collision,3.7,0.046599,0.389368,-0.808974,0.760984,5.31603,0.762473,2.48224,5.984702,0.40243,0.388382,-0.351739,1.0,,,,,,,,,,,,,,0,none
4,687,-13.2017,-8.7829,292,0,0,1,0,3.6159,1.953,collision,6.6,0.024984,0.495996,-0.843724,0.845374,5.225394,0.926402,0.510351,5.995444,0.384416,0.421441,-0.999965,1.004227,-0.038984,0.028109,1.632337,0.004994,0.143223,0.389044,0.240848,0.0,3.7e-05,,,,,0,none
5,820,-4.7727,-7.9808,133,0,0,1,0,3.5561,2.229,collision,7.8,0.015649,0.341076,-0.777451,0.717954,5.260345,0.721708,2.412865,5.9849,0.401697,0.383619,-0.115521,1.0,,,,,,,,,,,,,,0,none
6,956,-5.6628,-7.5945,136,0,0,1,0,3.6639,2.115,collision,9.0,0.07086,0.401351,-0.722284,0.840588,5.400322,0.638346,2.965816,5.981353,0.414319,0.397248,-0.461662,1.005138,,,,,,,,,,,,,,0,none
7,1091,-4.6732,-7.1772,135,0,0,1,0,3.5163,2.165,collision,10.1,0.081071,0.370112,-0.674838,0.794341,5.178292,0.885138,1.617931,5.99139,0.397523,0.381242,-0.354557,1.0,,,,,,,,,,,,,,0,none
8,1224,-8.6298,-7.3587,133,0,0,1,0,3.5785,2.016,collision,11.4,-0.289484,0.377257,-0.828319,0.804588,5.52493,0.649132,1.841185,5.993789,0.419472,0.400119,-0.610782,1.0,-0.068834,0.034817,1.632609,0.004982,0.138391,0.484017,0.243714,0.0,4.9e-05,,,,,0,none
9,1373,-6.2361,-7.234,149,0,0,1,0,3.664,2.157,collision,12.7,0.115534,0.373021,-0.776427,0.778003,5.291305,0.693127,2.413632,5.987138,0.400679,0.395757,-0.610815,1.009667,,,,,,,,,,,,,,0,none
10,1536,-6.617,-7.1723,163,0,0,1,0,3.6474,2.104,collision,14.1,0.177576,0.38254,-0.690267,0.820609,5.302382,0.780974,2.061465,5.991516,0.392359,0.397028,-0.717683,1.007771,,,,,,,,,,,,,,0,none
11,1670,-4.7996,-6.306,134,0,0,1,0,3.5794,2.217,collision,15.3,-0.122232,0.3344,-0.82085,0.765611,5.578455,0.447536,3.71572,5.995871,0.41563,0.392677,-0.24271,1.0,,,,,,,,,,,,,,0,none
12,1794,-16.3431,-7.5382,124,0,0,1,0,3.6703,1.968,collision,16.5,-0.373423,0.333044,-0.814659,0.750558,5.744129,0.43961,2.545676,5.995555,0.389459,0.393978,-0.696804,1.0,-0.060379,0.025912,1.632946,0.00497,0.105348,0.493359,0.144463,0.0,6.1e-05,,,,,0,none
13,1943,-0.8829,-7.1819,149,0,0,1,0,3.5315,2.124,collision,17.8,0.107367,0.396692,-0.661228,0.860148,5.283995,0.856478,2.216935,5.989075,0.395688,0.387438,-0.46502,1.0,,,,,,,,,,,,,,0,none
14,2080,-6.2282,-6.4845,137,0,0,1,0,3.6467,2.112,collision,19.0,-0.273385,0.320668,-0.837896,0.739048,5.61194,0.589763,1.798847,5.991532,0.414049,0.396229,-0.543047,1.00046,,,,,,,,,,,,,,0,none
15,2224,-1.5731,-6.1646,144,0,0,1,0,3.5742,2.185,collision,20.3,-0.130184,0.35402,-0.840223,0.821995,5.503678,0.604396,2.971497,5.98197,0.414809,0.394709,-0.268831,1.0,,,,,,,,,,,,,,0,none
16,2343,-16.0598,-7.2043,119,0,0,1,0,3.7512,1.893,collision,21.5,-0.43807,0.297738,-0.832524,0.436441,5.596594,0.462897,3.622136,5.995605,0.389569,0.391048,-0.650397,1.001233,-0.063189,0.021603,1.633352,0.004958,0.085213,0.248732,0.07342,0.0,7.3e-05,,,,,0,none
17,2472,-7.3951,-7.4765,129,0,0,1,0,3.5993,2.07,collision,22.7,-0.250474,0.371281,-0.830629,0.677911,5.514255,0.592972,2.832339,5.991553,0.416099,0.391751,-0.396141,1.0,,,,,,,,,,,,,,0,none
18,2604,-5.5826,-7.1718,132,0,0,1,0,3.5966,2.203,collision,23.9,-0.04267,0.359422,-0.779496,0.724817,5.332273,0.814795,1.637899,5.998214,0.410776,0.388383,-0.194972,1.0,,,,,,,,,,,,,,0,none
