episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,133,-6.3539,-6.3539,133,0,0,1,0,3.6595,1.92,collision,1.8,-0.284093,0.425858,-0.865161,0.704069,4.649918,1.187887,0.3779,5.980103,0.405648,0.386478,-0.261664,1.0,,,,,,,,,,,,,,0,gru
2,296,2.7309,-1.8115,163,0,0,1,0,3.6487,1.928,collision,3.8,-0.266858,0.437989,-0.876467,0.765652,4.553342,1.269773,0.766788,5.954916,0.402813,0.391715,-0.415147,1.001979,,,,,,,,,,,,,,0,gru
3,432,-4.8207,-2.8146,136,0,0,1,0,3.665,1.972,collision,5.4,-0.120231,0.468319,-0.867305,0.797467,4.599741,1.306286,0.581193,5.952356,0.404913,0.388112,-0.201997,1.0,,,,,,,,,,,,,,0,gru
4,823,-16.962,-6.3514,391,0,0,1,0,3.5524,1.883,collision,10.9,0.129247,0.524574,-0.858449,0.859689,4.871981,1.171442,0.295436,5.99315,0.39221,0.429571,-0.999956,1.005489,-0.058285,0.055839,1.742357,0.004994,0.117283,0.254278,0.081228,0.20163,3.7e-05,,,,,0,gru
5,955,-6.0745,-6.296,132,0,0,1,0,3.5742,2.094,collision,12.5,-0.081639,0.4138,-0.849901,0.724036,4.890553,0.992314,1.703174,5.967414,0.409988,0.393569,-0.251814,1.0,,,,,,,,,,,,,,0,gru
6,1077,-9.478,-6.8264,122,0,0,1,0,3.6056,1.974,collision,14.0,-0.132832,0.469916,-0.864907,0.764315,4.571941,1.231832,0.499422,5.992102,0.413564,0.39427,-0.165408,1.0,,,,,,,,,,,,,,0,gru
7,1207,-10.1341,-7.2989,130,0,0,1,0,3.7462,1.891,collision,15.6,-0.379197,0.365496,-0.872811,0.752569,4.498792,1.291175,0.620085,5.983818,0.412034,0.399341,-0.552192,1.009196,,,,,,,,,,,,,,0,gru
8,1350,-5.4474,-7.0675,143,0,0,1,0,3.7117,1.931,collision,17.7,-0.347606,0.349671,-0.87019,0.640909,4.392799,1.399242,0.503246,5.962174,0.406113,0.392259,-0.494982,1.005208,-0.125485,0.076125,1.742143,0.004982,0.126804,0.100895,0.101095,0.165426,4.9e-05,,,,,0,gru
9,1483,-6.0818,-6.9579,133,0,0,1,0,3.7138,1.999,collision,19.2,-0.245735,0.410339,-0.880991,0.730093,4.697898,1.218041,0.739197,5.973903,0.410277,0.390484,-0.316835,1.007767,,,,,,,,,,,,,,0,gru
10,1615,-6.325,-6.8947,132,0,0,1,0,3.6632,1.92,collision,20.8,-0.070784,0.502872,-0.861517,0.789881,4.559499,1.19064,0.793237,5.982247,0.40383,0.387831,-0.281981,1.0,,,,,,,,,,,,,,0,gru
11,1744,-6.8587,-6.9451,129,0,0,1,0,3.6339,2.032,collision,22.4,-0.15041,0.43121,-0.888212,0.744887,4.597993,1.193739,0.968918,5.963123,0.411507,0.391399,-0.173774,1.0,,,,,,,,,,,,,,0,gru
12,1869,-9.3648,-8.1547,125,0,0,1,0,3.5994,2.03,collision,24.3,-0.212292,0.389949,-0.847258,0.600572,4.580072,1.255245,0.550292,5.937117,0.40884,0.390347,-0.464972,1.0,-0.132207,0.086479,1.742198,0.00497,0.085309,0.164869,0.047479,0.10755,6.1e-05,,,,,0,gru
13,2002,-5.9042,-8.263,133,0,0,1,0,3.5965,2.008,collision,25.9,-0.066349,0.476943,-0.87853,0.819132,4.780423,1.02209,1.306276,5.964057,0.403317,0.391321,-0.236261,1.0,,,,,,,,,,,,,,0,gru
14,2128,-8.0848,-7.3753,126,0,0,1,0,3.5927,1.943,collision,27.5,-0.008174,0.498507,-0.888842,0.85138,4.655699,1.261825,0.597295,5.96,0.396818,0.384613,-0.171971,1.0,,,,,,,,,,,,,,0,gru
15,2266,-5.5617,-7.324,138,0,0,1,0,3.6578,1.897,collision,29.2,0.004254,0.526991,-0.845155,0.841365,4.510898,1.371642,0.346486,5.975609,0.39957,0.388556,-0.44652,1.0,,,,,,,,,,,,,,0,gru
16,2410,-2.1791,-6.5942,144,0,0,1,0,3.6168,1.93,collision,31.3,-0.096592,0.503753,-0.872566,0.850577,4.491362,1.295184,0.192021,5.963102,0.392437,0.383771,-0.218312,1.0,-0.104972,0.062463,1.742354,0.004958,0.073204,0.312377,0.036095,0.188632,7.3e-05,,,,,0,gru
17,2850,-6.9925,-6.28,440,0,0,1,0,3.5125,1.829,collision,36.5,0.23305,0.510316,-0.872249,0.879817,4.91536,1.105671,0.620573,5.987126,0.37975,0.422012,-0.99998,1.007606,,,,,,,,,,,,,,0,gru
18,3014,0.6338,-5.6719,164,0,0,1,0,3.6488,1.908,collision,38.5,-0.279227,0.447599,-0.878625,0.830247,4.517784,1.240285,0.474087,5.978392,0.403961,0.39372,-0.613732,1.0,,,,,,,,,,,,,,0,gru
19,3299,26.1545,-2.4483,285,0,0,1,0,3.4305,1.955,collision,41.9,0.137139,0.484838,-0.85639,0.85034,4.778405,1.125363,1.087198,5.986708,0.401507,0.404089,-0.748292,1.009891,,,,,,,,,,,,,,0,gru
20,3433,-5.9727,-2.413,134,0,0,1,0,3.5805,2.008,collision,44.2,0.083602,0.448055,-0.831805,0.832034,4.720409,1.267179,0.479116,5.970809,0.393988,0.38594,-0.416964,1.0,-0.002811,0.056998,1.742287,0.004946,0.123373,0.13118,0.077368,0.143073,8.5e-05,,,,,0,gru
21,3606,-4.3163,-2.1588,173,0,0,1,0,3.6934,1.899,collision,46.3,-0.036468,0.507075,-0.883452,0.841557,4.48748,1.41158,0.48134,5.971416,0.409849,0.402318,-0.979146,1.002948,,,,,,,,,,,,,,0,gru
22,3746,-10.5797,-2.2803,140,0,0,1,0,3.6902,1.866,collision,48.0,0.168083,0.50292,-0.854312,0.835207,4.68322,1.295468,0.670841,5.968815,0.3937,0.392759,-0.699395,1.0,,,,,,,,,,,,,,0,gru
23,3880,-5.4316,-2.233,134,0,0,1,0,3.641,2.012,collision,49.7,-0.220094,0.400431,-0.874954,0.679063,4.616012,1.245412,0.644572,5.982946,0.410691,0.391532,-0.251557,1.0,,,,,,,,,,,,,,0,gru
24,4022,-6.1935,-2.0439,142,0,0,1,0,3.6893,1.896,collision,51.8,0.034809,0.540465,-0.88199,0.866333,4.693208,1.157509,0.37494,5.980187,0.394127,0.387353,-0.560193,1.001687,-0.046655,0.060425,1.742302,0.004934,0.072168,0.257089,0.029652,0.144537,9.7e-05,,,,,0,gru
25,4152,-11.8001,-2.6677,130,0,0,1,0,3.6672,1.761,collision,53.3,-0.485343,0.300573,-0.874217,0.416787,4.307258,1.364864,0.380631,5.954337,0.39502,0.388371,-0.65193,1.0,,,,,,,,,,,,,,0,gru
26,4280,-7.4922,-3.199,128,0,0,1,0,3.6046,1.939,collision,54.8,-0.023212,0.518292,-0.878231,0.847363,4.591953,1.183986,1.08733,5.986731,0.403353,0.388158,-0.20717,1.0,,,,,,,,,,,,,,0,gru
27,4677,-11.136,-3.6134,397,0,0,1,0,3.543,1.871,collision,59.6,0.154532,0.517956,-0.878095,0.872144,4.811927,1.151492,0.897287,5.988034,0.390223,0.425616,-0.999378,1.008917,,,,,,,,,,,,,,0,gru
