episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,136,-6.1456,-6.1456,136,0,0,1,0,3.6454,1.884,collision,1.9,-0.263055,0.405017,-0.85489,0.767612,3.82496,1.451003,0.295384,5.892034,0.416705,0.390542,-0.438886,1.0,,,,,,,,,,,,,,0,lstm
2,261,-9.5882,-7.8669,125,0,0,1,0,3.6584,1.769,collision,3.4,-0.270885,0.449821,-0.871106,0.728085,3.581316,1.638336,0.248733,5.965054,0.421699,0.392828,-0.334353,1.0,,,,,,,,,,,,,,0,lstm
3,404,-3.9329,-6.5556,143,0,0,1,0,3.6883,1.787,collision,5.3,-0.323082,0.398399,-0.882892,0.841537,3.701378,1.576944,0.176427,5.941545,0.417326,0.392209,-0.412288,1.000443,,,,,,,,,,,,,,0,lstm
4,544,-5.4641,-6.2827,140,0,0,1,0,3.6182,1.815,collision,7.9,-0.252494,0.426962,-0.862496,0.716543,3.645374,1.580061,0.128541,5.920906,0.415618,0.390624,-0.456463,1.0,-0.186171,0.04724,1.890217,0.006742,0.055275,0.110157,0.024003,0.093925,3.7e-05,,,,,0,lstm
5,674,-7.0421,-6.4346,130,0,0,1,0,3.6944,1.806,collision,9.6,-0.186052,0.423088,-0.873801,0.784479,3.465538,1.600185,0.153861,5.855889,0.423859,0.395142,-0.126218,1.0,,,,,,,,,,,,,,0,lstm
6,968,11.8183,-3.3924,294,0,0,1,0,3.6561,1.741,collision,13.4,0.010535,0.508746,-0.874092,0.853205,3.403728,1.642719,0.061716,5.973902,0.393966,0.410907,-0.935668,1.013729,,,,,,,,,,,,,,0,lstm
7,1372,55.2729,4.9883,404,0,0,1,0,3.094,1.862,collision,18.6,0.119463,0.439024,-0.840677,0.880605,3.353521,1.541197,0.071325,5.877878,0.38358,0.390748,-0.820067,1.0,,,,,,,,,,,,,,0,lstm
8,1513,-3.8583,3.8825,141,0,0,1,0,3.744,1.855,collision,20.9,-0.164062,0.44128,-0.863815,0.757544,3.569389,1.575946,0.273531,5.90319,0.421587,0.39516,-0.344836,1.007879,-0.035715,0.043877,1.890316,0.006726,0.08806,0.120431,0.036183,0.059047,4.9e-05,,,,,0,lstm
9,1939,-13.4944,1.9518,426,0,0,1,0,3.6437,1.725,collision,26.3,0.073938,0.496332,-0.869414,0.873392,3.206719,1.637399,0.14379,5.934325,0.387908,0.42337,-0.999993,1.011301,,,,,,,,,,,,,,0,lstm
10,2087,-1.0505,1.6515,148,0,0,1,0,3.6371,1.845,collision,28.3,-0.115564,0.43395,-0.869695,0.797941,3.459676,1.60504,0.297227,5.874569,0.41907,0.395782,-0.146171,1.0,,,,,,,,,,,,,,0,lstm
11,2225,-4.6233,1.8038,138,0,0,1,0,3.7516,1.805,collision,30.1,-0.135416,0.457928,-0.884612,0.812272,3.495142,1.5574,0.190946,5.961226,0.415007,0.391205,-0.192067,1.013746,,,,,,,,,,,,,,0,lstm
12,2368,-2.2385,2.5387,143,0,0,1,0,3.6487,1.907,collision,32.5,-0.155492,0.412932,-0.848076,0.827777,3.670688,1.54904,0.343222,5.918623,0.416807,0.391542,-0.156168,1.0,-0.067036,0.038571,1.890605,0.00671,0.065299,0.111992,0.01531,0.067415,6.1e-05,,,,,0,lstm
13,2507,-4.0326,2.5288,139,0,0,1,0,3.6447,1.882,collision,34.3,-0.032513,0.444113,-0.8442,0.826749,3.472442,1.536011,0.224466,5.955373,0.417682,0.393561,-0.255062,1.0,,,,,,,,,,,,,,0,lstm
14,2637,-6.7641,2.3988,130,0,0,1,0,3.6455,1.894,collision,36.0,-0.143147,0.403996,-0.821869,0.854434,3.344628,1.53484,0.08202,5.916442,0.419681,0.391204,-0.1415,1.0,,,,,,,,,,,,,,0,lstm
15,2777,-4.0187,2.7011,140,0,0,1,0,3.6624,1.916,collision,37.9,-0.244268,0.392999,-0.875311,0.629813,3.711583,1.457636,0.344034,5.950177,0.42561,0.396666,-0.328139,1.0,,,,,,,,,,,,,,0,lstm
16,2958,-1.9477,1.3245,181,0,0,1,0,3.6145,1.803,collision,40.6,0.116689,0.417989,-0.889167,0.813469,3.221066,1.659875,0.078812,5.852276,0.383358,0.388401,-0.647473,1.0,-0.134101,0.05951,1.890899,0.006693,0.059607,0.138327,0.006389,0.074387,7.3e-05,,,,,0,lstm
17,3096,-5.864,-4.7892,138,0,0,1,0,3.7107,1.822,collision,42.4,-0.303106,0.40224,-0.881675,0.745578,3.711691,1.554143,0.407347,5.93643,0.415656,0.391375,-0.418795,1.000647,,,,,,,,,,,,,,0,lstm
18,3258,-6.2585,-5.0292,162,0,0,1,0,3.656,1.803,collision,44.5,0.146277,0.424786,-0.834598,0.833967,3.215107,1.616071,0.051194,5.889727,0.387812,0.38659,-0.66625,1.0,,,,,,,,,,,,,,0,lstm
19,3402,-2.6051,-3.9403,144,0,0,1,0,3.6652,1.84,collision,46.3,-0.128998,0.458441,-0.84692,0.774541,3.633328,1.538661,0.243376,5.894884,0.42225,0.399701,-0.148111,1.0,,,,,,,,,,,,,,0,lstm
20,3534,-6.4294,-4.4782,132,0,0,1,0,3.6221,1.863,collision,48.5,-0.129786,0.40471,-0.838317,0.649007,3.64175,1.616068,0.106488,5.960681,0.421888,0.393078,-0.212322,1.0,-0.137288,0.05711,1.891281,0.006677,0.046504,0.138931,0.006474,0.046219,8.5e-05,,,,,0,lstm
21,3705,-1.1622,-4.1321,171,0,0,1,0,3.6018,1.827,collision,50.8,0.079811,0.473519,-0.855153,0.852202,3.158113,1.524434,0.372879,5.963129,0.378541,0.384094,-0.612891,1.0,,,,,,,,,,,,,,0,lstm
22,3836,-6.8038,-4.5886,131,0,0,1,0,3.6935,1.782,collision,52.6,-0.063474,0.453018,-0.812704,0.75329,3.332309,1.571216,0.366894,5.929269,0.418333,0.392792,-0.193472,1.0,,,,,,,,,,,,,,0,lstm
23,4029,3.0152,-3.8838,193,0,0,1,0,3.6375,1.78,collision,55.1,0.061445,0.452036,-0.840772,0.842383,3.206661,1.603007,0.080071,5.907667,0.390455,0.393604,-0.659263,1.007615,,,,,,,,,,,,,,0,lstm
24,4439,-36.7113,-6.8786,410,0,0,1,0,3.678,1.745,collision,60.6,0.015351,0.481931,-0.88055,0.848048,3.278471,1.673192,0.115913,5.945739,0.394703,0.434922,-0.998715,1.0,-0.036108,0.041941,1.891638,0.006661,0.064807,0.178502,0.025237,0.087821,9.7e-05,,,,,0,lstm
25,4571,-6.0441,-7.0811,132,0,0,1,0,3.6748,1.898,collision,62.4,-0.057057,0.402112,-0.805445,0.793796,3.204734,1.512827,0.2123,5.90379,0.412523,0.386311,-0.275626,1.0,,,,,,,,,,,,,,0,lstm
26,4746,-2.6574,-7.1521,175,0,0,1,0,3.7385,1.726,collision,64.6,-0.287063,0.487556,-0.893116,0.817051,3.534886,1.516197,0.349361,5.916969,0.416106,0.401101,-0.884164,1.006078,,,,,,,,,,,,,,0,lstm
27,5150,-6.1309,-7.1788,404,0,0,1,0,3.6486,1.748,collision,69.9,0.064941,0.459131,-0.878155,0.851673,3.236743,1.670508,0.147436,5.922995,0.393554,0.423001,-0.981723,1.009471,,,,,,,,,,,,,,0,lstm
28,5289,-4.4853,-7.0014,139,0,0,1,0,3.6563,1.833,collision,72.3,-0.14102,0.42721,-0.840458,0.733067,3.302589,1.624658,0.353067,5.961594,0.415295,0.392528,-0.141345,1.0,-0.040542,0.039931,1.892102,0.006645,0.069738,0.141068,0.020404,0.101171,0.0001,,,,,0,lstm
29,5572,27.0633,-4.0346,283,0,0,1,0,3.3982,1.854,collision,76.0,0.052636,0.414955,-0.847298,0.841344,3.319835,1.587003,0.040982,5.890722,0.389021,0.3911,-0.678308,1.0,,,,,,,,,,,,,,0,lstm
30,5705,-5.9384,-3.9855,133,0,0,1,0,3.6629,1.906,collision,77.8,-0.209847,0.407181,-0.873178,0.820302,3.404601,1.465964,0.182722,5.791337,0.42595,0.395984,-0.219357,1.0,,,,,,,,,,,,,,0,lstm
31,5835,-8.0667,-4.6759,130,0,0,1,0,3.6498,1.859,collision,79.6,-0.270083,0.389081,-0.871917,0.731689,3.641774,1.498345,0.387562,5.910178,0.424961,0.39689,-0.420932,1.0,,,,,,,,,,,,,,0,lstm
32,5974,-4.2931,-4.4249,139,0,0,1,0,3.6809,1.81,collision,82.0,-0.061811,0.435858,-0.884473,0.81633,3.149374,1.579343,0.21474,5.848635,0.417644,0.393705,-0.243578,1.0,-0.078474,0.047446,1.892451,0.006629,0.075481,0.108031,0.012955,0.069985,0.0001,,,,,0,lstm
33,6110,-4.88,-5.2144,136,0,0,1,0,3.6871,1.866,collision,83.7,-0.199951,0.416807,-0.852724,0.790693,3.519079,1.536502,0.311877,5.88604,0.418346,0.391286,-0.141712,1.001116,,,,,,,,,,,,,,0,lstm
34,6376,-2.0435,-1.7476,266,0,0,1,0,3.61,1.789,collision,87.3,0.162847,0.426925,-0.784708,0.859877,3.067262,1.53601,0.254835,5.859424,0.383397,0.414291,-0.76958,1.000551,,,,,,,,,,,,,,0,lstm
35,6513,-5.2555,-1.6688,137,0,0,1,0,3.6727,1.829,collision,89.2,-0.013083,0.415906,-0.834608,0.85604,3.16705,1.661201,0.141261,5.932681,0.411963,0.387071,-0.382899,1.0,,,,,,,,,,,,,,0,lstm
36,6657,-2.169,-1.6199,144,0,0,1,0,3.6317,1.838,collision,91.9,-0.147341,0.429742,-0.850943,0.712688,3.533534,1.614187,0.348944,5.874485,0.419967,0.395269,-0.180942,1.0,-0.067743,0.038386,1.89268,0.006612,0.081503,0.13923,0.016351,0.104728,0.0001,,,,,0,lstm
37,6799,-5.9139,-1.5982,142,0,0,1,0,3.77,1.775,collision,93.8,-0.391024,0.403569,-0.884887,0.655067,3.851562,1.444746,0.264203,5.888777,0.418276,0.391906,-0.518648,1.016417,,,,,,,,,,,,,,0,lstm
38,6945,-1.3309,-1.2828,146,0,0,1,0,3.5956,1.893,collision,96.0,-0.150358,0.441414,-0.794686,0.823026,3.469139,1.500182,0.289875,5.88159,0.413169,0.389628,-0.144004,1.0,,,,,,,,,,,,,,0,lstm
39,7225,18.0158,-2.1875,280,0,0,1,0,3.4329,1.805,collision,99.8,0.042066,0.415538,-0.820035,0.863433,3.291505,1.692965,0.087214,5.926237,0.385916,0.395487,-0.693529,1.0,,,,,,,,,,,,,,0,lstm
40,7378,-0.3774,-1.6314,153,0,0,1,0,3.6428,1.848,collision,102.4,-0.012402,0.427948,-0.843948,0.8383,3.295066,1.545885,0.094899,5.823597,0.404796,0.387329,-0.45375,1.0,-0.07507,0.041545,1.892883,0.006596,0.074685,0.140784,0.01398,0.039464,0.0001,,,,,0,lstm
41,7520,-7.8948,-1.6142,142,0,0,1,0,3.6322,1.747,collision,104.2,-0.394269,0.407027,-0.86968,0.806163,3.849174,1.549053,0.220082,5.922588,0.426596,0.400806,-0.619533,1.0,,,,,,,,,,,,,,0,lstm
42,7659,-9.5761,-2.1425,139,0,0,1,0,3.8132,1.704,collision,106.1,-0.529817,0.279583,-0.885571,0.35806,3.812079,1.488527,0.356271,5.924201,0.409948,0.391044,-0.627526,1.01952,,,,,,,,,,,,,,0,lstm
43,7803,-2.5791,-1.9124,144,0,0,1,0,3.6313,1.835,collision,107.9,-0.065732,0.454989,-0.843231,0.771374,3.369774,1.555108,0.081776,5.926212,0.403627,0.381896,-0.295428,1.0,,,,,,,,,,,,,,0,lstm
44,8078,10.733,-0.6348,275,0,0,1,0,3.5389,1.811,collision,111.9,0.113732,0.444349,-0.809366,0.830497,3.311946,1.586166,0.245231,5.904486,0.386052,0.40055,-0.700761,1.001565,-0.068842,0.037827,1.893168,0.00658,0.07559,0.210983,0.010938,0.138435,0.0001,,,,,0,lstm
