global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
544,4,-0.187521,0.04682,1.890215,0.006742,0.063088,0.113488,0.038355,0.104499,3.7e-05,,,,,lstm
544,4,-0.18611,0.046978,1.890215,0.006742,0.056168,0.112929,0.028926,0.089542,3.7e-05,,,,,lstm
544,4,-0.185531,0.047331,1.890215,0.006742,0.051883,0.087935,0.019723,0.078381,3.7e-05,,,,,lstm
544,4,-0.185522,0.047832,1.890222,0.006742,0.04996,0.126277,0.009009,0.103277,3.7e-05,,,,,lstm
1513,8,-0.036494,0.042934,1.890234,0.006726,0.082419,0.125816,0.030522,0.057053,4.9e-05,,,,,lstm
1513,8,-0.03604,0.043795,1.89028,0.006726,0.087149,0.125513,0.03548,0.059297,4.9e-05,,,,,lstm
1513,8,-0.035461,0.044305,1.89034,0.006726,0.090442,0.11775,0.038588,0.059377,4.9e-05,,,,,lstm
1513,8,-0.034864,0.044475,1.890409,0.006726,0.092231,0.112645,0.040142,0.060459,4.9e-05,,,,,lstm
2368,12,-0.067966,0.038896,1.890485,0.00671,0.064767,0.131403,0.014745,0.088435,6.1e-05,,,,,lstm
2368,12,-0.067347,0.038707,1.890571,0.00671,0.065228,0.131924,0.015265,0.088726,6.1e-05,,,,,lstm
2368,12,-0.066603,0.038479,1.890649,0.00671,0.065549,0.096119,0.015596,0.048953,6.1e-05,,,,,lstm
2368,12,-0.066228,0.038201,1.890715,0.00671,0.065653,0.088522,0.015635,0.043546,6.1e-05,,,,,lstm
2958,16,-0.134798,0.060026,1.890772,0.006693,0.058609,0.112314,0.005806,0.067888,7.3e-05,,,,,lstm
2958,16,-0.133895,0.059621,1.89085,0.006693,0.059231,0.114752,0.005925,0.068023,7.3e-05,,,,,lstm
2958,16,-0.133605,0.059313,1.890937,0.006693,0.059925,0.148935,0.006412,0.060729,7.3e-05,,,,,lstm
2958,16,-0.134105,0.059081,1.891035,0.006693,0.060663,0.177305,0.007415,0.100909,7.3e-05,,,,,lstm
3534,20,-0.138305,0.057296,1.891138,0.006677,0.045285,0.138126,0.004408,0.04758,8.5e-05,,,,,lstm
3534,20,-0.137734,0.057142,1.891242,0.006677,0.045796,0.138423,0.005376,0.046444,8.5e-05,,,,,lstm
3534,20,-0.136992,0.057033,1.891333,0.006677,0.046788,0.139081,0.007098,0.045638,8.5e-05,,,,,lstm
3534,20,-0.13612,0.05697,1.891412,0.006677,0.048146,0.140093,0.009015,0.045213,8.5e-05,,,,,lstm
4439,24,-0.037241,0.041623,1.891482,0.006661,0.060964,0.185076,0.020854,0.092317,9.7e-05,,,,,lstm
4439,24,-0.036806,0.041803,1.891577,0.006661,0.063595,0.184919,0.024114,0.091678,9.7e-05,,,,,lstm
4439,24,-0.03584,0.042045,1.891686,0.006661,0.066214,0.186701,0.026869,0.09254,9.7e-05,,,,,lstm
4439,24,-0.034545,0.042294,1.891807,0.006661,0.068455,0.157311,0.029111,0.074751,9.7e-05,,,,,lstm
5289,28,-0.041078,0.040885,1.891935,0.006645,0.07244,0.136986,0.027186,0.10367,0.0001,,,,,lstm
5289,28,-0.040673,0.040456,1.892054,0.006645,0.071064,0.136691,0.024525,0.10009,0.0001,,,,,lstm
5289,28,-0.040163,0.039648,1.892161,0.006645,0.068765,0.129113,0.018772,0.087948,0.0001,,,,,lstm
5289,28,-0.040252,0.038736,1.892259,0.006645,0.066682,0.161482,0.011132,0.112976,0.0001,,,,,lstm
5974,32,-0.079957,0.049009,1.892348,0.006629,0.074205,0.112408,0.015064,0.086835,0.0001,,,,,lstm
5974,32,-0.078945,0.047685,1.892423,0.006629,0.074138,0.112061,0.007921,0.078923,0.0001,,,,,lstm
5974,32,-0.077658,0.04678,1.892487,0.006629,0.07534,0.09385,0.009929,0.046266,0.0001,,,,,lstm
5974,32,-0.077337,0.046308,1.892546,0.006629,0.078241,0.113807,0.018906,0.067917,0.0001,,,,,lstm
6657,36,-0.069197,0.038479,1.892606,0.006612,0.080926,0.162351,0.010356,0.115461,0.0001,,,,,lstm
6657,36,-0.067732,0.038296,1.892659,0.006612,0.081394,0.161821,0.014754,0.117365,0.0001,,,,,lstm
6657,36,-0.066577,0.038335,1.892705,0.006612,0.081886,0.098211,0.018974,0.071019,0.0001,,,,,lstm
6657,36,-0.067466,0.038433,1.892749,0.006612,0.081806,0.134538,0.021321,0.115065,0.0001,,,,,lstm
7378,40,-0.075687,0.041416,1.892788,0.006596,0.078389,0.136754,0.016715,0.04153,0.0001,,,,,lstm
7378,40,-0.075323,0.041457,1.892845,0.006596,0.075778,0.137178,0.015092,0.038139,0.0001,,,,,lstm
7378,40,-0.074851,0.04157,1.892912,0.006596,0.073318,0.142043,0.013118,0.038271,0.0001,,,,,lstm
7378,40,-0.074421,0.041739,1.892986,0.006596,0.071256,0.147161,0.010997,0.039918,0.0001,,,,,lstm
8078,44,-0.070635,0.037301,1.893061,0.00658,0.077903,0.228681,0.016752,0.159401,0.0001,,,,,lstm
8078,44,-0.069518,0.037507,1.893134,0.00658,0.075316,0.227625,0.010286,0.155456,0.0001,,,,,lstm
8078,44,-0.0677,0.03795,1.893205,0.00658,0.07423,0.179289,0.006306,0.109688,0.0001,,,,,lstm
8078,44,-0.067516,0.038549,1.893272,0.00658,0.074912,0.208335,0.010409,0.129193,0.0001,,,,,lstm
8771,48,-0.085311,0.055492,1.893331,0.006564,0.08444,0.117051,0.016116,0.069483,0.0001,,,,,lstm
8771,48,-0.085241,0.055954,1.893402,0.006564,0.084607,0.117129,0.018271,0.072957,0.0001,,,,,lstm
8771,48,-0.084877,0.056047,1.893485,0.006564,0.083697,0.117544,0.017553,0.072112,0.0001,,,,,lstm
8771,48,-0.084301,0.055837,1.893577,0.006564,0.082081,0.122123,0.014178,0.072859,0.0001,,,,,lstm
9479,52,-0.065649,0.044134,1.893677,0.006548,0.069921,0.084036,0.003818,0.037143,0.0001,,,,,lstm
9479,52,-0.065988,0.044051,1.893777,0.006548,0.070654,0.083454,0.004287,0.037632,0.0001,,,,,lstm
9479,52,-0.066168,0.043998,1.893878,0.006548,0.071026,0.083033,0.005037,0.03815,0.0001,,,,,lstm
9479,52,-0.066209,0.043997,1.893977,0.006548,0.071081,0.082739,0.005899,0.038651,0.0001,,,,,lstm
10360,56,-0.048661,0.036835,1.894077,0.006531,0.073439,0.119198,0.010283,0.059092,0.0001,,,,,lstm
10360,56,-0.048204,0.036764,1.894175,0.006531,0.071849,0.119373,0.008626,0.058719,0.0001,,,,,lstm
10360,56,-0.047361,0.036691,1.894273,0.006531,0.070048,0.119601,0.006738,0.058597,0.0001,,,,,lstm
10360,56,-0.046195,0.036645,1.894369,0.006531,0.068208,0.097875,0.004826,0.045316,0.0001,,,,,lstm
10931,60,-0.118674,0.060626,1.894467,0.006515,0.0681,0.149732,0.03232,0.071722,0.0001,,,,,lstm
10931,60,-0.118495,0.060954,1.894558,0.006515,0.070497,0.148823,0.036991,0.074176,0.0001,,,,,lstm
10931,60,-0.118136,0.06125,1.894642,0.006515,0.071678,0.131567,0.039437,0.067964,0.0001,,,,,lstm
10931,60,-0.118098,0.061469,1.894716,0.006515,0.071109,0.113609,0.039208,0.059731,0.0001,,,,,lstm
11638,64,-0.094982,0.045449,1.894777,0.006499,0.071375,0.159937,0.017234,0.097808,0.0001,,,,,lstm
11638,64,-0.094729,0.045559,1.894812,0.006499,0.070329,0.158997,0.015533,0.096329,0.0001,,,,,lstm
11638,64,-0.093805,0.045671,1.894824,0.006499,0.069491,0.155291,0.012898,0.091823,0.0001,,,,,lstm
11638,64,-0.092526,0.045809,1.894815,0.006499,0.06932,0.123526,0.009617,0.057596,0.0001,,,,,lstm
12617,68,-0.050328,0.034978,1.894791,0.006483,0.072503,0.138919,0.007851,0.064293,0.0001,,,,,lstm
12617,68,-0.050255,0.035298,1.894756,0.006483,0.073319,0.138902,0.009938,0.063732,0.0001,,,,,lstm
12617,68,-0.04992,0.035689,1.894714,0.006483,0.074503,0.139099,0.012643,0.063981,0.0001,,,,,lstm
12617,68,-0.049573,0.036111,1.894665,0.006483,0.075835,0.151095,0.015016,0.060559,0.0001,,,,,lstm
13442,72,-0.0506,0.035559,1.89461,0.006467,0.05614,0.175545,0.008038,0.100285,0.0001,,,,,lstm
13442,72,-0.048997,0.035667,1.894559,0.006467,0.054449,0.175879,0.009345,0.098525,0.0001,,,,,lstm
13442,72,-0.047516,0.035844,1.894512,0.006467,0.052992,0.142362,0.011173,0.063204,0.0001,,,,,lstm
13442,72,-0.04821,0.036077,1.894475,0.006467,0.052945,0.223788,0.013193,0.157253,0.0001,,,,,lstm
14282,76,-0.052089,0.048656,1.894447,0.00645,0.076331,0.117368,0.011171,0.066756,0.0001,,,,,lstm
14282,76,-0.052008,0.048884,1.89442,0.00645,0.076115,0.116765,0.01159,0.066187,0.0001,,,,,lstm
14282,76,-0.051555,0.04917,1.894393,0.00645,0.076239,0.116637,0.012141,0.06607,0.0001,,,,,lstm
14282,76,-0.050799,0.049479,1.894367,0.00645,0.076619,0.115992,0.012806,0.065353,0.0001,,,,,lstm
14934,80,-0.034879,0.061038,1.894339,0.006434,0.085978,0.123965,0.035384,0.078873,0.0001,,,,,lstm
14934,80,-0.034859,0.061142,1.894303,0.006434,0.086117,0.124447,0.035865,0.0799,0.0001,,,,,lstm
14934,80,-0.034546,0.060687,1.894261,0.006434,0.084146,0.124327,0.033451,0.077075,0.0001,,,,,lstm
14934,80,-0.033975,0.059857,1.894212,0.006434,0.080709,0.123709,0.028892,0.071907,0.0001,,,,,lstm
15492,84,-0.104823,0.065688,1.894158,0.006418,0.07385,0.220828,0.018568,0.149887,0.0001,,,,,lstm
15492,84,-0.104426,0.063974,1.894083,0.006418,0.06993,0.220398,0.008535,0.120362,0.0001,,,,,lstm
15492,84,-0.10354,0.062853,1.893988,0.006418,0.072355,0.220142,0.026426,0.087268,0.0001,,,,,lstm
15492,84,-0.102372,0.062967,1.893878,0.006418,0.084177,0.19284,0.051207,0.073819,0.0001,,,,,lstm
16178,88,-0.090614,0.047683,1.89375,0.006402,0.059528,0.176408,0.028238,0.10595,0.0001,,,,,lstm
16178,88,-0.090433,0.047889,1.893638,0.006402,0.06648,0.176116,0.038828,0.122334,0.0001,,,,,lstm
16178,88,-0.089876,0.048008,1.89354,0.006402,0.069928,0.175992,0.042869,0.129356,0.0001,,,,,lstm
16178,88,-0.08902,0.047848,1.893456,0.006402,0.067742,0.167569,0.040279,0.119117,0.0001,,,,,lstm
16966,92,-0.073388,0.03906,1.893384,0.006386,0.067489,0.163137,0.005532,0.086875,0.0001,,,,,lstm
16966,92,-0.072287,0.039365,1.893332,0.006386,0.069181,0.148226,0.007442,0.079274,0.0001,,,,,lstm
16966,92,-0.07136,0.039769,1.893297,0.006386,0.071067,0.088273,0.011086,0.052002,0.0001,,,,,lstm
16966,92,-0.0715,0.040244,1.893264,0.006386,0.072926,0.181777,0.014922,0.136742,0.0001,,,,,lstm
17679,96,-0.086674,0.05306,1.89324,0.006369,0.074628,0.119537,0.011158,0.072028,0.0001,,,,,lstm
17679,96,-0.086188,0.053433,1.893214,0.006369,0.075007,0.12008,0.009674,0.073181,0.0001,,,,,lstm
17679,96,-0.085124,0.053827,1.893186,0.006369,0.075729,0.11664,0.008898,0.06803,0.0001,,,,,lstm
17679,96,-0.084804,0.054204,1.893154,0.006369,0.076706,0.169782,0.008576,0.102539,0.0001,,,,,lstm
18264,100,-0.125671,0.050441,1.893117,0.006353,0.065016,0.126829,0.022879,0.092684,0.0001,,,,,lstm
18264,100,-0.124363,0.050681,1.893086,0.006353,0.064763,0.121768,0.023246,0.088442,0.0001,,,,,lstm
18264,100,-0.124107,0.050968,1.893056,0.006353,0.063785,0.119556,0.021657,0.096961,0.0001,,,,,lstm
18264,100,-0.124779,0.051251,1.893034,0.006353,0.061533,0.226816,0.016503,0.173945,0.0001,,,,,lstm
20892,104,-0.0023,0.017715,1.893014,0.006337,0.090577,0.08246,0.039806,0.072911,0.0001,,,,,lstm
20892,104,-0.0088,0.041745,1.892984,0.006337,0.08948,0.105037,0.045747,0.073564,0.0001,,,,,lstm
20892,104,0.150117,0.025714,1.892938,0.006337,0.096246,0.056717,0.048731,0.073088,0.0001,,,,,lstm
20892,104,-0.498934,0.013318,1.892884,0.006337,0.066955,0.149248,0.009998,0.070238,0.0001,,,,,lstm
