episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1464,589.7906,589.7906,1464,1,1,0,0,0.2981,2.098,goal,18.4,0.019862,0.42597,-0.866827,0.8666,5.235868,0.779648,1.456278,5.989206,0.39328,0.401431,-0.58356,1.0,,,,,,,,,,,,,,0,none
2,2960,588.0378,588.9142,1496,1,1,0,0,0.2988,2.101,goal,37.3,0.036145,0.421276,-0.840935,0.880941,5.223078,0.806333,0.73768,5.995321,0.394864,0.409063,-0.745052,1.0,,,,,,,,,,,,,,0,none
3,4410,594.4462,590.7582,1450,1,1,0,0,0.2999,2.11,goal,55.8,0.005742,0.417628,-0.857349,0.854083,5.212502,0.820127,1.131756,5.995402,0.401663,0.405413,-0.631047,1.0,,,,,,,,,,,,,,0,none
4,4482,-31.055,435.3049,72,0,0,1,0,3.8155,1.938,collision,58.0,-0.288881,0.366082,-0.857392,0.698493,4.227453,1.416839,0.190685,5.88514,0.254756,0.336694,-0.63395,1.0,-0.023824,0.001179,1.767785,0.004994,0.023101,0.201458,0.006393,0.0,3.7e-05,,,,,0,none
5,5996,592.53,466.7499,1514,1,1,0,0,0.2982,2.099,goal,76.9,0.02707,0.422011,-0.84658,0.872865,5.252278,0.792293,0.884058,5.989627,0.395903,0.409589,-0.709239,1.005984,,,,,,,,,,,,,,0,none
6,7452,588.6783,487.0713,1456,1,1,0,0,0.2982,2.089,goal,94.4,0.027348,0.430701,-0.8697,0.864741,5.228672,0.838164,1.002958,5.993345,0.393892,0.402368,-0.761369,1.0,,,,,,,,,,,,,,0,none
7,8922,588.3103,501.534,1470,1,1,0,0,0.2974,2.08,goal,112.4,0.03235,0.437172,-0.886597,0.884381,5.219007,0.826403,0.825486,5.995194,0.393392,0.402022,-0.612768,1.0,,,,,,,,,,,,,,0,none
8,9065,-23.4834,435.9069,143,0,0,1,0,3.799,2.083,collision,115.2,0.260264,0.349086,-0.647838,0.850632,4.888392,0.957577,1.576397,5.934696,0.303853,0.398331,-0.85423,1.006981,0.028369,0.00137,1.767585,0.004982,0.024341,0.118937,0.009537,0.0,4.9e-05,,,,,0,none
9,10528,594.2764,453.5035,1463,1,1,0,0,0.2977,2.064,goal,133.1,-0.029115,0.445384,-0.878349,0.871447,5.152012,0.899418,1.041148,5.986854,0.401997,0.403263,-0.615416,1.0,,,,,,,,,,,,,,0,none
10,12009,599.2649,468.0796,1481,1,1,0,0,0.2971,2.099,goal,151.7,0.008319,0.423701,-0.851546,0.862418,5.223938,0.835887,0.774168,5.994025,0.394972,0.40195,-0.592358,1.000446,,,,,,,,,,,,,,0,none
11,13473,579.1718,467.0177,1464,1,1,0,0,0.2987,2.127,goal,169.7,0.019799,0.406187,-0.876096,0.846285,5.23887,0.804641,0.946861,5.994479,0.392656,0.407891,-0.650142,1.0,,,,,,,,,,,,,,0,none
12,14933,590.9292,467.3069,1460,1,1,0,0,0.2985,2.094,goal,189.3,0.030963,0.428222,-0.861012,0.892796,5.241517,0.802787,0.96692,5.99595,0.394239,0.401524,-0.716089,1.0,-0.010016,0.000863,1.767569,0.00497,0.021992,0.176715,0.009194,0.0,6.1e-05,,,,,0,none
13,16393,589.9399,466.8562,1460,1,1,0,0,0.2983,2.089,goal,207.5,0.003763,0.433165,-0.87144,0.877879,5.192939,0.870451,0.896737,5.990742,0.391624,0.401497,-0.574451,1.0,,,,,,,,,,,,,,0,none
14,17833,583.1207,528.2738,1440,1,1,0,0,0.2979,2.112,goal,225.4,0.00957,0.416433,-0.860256,0.883238,5.221706,0.825649,0.638998,5.994881,0.393005,0.401912,-0.591063,1.0,,,,,,,,,,,,,,0,none
15,17879,-37.6203,465.2588,46,0,0,1,0,3.8436,1.946,collision,226.0,-0.185776,0.405032,-0.830263,0.775735,3.934995,1.46034,0.06359,5.787614,0.21123,0.317596,-0.559708,1.0,,,,,,,,,,,,,,0,none
16,19386,605.6774,466.9587,1507,1,1,0,0,0.2997,2.063,goal,245.5,-0.032871,0.445192,-0.880972,0.877262,5.181849,0.832595,0.85913,5.988678,0.402515,0.402948,-0.65655,1.0,-0.014348,0.001194,1.767688,0.004958,0.019511,0.133356,0.007923,0.0,7.3e-05,,,,,0,none
17,20875,588.4254,466.9702,1489,1,1,0,0,0.2972,2.11,goal,263.9,-0.015472,0.417658,-0.882942,0.875847,5.181846,0.861349,0.48629,5.983103,0.387601,0.40583,-0.674466,1.0,,,,,,,,,,,,,,0,none
18,22347,594.6799,528.7865,1472,1,1,0,0,0.2992,2.11,goal,282.5,0.009961,0.421483,-0.872563,0.857187,5.209596,0.819567,0.427379,5.989362,0.394254,0.401489,-0.580622,1.001335,,,,,,,,,,,,,,0,none
19,23849,604.9605,529.8549,1502,1,1,0,0,0.2991,2.077,goal,301.7,-0.036386,0.438149,-0.88195,0.883636,5.175103,0.883059,0.771842,5.985326,0.398666,0.401437,-0.606469,1.000473,,,,,,,,,,,,,,0,none
20,25350,590.5847,528.9869,1501,1,1,0,0,0.2988,2.11,goal,322.3,0.023821,0.418603,-0.855184,0.869146,5.234735,0.815582,0.59955,5.996478,0.392335,0.408004,-0.656619,1.00321,-0.017705,0.00087,1.767513,0.004946,0.021867,0.133123,0.008273,0.0,8.5e-05,,,,,0,none
21,26807,609.2847,531.9982,1457,1,1,0,0,0.2981,2.083,goal,340.7,-0.007835,0.433384,-0.890174,0.862545,5.226988,0.837646,0.734641,5.992012,0.410283,0.404287,-0.431219,1.003891,,,,,,,,,,,,,,0,none
22,28227,595.1873,532.424,1420,1,1,0,0,0.2994,2.082,goal,358.4,0.003737,0.43614,-0.87983,0.867747,5.219487,0.839845,0.608053,5.993258,0.41346,0.404781,-0.570094,1.0,,,,,,,,,,,,,,0,none
23,29734,599.6656,533.3966,1507,1,1,0,0,0.2979,2.095,goal,377.3,0.015331,0.42372,-0.870714,0.878895,5.198578,0.866624,0.726389,5.993705,0.393565,0.406934,-0.659288,1.007861,,,,,,,,,,,,,,0,none
24,31172,588.0256,533.8871,1438,1,1,0,0,0.2981,2.086,goal,396.4,-0.007542,0.43135,-0.847829,0.841556,5.150433,0.871545,0.683799,5.991609,0.402651,0.401844,-0.610166,1.0,-0.011074,0.000735,1.767477,0.004934,0.017953,0.182092,0.008295,0.0,9.7e-05,,,,,0,none
25,31317,-23.5903,535.2901,145,0,0,1,0,3.8074,2.023,collision,398.3,0.163313,0.425476,-0.815466,0.844035,4.816972,1.165939,1.196884,5.940086,0.329898,0.411613,-0.823161,1.009348,,,,,,,,,,,,,,0,none
