episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,127,-7.3294,-7.3294,127,0,0,1,0,3.6313,2.113,collision,1.4,-0.140716,0.36668,-0.797422,0.640587,4.890326,1.062394,0.531886,5.983217,0.413526,0.392332,-0.244997,1.0,,,,,,,,,,,,,,0,none
2,257,-6.3531,-6.8412,130,0,0,1,0,3.656,2.127,collision,2.7,-0.122469,0.377878,-0.793781,0.741306,4.76925,1.154087,1.182236,5.975605,0.416177,0.395341,-0.316888,1.001846,,,,,,,,,,,,,,0,none
3,388,-5.5389,-6.4071,131,0,0,1,0,3.6328,2.176,collision,3.9,0.00454,0.349821,-0.682419,0.681257,4.773875,1.228961,0.515393,5.971522,0.410416,0.393248,-0.080364,1.0,,,,,,,,,,,,,,0,none
4,516,-8.9033,-7.0312,128,0,0,1,0,3.6945,2.06,collision,5.5,-0.205156,0.390223,-0.819636,0.868574,4.681706,1.192676,1.299751,5.97309,0.411121,0.392986,-0.492443,1.005314,-0.061539,0.052294,1.679638,0.004994,0.143768,0.275829,0.196384,0.0,3.7e-05,,,,,0,none
5,648,-4.969,-6.6187,132,0,0,1,0,3.5425,2.204,collision,6.8,0.033412,0.341722,-0.691534,0.678551,4.884157,1.067693,0.877108,5.968972,0.408016,0.390423,-0.109219,1.0,,,,,,,,,,,,,,0,none
6,766,-9.9011,-7.1658,118,0,0,1,0,3.5756,2.186,collision,7.9,0.01773,0.337729,-0.729246,0.715981,4.880429,1.160391,0.475967,5.994023,0.421183,0.397136,-0.062503,1.0,,,,,,,,,,,,,,0,none
7,887,-12.5813,-7.9394,121,0,0,1,0,3.7343,2.034,collision,9.0,-0.274381,0.365016,-0.853766,0.533177,4.670107,1.196904,0.140586,5.974279,0.405774,0.393267,-0.606193,1.008958,,,,,,,,,,,,,,0,none
8,1013,-8.4714,-8.0059,126,0,0,1,0,3.6919,2.092,collision,10.5,-0.175291,0.377183,-0.830435,0.671148,4.85363,1.019445,1.10919,5.992174,0.406548,0.388708,-0.427674,1.005198,-0.06157,0.052097,1.679424,0.004982,0.126099,0.271041,0.139903,0.0,4.9e-05,,,,,0,none
9,1138,-8.0096,-8.0063,125,0,0,1,0,3.6873,2.118,collision,11.6,-0.110713,0.376458,-0.838089,0.717339,4.885254,1.106596,1.004281,5.968176,0.414613,0.392275,-0.245661,1.005492,,,,,,,,,,,,,,0,none
10,1261,-8.5766,-8.0634,123,0,0,1,0,3.6294,2.144,collision,12.8,0.06187,0.369753,-0.775629,0.796446,4.740427,1.253717,0.691738,5.992845,0.411495,0.392373,-0.220386,1.0,,,,,,,,,,,,,,0,none
