episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1578,634.6318,634.6318,1578,1,1,0,0,0.2998,1.908,goal,26.1,-0.006826,0.429072,-0.870282,0.866308,3.276535,1.400212,0.231193,5.867825,0.442709,0.432164,-0.922638,1.0,,,,,,,,,,,,,,0,none
2,2845,-51.2934,291.6692,1267,0,0,1,0,2.9385,1.897,collision,47.6,-0.013764,0.434029,-0.871575,0.838751,3.242268,1.419333,0.143569,5.936085,0.407593,0.458755,-1.0,1.0,,,,,,,,,,,,,,0,none
3,4428,640.5596,407.966,1583,1,1,0,0,0.2994,1.906,goal,74.4,0.00645,0.423357,-0.85816,0.88233,3.193728,1.421077,0.166319,5.953725,0.45137,0.423846,-0.246089,1.0,,,,,,,,,,,,,,0,none
4,5883,252.9907,369.2222,1455,0,0,1,0,1.4494,1.89,collision,102.4,-0.004543,0.433509,-0.847375,0.86191,3.251359,1.40807,0.091939,5.857508,0.442008,0.424694,-0.63591,1.0,-0.015638,0.009237,1.837656,0.004994,0.108891,0.039013,0.052301,0.0,3.7e-05,,,,,0,none
5,7282,356.777,366.7331,1399,0,0,1,0,1.0708,1.902,collision,124.1,-0.003353,0.422127,-0.868219,0.861646,3.246511,1.439224,0.161184,5.921104,0.428364,0.436385,-0.680595,1.008155,,,,,,,,,,,,,,0,none
6,8403,-145.5564,281.3515,1121,0,0,1,0,3.198,1.85,collision,142.5,-0.028263,0.434917,-0.871792,0.873633,3.112018,1.425482,0.173407,5.881182,0.397066,0.46448,-1.0,1.0,,,,,,,,,,,,,,0,none
7,9739,360.3387,292.6354,1336,0,0,1,0,1.0006,1.899,collision,164.7,0.005885,0.429485,-0.860682,0.858008,3.2687,1.4184,0.104848,5.944607,0.427793,0.43375,-0.568684,1.0,,,,,,,,,,,,,,0,none
8,11171,313.7043,295.269,1432,0,0,1,0,1.2629,1.888,collision,191.9,-0.001626,0.420211,-0.847137,0.881479,3.181078,1.405625,0.118649,5.939152,0.443404,0.421201,-0.540443,1.006994,-0.003414,0.005615,1.837165,0.004982,0.094034,0.065835,0.033084,0.0,4.9e-05,,,,,0,none
9,12467,374.6011,304.0837,1296,0,0,1,0,0.9343,1.909,collision,214.0,-0.0205,0.423027,-0.877684,0.86097,3.309185,1.430859,0.119863,5.929168,0.433631,0.42965,-0.568868,1.0,,,,,,,,,,,,,,0,none
10,13801,391.6,312.8353,1334,0,0,1,0,0.906,1.926,collision,235.7,0.026067,0.41867,-0.875583,0.886637,3.261613,1.396377,0.161068,5.91293,0.442892,0.422906,-0.377094,1.0,,,,,,,,,,,,,,0,none
