global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
34345,9,-1.320638,0.807605,2.356727,,0.902931,0.025282,1.99862,0.0005,0.0001,0.48716,-2.841571,0.013562,gru
34345,9,-1.326712,0.805245,2.352446,,0.902105,0.065623,2.017338,0.0005,0.0001,0.486673,-2.842451,0.014011,gru
34345,9,-1.333323,0.771569,2.353048,,0.884293,0.034688,2.019349,0.0005,0.0001,0.486186,-2.84684,0.01446,gru
38345,10,-1.342833,0.75154,2.361673,,0.872638,0.077379,2.001787,0.0005,0.0001,0.4857,-2.857016,0.014909,gru
38345,10,-1.351674,0.73321,2.356235,,0.862911,0.040672,1.996561,0.0005,0.0001,0.485214,-2.857053,0.015358,gru
38345,10,-1.358501,0.731402,2.356405,,0.859882,0.047964,1.968269,0.0005,0.0001,0.484729,-2.861135,0.015808,gru
38345,10,-1.364977,0.709461,2.349633,,0.850083,0.034926,2.000787,0.0005,0.0001,0.484244,-2.860189,0.016259,gru
42345,11,-1.378868,0.696341,2.364054,,0.840195,0.074922,1.973552,0.0005,0.0001,0.48376,-2.874599,0.016711,gru
42345,11,-1.385654,0.671742,2.356527,,0.829572,0.041532,2.046601,0.0005,0.0001,0.483276,-2.8731,0.017164,gru
42345,11,-1.396986,0.736527,2.36168,,0.861694,0.029601,2.03072,0.0005,0.0001,0.482792,-2.880805,0.017618,gru
42345,11,-1.406706,0.648965,2.359872,,0.814637,0.047168,2.019881,0.0005,0.0001,0.48231,-2.883454,0.018074,gru
46345,12,-1.417923,0.667861,2.357633,,0.824021,0.050944,2.036741,0.0005,0.0001,0.481827,-2.885784,0.01853,gru
46345,12,-1.429353,0.604332,2.355992,,0.787039,0.050866,2.00278,0.0005,0.0001,0.481345,-2.888547,0.018989,gru
46345,12,-1.439688,0.636572,2.351899,,0.800907,0.037879,2.000712,0.0005,0.0001,0.480864,-2.889513,0.019451,gru
46345,12,-1.454239,0.573837,2.354472,,0.767407,0.027391,2.011809,0.0005,0.0001,0.480383,-2.895351,0.019915,gru
49982,13,-1.467081,0.600942,2.350769,,0.779341,0.050433,2.04507,0.0005,0.0001,0.479903,-2.896592,0.020382,gru
49982,13,-1.483207,0.536692,2.353986,,0.743704,0.027161,2.030798,0.0005,0.0001,0.479423,-2.902906,0.020851,gru
49982,13,-1.498881,0.487933,2.347088,,0.712614,0.063916,1.991481,0.0005,0.0001,0.478944,-2.901791,0.021324,gru
49982,13,-1.516266,0.464156,2.352596,,0.696816,0.020314,2.004066,0.0005,0.0001,0.478465,-2.909793,0.021801,gru
53982,14,-1.536615,0.461496,2.350502,,0.691956,0.035175,2.01803,0.0005,0.0001,0.477986,-2.912203,0.022281,gru
53982,14,-1.559535,0.451054,2.359369,,0.677091,0.039801,1.986555,0.0005,0.0001,0.477509,-2.922699,0.022764,gru
53982,14,-1.579858,0.424901,2.35532,,0.661847,0.044682,2.022572,0.0005,0.0001,0.477031,-2.923666,0.023251,gru
53982,14,-1.601985,0.363108,2.349923,,0.620493,0.032464,1.967311,0.0005,0.0001,0.476554,-2.923627,0.023741,gru
57982,15,-1.631851,0.350664,2.361039,,0.60612,0.043951,1.976012,0.0005,0.0001,0.476078,-2.935816,0.024236,gru
57982,15,-1.653582,0.337195,2.342749,,0.587134,0.055453,1.931076,0.0005,0.0001,0.475602,-2.926203,0.024735,gru
57982,15,-1.68613,0.307648,2.357645,,0.56835,0.031098,1.965249,0.0005,0.0001,0.475127,-2.941216,0.025237,gru
57982,15,-1.715962,0.258615,2.355085,,0.523592,0.04503,1.858002,0.0005,0.0001,0.474652,-2.943269,0.025745,gru
61982,16,-1.753476,0.239835,2.354045,,0.500786,0.037961,1.843771,0.0005,0.0001,0.474178,-2.94645,0.026257,gru
61982,16,-1.789632,0.213421,2.352359,,0.460261,0.040801,1.709451,0.0005,0.0001,0.473704,-2.949146,0.026775,gru
61982,16,-1.836442,0.192516,2.361193,,0.430781,0.053931,1.646953,0.0005,0.0001,0.47323,-2.959699,0.027297,gru
61982,16,-1.882196,0.115764,2.359696,,0.356488,0.040457,1.441501,0.0005,0.0001,0.472757,-2.96254,0.027825,gru
65982,17,-1.926633,0.151516,2.358653,,0.370052,0.029726,1.508582,0.0005,0.0001,0.472284,-2.965719,0.028358,gru
65982,17,-1.981022,0.090254,2.352991,,0.302499,0.04432,1.296882,0.0005,0.0001,0.471812,-2.965432,0.028895,gru
65982,17,-2.046903,0.190753,2.357376,,0.299107,0.027576,0.999451,0.0005,0.0001,0.47134,-2.972681,0.029435,gru
65982,17,-2.103535,0.050927,2.35067,,0.19905,0.054027,0.847416,0.0005,0.0001,0.470869,-2.971595,0.029972,gru
69618,18,-2.169134,0.027614,2.342799,,0.129485,0.047086,0.457653,0.0005,0.0001,0.470399,-2.969618,0.030472,gru
69618,18,-2.242594,0.049608,2.349488,,0.117034,0.036866,0.30117,0.0005,0.0001,0.469928,-2.978605,0.030899,gru
69618,18,-2.305612,0.057318,2.351673,,0.123117,0.018607,0.505803,0.0005,0.0001,0.469459,-2.984204,0.031191,gru
69618,18,-2.354521,0.035497,2.348849,,0.131732,0.045947,0.916254,0.0005,0.0001,0.46899,-2.98602,0.031279,gru
72710,19,-2.37907,0.045096,2.350801,,0.170848,0.032679,1.2801,0.0005,0.0001,0.468521,-2.991446,0.031184,gru
72710,19,-2.388663,0.082187,2.353195,,0.216502,0.062106,1.075211,0.0005,0.0001,0.468053,-2.997211,0.030947,gru
72710,19,-2.381514,0.056877,2.355728,,0.218983,0.048205,1.218932,0.0005,0.0001,0.467585,-3.003085,0.030595,gru
72710,19,-2.355849,0.052889,2.346736,,0.217584,0.02742,1.105808,0.0005,0.0001,0.467118,-3.000204,0.030153,gru
76710,20,-2.330184,0.06954,2.349117,,0.215866,0.059459,1.110408,0.0005,0.0001,0.466651,-3.005962,0.029642,gru
76710,20,-2.302916,0.086821,2.350748,,0.227146,0.075829,1.013145,0.0005,0.0001,0.466185,-3.011153,0.029082,gru
76710,20,-2.266564,0.042756,2.342392,,0.184958,0.042544,0.632736,0.0005,0.0001,0.46572,-3.008724,0.028515,gru
76710,20,-2.252065,0.050853,2.345432,,0.163395,0.038975,0.672467,0.0005,0.0001,0.465254,-3.014987,0.02794,gru
80578,21,-2.224696,0.033932,2.349377,,0.148778,0.058813,0.382689,0.0005,0.0001,0.46479,-3.021949,0.027387,gru
80578,21,-2.19698,0.048766,2.344613,,0.129198,0.039726,0.372605,0.0005,0.0001,0.464326,-3.022245,0.026852,gru
80578,21,-2.182829,0.950881,2.346061,,0.575362,0.036508,0.154402,0.0005,0.0001,0.463862,-3.027297,0.026363,gru
80578,21,-2.168045,0.079805,2.351834,,0.144061,0.026812,0.223582,0.0005,0.0001,0.463399,-3.035675,0.025929,gru
84534,22,-2.151735,0.167781,2.339312,,0.195843,0.086601,0.381432,0.0005,0.0001,0.462936,-3.029991,0.025558,gru
84534,22,-2.14103,0.164513,2.341776,,0.191973,0.044607,0.43506,0.0005,0.0001,0.462474,-3.035824,0.025244,gru
84534,22,-2.136579,0.0718,2.33917,,0.161605,0.056087,0.560637,0.0005,0.0001,0.462012,-3.037752,0.02499,gru
84534,22,-2.137604,0.03213,2.332356,,0.127803,0.085295,0.456503,0.0005,0.0001,0.461551,-3.036423,0.024779,gru
88534,23,-2.140316,0.060854,2.336398,,0.159299,0.074382,0.575625,0.0005,0.0001,0.461091,-3.043474,0.024618,gru
88534,23,-2.146822,0.027578,2.333371,,0.125297,0.092378,0.458094,0.0005,0.0001,0.460631,-3.04506,0.024491,gru
88534,23,-2.158113,0.02628,2.341425,,0.119592,0.081245,0.422724,0.0005,0.0001,0.460171,-3.055229,0.02439,gru
88534,23,-2.162473,0.038902,2.345843,,0.142717,0.051871,0.533368,0.0005,0.0001,0.459712,-3.06259,0.024324,gru
92534,24,-2.183374,0.025982,2.34685,,0.120426,0.060569,0.362215,0.0005,0.0001,0.459254,-3.067311,0.024274,gru
92534,24,-2.200187,0.047915,2.35003,,0.124159,0.040365,0.288938,0.0005,0.0001,0.458796,-3.073725,0.024231,gru
92534,24,-2.219687,0.029879,2.364672,,0.120024,0.067558,0.332621,0.0005,0.0001,0.458338,-3.089076,0.024202,gru
92534,24,-2.231246,0.02231,2.34857,,0.107681,0.027803,0.190807,0.0005,0.0001,0.45788,-3.080474,0.024167,gru
96398,25,-2.2448,0.028305,2.353082,,0.115353,0.025485,0.164688,0.0005,0.0001,0.457423,-3.087942,0.024123,gru
96398,25,-2.270426,0.148408,2.364336,,0.155117,0.060956,0.282865,0.0005,0.0001,0.456966,-3.100693,0.024043,gru
96398,25,-2.279928,0.973716,2.356567,,0.5865,0.061548,0.306636,0.0005,0.0001,0.45651,-3.09857,0.023928,gru
96398,25,-2.293681,0.025304,2.353188,,0.11679,0.050948,0.253867,0.0005,0.0001,0.456054,-3.099875,0.023786,gru
100398,26,-2.294562,0.162989,2.352922,,0.196557,0.056552,0.1247,0.0005,0.0001,0.455598,-3.103618,0.023632,gru
100398,26,-2.298229,0.023225,2.349136,,0.116079,0.028914,0.220936,0.0005,0.0001,0.455143,-3.104592,0.023461,gru
100398,26,-2.294748,0.018375,2.349478,,0.107035,0.053961,0.387854,0.0005,0.0001,0.454688,-3.108809,0.023255,gru
100398,26,-2.284382,0.108695,2.355094,,0.173911,0.064573,0.2093,0.0005,0.0001,0.454234,-3.117184,0.02304,gru
104398,27,-2.284121,0.038936,2.369095,,0.15176,0.069127,0.120445,0.0005,0.0001,0.45378,-3.132186,0.02284,gru
104398,27,-2.280194,0.024328,2.349612,,0.118612,0.005997,0.1798,0.0005,0.0001,0.453326,-3.120761,0.022634,gru
104398,27,-2.274363,0.041407,2.348982,,0.126571,0.057288,0.155907,0.0005,0.0001,0.452873,-3.124212,0.02243,gru
104398,27,-2.278636,0.020995,2.350411,,0.111366,0.045186,0.191784,0.0005,0.0001,0.45242,-3.129294,0.022219,gru
108398,28,-2.27241,0.156791,2.35364,,0.182783,0.057944,0.110813,0.0005,0.0001,0.451968,-3.135805,0.022024,gru
108398,28,-2.273959,0.019504,2.352304,,0.102188,0.036632,0.092514,0.0005,0.0001,0.451516,-3.138697,0.021832,gru
108398,28,-2.273205,0.012182,2.352796,,0.083632,0.042121,0.184863,0.0005,0.0001,0.451065,-3.143041,0.021631,gru
108398,28,-2.270978,0.027834,2.346641,,0.116721,0.060482,0.242583,0.0005,0.0001,0.450614,-3.142093,0.021462,gru
112398,29,-2.272907,0.025193,2.357046,,0.104445,0.02139,0.150458,0.0005,0.0001,0.450164,-3.154334,0.021311,gru
112398,29,-2.270729,0.04753,2.354184,,0.121989,0.036365,0.136197,0.0005,0.0001,0.449714,-3.156006,0.021177,gru
112398,29,-2.268839,0.02909,2.34459,,0.116124,0.032247,0.246051,0.0005,0.0001,0.449265,-3.152294,0.021068,gru
112398,29,-2.280671,0.023086,2.357541,,0.103514,0.028332,0.117846,0.0005,0.0001,0.448815,-3.1666,0.020964,gru
116398,30,-2.285865,0.021247,2.357059,,0.098079,0.006576,0.154652,0.0005,0.0001,0.448367,-3.170172,0.020871,gru
116398,30,-2.284518,0.019507,2.347166,,0.101598,0.062257,0.122613,0.0005,0.0001,0.447919,-3.166194,0.02078,gru
116398,30,-2.293371,0.044946,2.340599,,0.11701,0.040891,0.1045,0.0005,0.0001,0.447471,-3.164867,0.020693,gru
116398,30,-2.300462,0.038717,2.349012,,0.104343,0.038516,0.096509,0.0005,0.0001,0.447024,-3.175571,0.020602,gru
119454,31,-2.308605,0.01848,2.351393,,0.097122,0.057539,0.106266,0.0005,0.0001,0.446577,-3.181437,0.020499,gru
119454,31,-2.314127,0.049775,2.347773,,0.11617,0.036002,0.079084,0.0005,0.0001,0.446131,-3.182469,0.02039,gru
119454,31,-2.31511,0.046014,2.34672,,0.119289,0.02287,0.057084,0.0005,0.0001,0.445685,-3.185565,0.02028,gru
119454,31,-2.32321,0.020703,2.353906,,0.101441,0.056012,0.075044,0.0005,0.0001,0.44524,-3.195318,0.020162,gru
123454,32,-2.320722,0.038092,2.357604,,0.103157,0.041866,0.222806,0.0005,0.0001,0.444795,-3.202262,0.02002,gru
123454,32,-2.315798,0.019217,2.356302,,0.101593,0.027136,0.059309,0.0005,0.0001,0.444351,-3.205164,0.019882,gru
123454,32,-2.318975,0.014148,2.361235,,0.091331,0.040414,0.106705,0.0005,0.0001,0.443906,-3.213122,0.019739,gru
123454,32,-2.31148,0.154131,2.356668,,0.173364,0.04507,0.075995,0.0005,0.0001,0.443463,-3.213375,0.019605,gru
127454,33,-2.316411,0.043909,2.356752,,0.113559,0.017835,0.172112,0.0005,0.0001,0.443019,-3.217401,0.019497,gru
127454,33,-2.320723,0.067571,2.352238,,0.13185,0.068438,0.187446,0.0005,0.0001,0.442576,-3.217684,0.019414,gru
127454,33,-2.327123,0.156642,2.360432,,0.175117,0.054752,0.09673,0.0005,0.0001,0.442134,-3.228317,0.019342,gru
127454,33,-2.32869,0.04205,2.35812,,0.10825,0.054978,0.064429,0.0005,0.0001,0.441692,-3.230392,0.019263,gru
131454,34,-2.335186,0.019426,2.354747,,0.100131,0.034776,0.088169,0.0005,0.0001,0.44125,-3.231596,0.019194,gru
131454,34,-2.338469,0.012637,2.363008,,0.082091,0.064829,0.145815,0.0005,0.0001,0.440808,-3.242312,0.019103,gru
131454,34,-2.334935,0.064525,2.357241,,0.116782,0.052188,0.07387,0.0005,0.0001,0.440367,-3.241554,0.019005,gru
131454,34,-2.340303,0.037178,2.351557,,0.088337,0.038713,0.189834,0.0005,0.0001,0.439927,-3.240852,0.018881,gru
135222,35,-2.334539,0.015864,2.34742,,0.085799,0.04402,0.041468,0.0005,0.0001,0.439487,-3.24141,0.018764,gru
135222,35,-2.338715,0.040335,2.359256,,0.094432,0.063507,0.038505,0.0005,0.0001,0.439048,-3.25509,0.018648,gru
135222,35,-2.329857,0.012647,2.351561,,0.079381,0.056879,0.042493,0.0005,0.0001,0.438608,-3.252718,0.018536,gru
135222,35,-2.338625,0.019645,2.352405,,0.094538,0.027067,0.194147,0.0005,0.0001,0.43817,-3.257367,0.018454,gru
139222,36,-2.341889,0.0209,2.354382,,0.094476,0.055882,0.168217,0.0005,0.0001,0.437732,-3.262953,0.018397,gru
139222,36,-2.342434,0.018097,2.3597,,0.087718,0.029497,0.054299,0.0005,0.0001,0.437294,-3.271303,0.018345,gru
139222,36,-2.349673,0.074923,2.365644,,0.121144,0.024925,0.109018,0.0005,0.0001,0.436857,-3.280181,0.018307,gru
139222,36,-2.364422,0.022326,2.352473,,0.10299,0.022467,0.233431,0.0005,0.0001,0.43642,-3.273243,0.018296,gru
143222,37,-2.375908,0.018619,2.357061,,0.094554,0.014633,0.052726,0.0005,0.0001,0.435983,-3.281002,0.018285,gru
143222,37,-2.375234,0.014894,2.356007,,0.086972,0.058966,0.171563,0.0005,0.0001,0.435547,-3.284087,0.018243,gru
143222,37,-2.377001,0.024732,2.353561,,0.111303,0.032423,0.088554,0.0005,0.0001,0.435111,-3.286014,0.018215,gru
143222,37,-2.387122,0.019883,2.35366,,0.101085,0.054058,0.027777,0.0005,0.0001,0.434676,-3.290052,0.018185,gru
147001,38,-2.395127,0.014659,2.357624,,0.088607,0.048084,0.206121,0.0005,0.0001,0.434241,-3.297312,0.018118,gru
147001,38,-2.393506,0.014103,2.356122,,0.090911,0.063729,0.095741,0.0005,0.0001,0.433807,-3.300019,0.018036,gru
147001,38,-2.400362,0.018241,2.368436,,0.097453,0.018805,0.057843,0.0005,0.0001,0.433373,-3.314262,0.017949,gru
147001,38,-2.384456,0.013136,2.352706,,0.085226,0.044299,0.187924,0.0005,0.0001,0.432939,-3.305083,0.017834,gru
151001,39,-2.386108,0.022988,2.358238,,0.0979,0.037643,0.12739,0.0005,0.0001,0.432506,-3.31367,0.017743,gru
151001,39,-2.381475,0.012909,2.362261,,0.085465,0.046149,0.057147,0.0005,0.0001,0.432073,-3.321004,0.017649,gru
151001,39,-2.383135,0.015906,2.354907,,0.085519,0.044326,0.098487,0.0005,0.0001,0.431641,-3.3188,0.017573,gru
151001,39,-2.385479,0.034918,2.361035,,0.08904,0.038562,0.033015,0.0005,0.0001,0.431209,-3.327907,0.017499,gru
155001,40,-2.384812,1.090451,2.354871,,0.636659,0.023176,0.237296,0.0005,0.0001,0.430778,-3.326688,0.017466,gru
155001,40,-2.3946,0.05026,2.359463,,0.115804,0.025025,0.140496,0.0005,0.0001,0.430347,-3.334513,0.017456,gru
155001,40,-2.403022,0.036866,2.355899,,0.096751,0.038483,0.081824,0.0005,0.0001,0.429916,-3.335472,0.017452,gru
155001,40,-2.406044,0.014967,2.352583,,0.08263,0.036937,0.039848,0.0005,0.0001,0.429486,-3.336633,0.017441,gru
159001,41,-2.422083,0.04748,2.361011,,0.114877,0.024961,0.134637,0.0005,0.0001,0.429056,-3.347713,0.017446,gru
159001,41,-2.417653,0.018457,2.358239,,0.096037,0.029628,0.063891,0.0005,0.0001,0.428627,-3.349333,0.017454,gru
159001,41,-2.432858,0.012585,2.360076,,0.083899,0.035017,0.092369,0.0005,0.0001,0.428198,-3.354851,0.017441,gru
159001,41,-2.437229,0.02087,2.357455,,0.098319,0.0252,0.046407,0.0005,0.0001,0.42777,-3.356593,0.017434,gru
162588,42,-2.440386,0.036527,2.360889,,0.108538,0.062148,0.091982,0.0005,0.0001,0.427342,-3.36347,0.017413,gru
162588,42,-2.442126,0.011466,2.362933,,0.079262,0.052642,0.20882,0.0005,0.0001,0.426914,-3.369174,0.017354,gru
162588,42,-2.43615,0.014942,2.352503,,0.087059,0.020842,0.044887,0.0005,0.0001,0.426487,-3.364264,0.017293,gru
162588,42,-2.43048,0.937688,2.351551,,0.55348,0.047726,0.089492,0.0005,0.0001,0.42606,-3.36741,0.017224,gru
165997,43,-2.430396,0.046478,2.35317,,0.112639,0.070205,0.154185,0.0005,0.0001,0.425634,-3.372747,0.017186,gru
165997,43,-2.442055,0.171907,2.363595,,0.16678,0.067084,0.119257,0.0005,0.0001,0.425208,-3.385609,0.017169,gru
165997,43,-2.443128,0.013669,2.360244,,0.080773,0.036351,0.039351,0.0005,0.0001,0.424782,-3.38671,0.017152,gru
165997,43,-2.442127,0.014529,2.351121,,0.083715,0.030164,0.074548,0.0005,0.0001,0.424357,-3.382864,0.017145,gru
169997,44,-2.443425,0.936623,2.351424,,0.541236,0.059697,0.038754,0.0005,0.0001,0.423933,-3.387078,0.017145,gru
169997,44,-2.45109,0.009676,2.359927,,0.06857,0.020517,0.079269,0.0005,0.0001,0.423509,-3.39833,0.01713,gru
169997,44,-2.449046,0.014469,2.35532,,0.082889,0.03904,0.037678,0.0005,0.0001,0.423085,-3.398335,0.017114,gru
169997,44,-2.458522,0.013615,2.363946,,0.076437,0.030666,0.039694,0.0005,0.0001,0.422662,-3.409713,0.017092,gru
173997,45,-2.457014,0.013962,2.362516,,0.080452,0.066385,0.07695,0.0005,0.0001,0.422239,-3.412449,0.017083,gru
173997,45,-2.459764,0.038235,2.360905,,0.086953,0.044186,0.059228,0.0005,0.0001,0.421816,-3.415028,0.017065,gru
173997,45,-2.473281,0.048849,2.360069,,0.116074,0.066417,0.340332,0.0005,0.0001,0.421394,-3.418271,0.017102,gru
173997,45,-2.478462,0.016741,2.356225,,0.090049,0.020684,0.092451,0.0005,0.0001,0.420973,-3.418915,0.017152,gru
176757,46,-2.493862,0.041475,2.367122,,0.101437,0.02778,0.039053,0.0005,0.0001,0.420551,-3.432303,0.017202,gru
176757,46,-2.497509,0.010588,2.356922,,0.075972,0.028286,0.190752,0.0005,0.0001,0.420131,-3.427441,0.01721,gru
176757,46,-2.494358,0.061125,2.352893,,0.113453,0.05153,0.060553,0.0005,0.0001,0.41971,-3.427909,0.017208,gru
176757,46,-2.489099,0.016234,2.353595,,0.091685,0.039572,0.021746,0.0005,0.0001,0.41929,-3.432475,0.017204,gru
180757,47,-2.502038,0.161693,2.364954,,0.156951,0.02473,0.048858,0.0005,0.0001,0.418871,-3.446306,0.017191,gru
180757,47,-2.505898,0.019336,2.36257,,0.097729,0.057846,0.122124,0.0005,0.0001,0.418451,-3.448201,0.0172,gru
180757,47,-2.506511,0.011655,2.352736,,0.078721,0.043097,0.072537,0.0005,0.0001,0.418033,-3.443602,0.017196,gru
180757,47,-2.51178,0.036492,2.360455,,0.105966,0.041004,0.14224,0.0005,0.0001,0.417614,-3.454291,0.017215,gru
184142,48,-2.512783,0.012907,2.35215,,0.081355,0.017609,0.073378,0.0005,0.0001,0.417197,-3.451004,0.01722,gru
184142,48,-2.51669,0.150988,2.357402,,0.166244,0.041218,0.076811,0.0005,0.0001,0.416779,-3.459552,0.017244,gru
184142,48,-2.512977,0.014198,2.356775,,0.083996,0.038675,0.053459,0.0005,0.0001,0.416362,-3.462964,0.017257,gru
184142,48,-2.528963,0.041451,2.357124,,0.108988,0.031285,0.167692,0.0005,0.0001,0.415946,-3.467231,0.017299,gru
187796,49,-2.525305,0.948708,2.361587,,0.553051,0.043527,0.13195,0.0005,0.0001,0.41553,-3.475106,0.017319,gru
187796,49,-2.523875,0.06877,2.357363,,0.122477,0.023993,0.089221,0.0005,0.0001,0.415114,-3.475362,0.017355,gru
187796,49,-2.529973,0.013006,2.357513,,0.083064,0.036973,0.09857,0.0005,0.0001,0.414698,-3.479456,0.017366,gru
187796,49,-2.536808,0.015429,2.36482,,0.085719,0.053865,0.048969,0.0005,0.0001,0.414284,-3.489848,0.017368,gru
191796,50,-2.531356,0.058509,2.351527,,0.115913,0.054332,0.098151,0.0005,0.0001,0.413869,-3.482104,0.017388,gru
191796,50,-2.542903,0.014869,2.357439,,0.08566,0.045943,0.095428,0.0005,0.0001,0.413455,-3.491275,0.01742,gru
191796,50,-2.541394,0.010768,2.360779,,0.078465,0.028912,0.064554,0.0005,0.0001,0.413041,-3.498185,0.017438,gru
191796,50,-2.532594,0.012384,2.35753,,0.081801,0.052082,0.050878,0.0005,0.0001,0.412628,-3.499277,0.017448,gru
195796,51,-2.550866,0.022033,2.356083,,0.101382,0.011009,0.247293,0.0005,0.0001,0.412215,-3.501958,0.017501,gru
195796,51,-2.548352,0.166866,2.355483,,0.155674,0.040956,0.049558,0.0005,0.0001,0.411803,-3.505387,0.01754,gru
195796,51,-2.546805,0.012911,2.352292,,0.077354,0.045682,0.097183,0.0005,0.0001,0.411391,-3.506515,0.017555,gru
195796,51,-2.563859,0.043,2.355412,,0.097497,0.033314,0.043052,0.0005,0.0001,0.41098,-3.513241,0.017571,gru
199796,52,-2.549148,0.051302,2.355163,,0.090483,0.019338,0.161949,0.0005,0.0001,0.410569,-3.516978,0.017553,gru
199796,52,-2.557889,0.009534,2.357148,,0.070379,0.046098,0.04883,0.0005,0.0001,0.410158,-3.522703,0.017542,gru
199796,52,-2.563849,0.011498,2.362125,,0.07914,0.036104,0.061703,0.0005,0.0001,0.409748,-3.531098,0.017536,gru
199796,52,-2.558594,0.011023,2.359515,,0.075136,0.024825,0.129808,0.0005,0.0001,0.409338,-3.532735,0.017551,gru
203796,53,-2.561978,0.010057,2.364466,,0.071185,0.024632,0.045688,0.0005,0.0001,0.408928,-3.541119,0.017567,gru
203796,53,-2.57696,0.06422,2.367433,,0.115082,0.05261,0.203514,0.0005,0.0001,0.408519,-3.547741,0.017615,gru
203796,53,-2.592028,0.033387,2.356424,,0.094183,0.050936,0.176476,0.0005,0.0001,0.40811,-3.541858,0.017689,gru
203796,53,-2.607889,0.018495,2.361283,,0.098806,0.03707,0.151598,0.0005,0.0001,0.407702,-3.550173,0.017786,gru
207506,54,-2.613603,0.015714,2.367585,,0.083266,0.048771,0.196938,0.0005,0.0001,0.407294,-3.559794,0.01784,gru
207506,54,-2.614493,0.012537,2.358765,,0.084383,0.02387,0.203196,0.0005,0.0001,0.406886,-3.555844,0.017853,gru
207506,54,-2.609221,0.144236,2.350413,,0.146819,0.048,0.214187,0.0005,0.0001,0.406479,-3.552298,0.017824,gru
207506,54,-2.610769,0.149685,2.359307,,0.166536,0.031569,0.135645,0.0005,0.0001,0.406072,-3.564259,0.017827,gru
211506,55,-2.607218,0.032154,2.362588,,0.094138,0.034318,0.063206,0.0005,0.0001,0.405666,-3.57118,0.017837,gru
