episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
81,310578,-216.2006,106.1643,4000,0,0,0,1,0.8662,1.619,max_steps,1185.3,0.010979,0.523421,-0.894595,0.897022,3.072415,1.768181,0.018766,5.986115,0.465865,0.462536,-0.999536,1.0,-3.050578,0.046471,2.359497,,0.089453,0.03263,0.33074,0.0005,0.0001,0.365009,-3.986557,0.018325,9719,gru
82,314578,-201.011,106.897,4000,0,0,0,1,0.9834,1.615,max_steps,1200.1,0.026139,0.524176,-0.896544,0.898071,3.049198,1.754416,0.010897,5.990185,0.491715,0.440307,-0.425223,1.000902,-3.072477,0.019768,2.360895,,0.073635,0.031469,0.401326,0.0005,0.0001,0.363551,-4.003813,0.01815,9844,gru
83,318578,-576.3737,105.3547,4000,0,0,0,1,2.326,1.606,max_steps,1215.5,0.003227,0.530412,-0.896363,0.894133,3.058189,1.772771,0.003654,5.986627,0.442802,0.464017,-1.0,1.0,-3.102665,0.020786,2.359072,,0.078906,0.029342,0.352021,0.0005,0.0001,0.362099,-4.017822,0.018015,9969,gru
84,322578,-443.3789,-6.5251,4000,0,0,0,1,1.4632,1.597,max_steps,1230.3,0.007831,0.526209,-0.896107,0.899043,3.040091,1.777521,0.012541,5.989399,0.498861,0.435183,-0.480194,1.0,-3.127571,0.014457,2.361583,,0.071529,0.022267,0.32357,0.0005,0.0001,0.360652,-4.036226,0.017911,10094,gru
85,326367,661.079,-10.2834,3789,1,1,0,0,0.2939,1.569,goal,1244.5,0.015038,0.532963,-0.894578,0.896768,2.923289,1.769461,0.002676,5.997828,0.495354,0.445782,-0.317916,1.005845,-3.124646,0.008872,2.359661,,0.06846,0.034965,0.244174,0.0005,0.0001,0.359211,-4.050118,0.017723,10213,gru
86,330367,-319.8269,-112.8962,4000,0,0,0,1,1.0371,1.583,max_steps,1259.7,0.005919,0.535034,-0.89868,0.898902,2.996392,1.779224,0.010511,5.988362,0.473028,0.468772,-0.995958,1.00711,-3.161968,0.496936,2.361509,,0.315345,0.026262,0.202111,0.0005,0.0001,0.357776,-4.067864,0.01772,10338,gru
87,334367,-9.344,-183.5343,4000,0,0,0,1,0.4025,1.577,max_steps,1274.5,-0.003582,0.534199,-0.894594,0.896824,2.972014,1.784966,0.015223,5.994433,0.503151,0.425013,-0.308229,1.002867,-3.148677,0.013636,2.357643,,0.066766,0.031509,0.179221,0.0005,0.0001,0.356347,-4.079744,0.017598,10463,gru
88,338038,685.2812,-90.0277,3671,1,1,0,0,0.2955,1.592,goal,1288.2,-0.003889,0.529255,-0.897527,0.894979,3.011415,1.763097,0.016826,5.992249,0.50542,0.433751,-0.265252,1.0,-3.19091,0.250599,2.361919,,0.183433,0.025822,0.152543,0.0005,0.0001,0.354923,-4.100008,0.017587,10578,gru
89,341844,694.0842,34.7916,3806,1,1,0,0,0.2962,1.582,goal,1302.8,0.012126,0.53227,-0.896444,0.893689,2.975445,1.757738,0.010667,5.986821,0.496283,0.441713,-0.290936,1.004355,-3.204666,0.007218,2.362571,,0.062478,0.022834,0.189251,0.0005,0.0001,0.353505,-4.116544,0.017458,10697,gru
90,345501,670.8459,94.5155,3657,1,1,0,0,0.2868,1.618,goal,1316.4,-0.003816,0.52473,-0.898694,0.896284,3.075988,1.749471,0.005501,5.981556,0.506657,0.428605,-0.246094,1.0,-3.226918,0.017333,2.362575,,0.065801,0.023335,0.164509,0.0005,0.0001,0.352092,-4.132414,0.017378,10812,gru
91,349501,-539.5245,62.1831,4000,0,0,0,1,1.9562,1.611,max_steps,1331.3,0.011672,0.524441,-0.896031,0.893805,3.064695,1.774863,0.026164,5.991925,0.488083,0.444362,-0.602918,1.0,-3.227429,0.006314,2.362205,,0.058695,0.034818,0.198573,0.0005,0.0001,0.350685,-4.147898,0.017229,10937,gru
92,353107,665.6631,148.8505,3606,1,1,0,0,0.2842,1.62,goal,1345.5,0.00782,0.524597,-0.893333,0.896638,3.067549,1.753493,0.00892,5.981774,0.496148,0.442895,-0.371273,1.0,-3.274873,0.013048,2.363403,,0.069002,0.024025,0.186553,0.0005,0.0001,0.349283,-4.165027,0.01714,11050,gru
93,357107,-45.8668,201.9012,4000,0,0,0,1,0.531,1.601,max_steps,1359.9,-0.016462,0.528737,-0.898313,0.897458,3.050001,1.770388,0.013605,5.986001,0.505077,0.417431,-0.607362,1.0,-3.279479,0.007633,2.358551,,0.065525,0.021568,0.132458,0.0005,0.0001,0.347887,-4.175782,0.017074,11175,gru
94,360269,-577.5949,188.4796,3162,0,0,1,0,2.7604,1.593,collision,1371.7,-0.019944,0.534261,-0.897377,0.895745,3.019275,1.75983,0.005933,5.995227,0.441492,0.462043,-1.0,1.0,-3.283806,0.486599,2.357215,,0.303777,0.031892,0.220527,0.0005,0.0001,0.346497,-4.190212,0.016988,11274,gru
95,364269,-296.7037,92.7014,4000,0,0,0,1,1.1019,1.584,max_steps,1386.7,-0.007548,0.537638,-0.897362,0.895123,2.996476,1.768184,0.014715,5.988855,0.477876,0.459605,-0.999509,1.001338,-3.321871,0.237759,2.359416,,0.180154,0.034067,0.241536,0.0005,0.0001,0.345113,-4.208395,0.017019,11399,gru
96,368269,-188.1834,105.8657,4000,0,0,0,1,0.7958,1.601,max_steps,1401.1,-0.006123,0.53234,-0.89701,0.897764,3.033689,1.757976,0.012207,5.984004,0.476571,0.456228,-1.0,1.000616,-3.314256,0.248017,2.362676,,0.184156,0.02382,0.209424,0.0005,0.0001,0.343735,-4.227718,0.016893,11524,gru
97,372269,-425.4964,64.2505,4000,0,0,0,1,1.3918,1.602,max_steps,1415.8,0.002208,0.518627,-0.896717,0.894425,3.009141,1.762732,0.006674,5.992362,0.500986,0.432673,-0.518977,1.0,-3.363241,0.012338,2.360547,,0.064787,0.025909,0.29616,0.0005,0.0001,0.342361,-4.241304,0.016913,11649,gru
98,376269,-437.7181,-48.0495,4000,0,0,0,1,1.4298,1.581,max_steps,1431.4,0.001542,0.528345,-0.897319,0.89609,2.991129,1.778985,0.011426,5.998295,0.47274,0.463967,-1.0,1.0,-3.351663,0.240259,2.3606,,0.173467,0.030371,0.084685,0.0005,0.0001,0.340994,-4.257213,0.016818,11774,gru
99,380269,-461.817,-163.6396,4000,0,0,0,1,1.4765,1.574,max_steps,1446.2,0.004019,0.521774,-0.893551,0.893677,2.964963,1.80027,0.010225,5.984491,0.475387,0.472956,-0.970672,1.010594,-3.372579,0.049872,2.362363,,0.080552,0.033774,0.108402,0.0005,0.0001,0.339631,-4.274972,0.016816,11899,gru
100,384269,-238.2528,-254.5494,4000,0,0,0,1,1.0375,1.611,max_steps,1461.2,0.011784,0.523456,-0.894003,0.897618,3.049962,1.778028,0.009032,5.981647,0.495927,0.428188,-0.444751,1.0,-3.407292,0.006172,2.359429,,0.059634,0.03199,0.23976,0.0005,0.0001,0.338274,-4.287662,0.016794,12024,gru
101,387789,705.9196,-130.005,3520,1,1,0,0,0.2994,1.619,goal,1475.0,-0.00462,0.533053,-0.896027,0.897664,3.072766,1.742714,0.00576,5.990357,0.503121,0.43577,-0.233938,1.0,-3.400261,0.072814,2.361338,,0.092306,0.033463,0.122688,0.0005,0.0001,0.336923,-4.305587,0.016724,12134,gru
102,391503,680.6978,-128.5016,3714,1,1,0,0,0.2924,1.606,goal,1488.9,-0.003217,0.523707,-0.897838,0.895673,3.05618,1.776131,0.00975,5.988404,0.492476,0.443058,-0.764705,1.0,-3.454155,0.094472,2.359535,,0.102685,0.01792,0.178912,0.0005,0.0001,0.335577,-4.319478,0.016739,12251,gru
103,395503,45.58,-119.3569,4000,0,0,0,1,0.3153,1.596,max_steps,1503.7,-0.003613,0.533236,-0.898058,0.896907,3.049886,1.775529,0.021053,5.989591,0.48155,0.446183,-0.981211,1.009588,-3.444301,0.273102,2.355617,,0.19505,0.037805,0.241255,0.0005,0.0001,0.334236,-4.331035,0.016723,12376,gru
104,399394,640.9482,2.4974,3891,1,1,0,0,0.2931,1.604,goal,1518.6,0.014219,0.531349,-0.893747,0.896443,3.004662,1.743945,0.013694,5.98835,0.48501,0.4565,-0.531726,1.009076,-3.475119,0.016759,2.362566,,0.062124,0.028116,0.243138,0.0005,0.0001,0.332901,-4.354499,0.016761,12498,gru
105,403394,-93.6376,22.804,4000,0,0,0,1,0.3831,1.601,max_steps,1533.6,0.015708,0.530693,-0.89672,0.89402,3.015273,1.752252,0.009577,5.984116,0.478494,0.46112,-0.647455,1.006596,-3.476593,0.021566,2.358212,,0.064863,0.020535,0.111118,0.0005,0.0001,0.331572,-4.365557,0.016642,12623,gru
106,407394,-98.6616,31.7562,4000,0,0,0,1,0.6693,1.584,max_steps,1548.2,-0.001249,0.528177,-0.895091,0.895221,2.997937,1.763366,0.004864,5.97501,0.501378,0.422736,-0.40616,1.0,-3.536454,0.052472,2.360177,,0.087456,0.031196,0.275849,0.0005,0.0001,0.330247,-4.383571,0.01666,12748,gru
107,411021,655.0794,139.8138,3627,1,1,0,0,0.2812,1.609,goal,1562.1,0.00183,0.522076,-0.895032,0.898422,3.032693,1.777646,0.008531,5.984746,0.50146,0.437468,-0.275558,1.0,-3.540464,0.254778,2.361072,,0.182817,0.02811,0.155776,0.0005,0.0001,0.328928,-4.400416,0.016584,12862,gru
108,415021,-526.6901,130.9166,4000,0,0,0,1,2.0504,1.579,max_steps,1577.4,0.000324,0.528713,-0.892769,0.898433,2.975193,1.788529,0.008375,5.98743,0.46638,0.468085,-1.0,1.0,-3.524273,0.010558,2.360138,,0.058519,0.023255,0.216812,0.0005,0.0001,0.327614,-4.415229,0.016577,12987,gru
109,419021,-507.7306,126.3252,4000,0,0,0,1,2.0149,1.61,max_steps,1592.3,0.005159,0.525368,-0.896307,0.895964,3.053587,1.771668,0.00801,5.991789,0.464755,0.471567,-1.0,1.0,-3.571126,0.242089,2.363288,,0.17541,0.026617,0.300328,0.0005,0.0001,0.326306,-4.434609,0.016627,13112,gru
110,421987,-552.4418,94.9063,2966,0,0,1,0,2.9205,1.591,collision,1604.2,-0.010745,0.531734,-0.897981,0.895354,3.015098,1.765158,0.009906,5.987164,0.438876,0.462323,-1.0,1.0,-3.555429,0.017811,2.357694,,0.064129,0.015576,0.299223,0.0005,0.0001,0.325002,-4.444189,0.016632,13205,gru
111,425549,-621.2317,-37.8088,3562,0,0,1,0,2.6593,1.593,collision,1617.5,-0.00486,0.536044,-0.897506,0.895223,2.989022,1.75027,0.022346,5.975917,0.456432,0.447637,-0.693243,1.007096,-3.560285,0.078852,2.360183,,0.089136,0.023237,0.165779,0.0005,0.0001,0.323704,-4.462831,0.016684,13317,gru
112,429549,-251.6323,-131.0418,4000,0,0,0,1,1.0054,1.606,max_steps,1632.2,0.001617,0.536164,-0.899189,0.899065,3.063899,1.752667,0.017009,5.990283,0.500096,0.426231,-0.425798,1.0,-3.619448,0.044026,2.359495,,0.074297,0.030805,0.175337,0.0005,0.0001,0.322411,-4.477906,0.01668,13442,gru
113,433549,-548.6914,-190.469,4000,0,0,0,1,2.1797,1.598,max_steps,1647.5,0.00537,0.533551,-0.892926,0.895828,3.029581,1.764566,0.008505,5.996782,0.457755,0.467882,-1.0,1.0,-3.616432,0.012912,2.356721,,0.060933,0.021274,0.334973,0.0005,0.0001,0.321123,-4.490602,0.016611,13567,gru
114,437549,-105.307,-265.0945,4000,0,0,0,1,0.6829,1.61,max_steps,1662.2,-0.002755,0.53064,-0.898506,0.898075,3.030973,1.750518,0.013346,5.983057,0.502377,0.421503,-0.404451,1.0,-3.631732,0.045064,2.359495,,0.072792,0.021617,0.15876,0.0005,0.0001,0.319841,-4.509595,0.016615,13692,gru
115,441549,-41.1784,-259.8486,4000,0,0,0,1,0.3903,1.591,max_steps,1677.1,0.003123,0.529846,-0.896296,0.897189,3.021716,1.757976,0.002139,5.982165,0.47813,0.456882,-0.938057,1.01042,-3.67482,0.004852,2.359553,,0.052745,0.022684,0.174357,0.0005,0.0001,0.318564,-4.5255,0.016625,13817,gru
116,444889,-581.6327,-308.1457,3340,0,0,1,0,2.7789,1.602,collision,1690.3,-0.007691,0.53097,-0.898582,0.8954,3.026299,1.7647,0.004985,5.970787,0.443891,0.462197,-1.0,1.012448,-3.668437,0.253289,2.35525,,0.178286,0.027592,0.219188,0.0005,0.0001,0.317292,-4.536413,0.016601,13922,gru
117,448889,-532.1256,-426.8662,4000,0,0,0,1,2.072,1.626,max_steps,1704.9,-0.01535,0.527758,-0.896556,0.895979,3.089718,1.742812,0.01782,5.983253,0.4632,0.466279,-1.0,1.0,-3.703044,0.004709,2.356686,,0.052133,0.023152,0.216176,0.0005,0.0001,0.316025,-4.553884,0.016621,14047,gru
118,452405,711.4167,-303.0555,3516,1,1,0,0,0.2997,1.619,goal,1715.6,-0.002479,0.532411,-0.895946,0.893969,3.081805,1.749635,0.007267,5.991164,0.506913,0.430801,-0.205374,1.0,-3.686141,0.016123,2.359227,,0.055331,0.02918,0.189567,0.0005,0.0001,0.314764,-4.572646,0.016595,14157,gru
119,456405,-460.0568,-298.2881,4000,0,0,0,1,1.6078,1.593,max_steps,1727.1,0.016405,0.530096,-0.893291,0.894415,3.013349,1.771141,0.006485,5.994961,0.499413,0.439786,-0.478302,1.0,-3.708253,0.23452,2.35617,,0.165418,0.020231,0.224446,0.0005,0.0001,0.313507,-4.584941,0.016548,14282,gru
120,460405,-546.1913,-297.6631,4000,0,0,0,1,2.1468,1.586,max_steps,1738.5,0.011458,0.534595,-0.89577,0.897551,2.999726,1.761108,0.012275,5.991709,0.482982,0.443467,-0.580853,1.0,-3.740029,0.302763,2.359557,,0.201697,0.022313,0.246078,0.0005,0.0001,0.312256,-4.604704,0.016566,14407,gru
121,464405,-182.727,-253.8126,4000,0,0,0,1,0.9087,1.609,max_steps,1750.4,0.011685,0.525815,-0.897816,0.896946,3.046468,1.766542,0.017776,5.977811,0.493554,0.428697,-0.383896,1.0,-3.767929,0.240031,2.359548,,0.16758,0.025839,0.215066,0.0005,0.0001,0.311009,-4.620533,0.016681,14532,gru
122,468405,-214.7695,-250.1263,4000,0,0,0,1,0.8906,1.6,max_steps,1761.8,-0.018012,0.529156,-0.894503,0.898709,2.985744,1.757688,0.020821,5.978354,0.477541,0.456092,-1.0,1.001593,-3.7544,0.009057,2.361204,,0.049295,0.020695,0.215868,0.0005,0.0001,0.309767,-4.638312,0.016772,14657,gru
123,472405,6.8333,-194.5738,4000,0,0,0,1,0.4062,1.6,max_steps,1775.4,0.006092,0.528906,-0.895548,0.896863,3.017189,1.768626,0.016041,5.988395,0.496901,0.427886,-0.372326,1.0,-3.7931,0.243989,2.358615,,0.16846,0.017459,0.179454,0.0005,0.0001,0.30853,-4.651121,0.016799,14782,gru
124,476205,714.1241,-112.6307,3800,1,1,0,0,0.2984,1.599,goal,1790.6,0.006457,0.527925,-0.898561,0.898014,3.034028,1.776203,0.015904,5.980747,0.503618,0.433618,-0.330237,1.008785,-3.812633,0.011971,2.356391,,0.052659,0.028695,0.23608,0.0005,0.0001,0.307298,-4.664338,0.016747,14901,gru
125,479864,725.7733,-35.9356,3659,1,1,0,0,0.2987,1.606,goal,1804.6,0.003104,0.527773,-0.895495,0.896029,3.017626,1.746087,0.009293,5.993271,0.489915,0.446991,-0.759384,1.0,-3.83067,0.023968,2.361025,,0.061759,0.017271,0.35362,0.0005,0.0001,0.306071,-4.685646,0.01667,15016,gru
126,483448,699.7002,92.1977,3584,1,1,0,0,0.2972,1.596,goal,1817.0,-0.00424,0.521574,-0.895165,0.897674,3.02199,1.786741,0.009543,5.983517,0.507561,0.430031,-0.207618,1.0,-3.871342,0.037077,2.360748,,0.067508,0.025798,0.296635,0.0005,0.0001,0.304849,-4.701167,0.016623,15128,gru
127,487448,57.915,151.2018,4000,0,0,0,1,0.4016,1.614,max_steps,1831.6,0.025551,0.529149,-0.892566,0.893785,3.025486,1.748196,0.013555,5.992123,0.489348,0.430848,-0.390845,1.0,-3.863324,0.464017,2.356812,,0.275198,0.023707,0.242146,0.0005,0.0001,0.303631,-4.712328,0.016618,15253,gru
128,491448,-59.6867,74.0915,4000,0,0,0,1,0.5187,1.613,max_steps,1849.2,-0.010295,0.527554,-0.896942,0.897258,3.05773,1.756032,0.021824,5.995831,0.506293,0.418177,-0.518697,1.0,-3.901866,0.255826,2.358417,,0.176802,0.027109,0.289405,0.0005,0.0001,0.302419,-4.730074,0.016652,15378,gru
129,495448,-343.059,85.7912,4000,0,0,0,1,1.2119,1.62,max_steps,1863.0,-0.020702,0.527656,-0.896731,0.895198,3.064677,1.745638,0.017171,5.989995,0.47082,0.458642,-1.0,1.0,-3.897889,0.2741,2.361839,,0.184195,0.028641,0.301398,0.0005,0.0001,0.301211,-4.750021,0.016619,15503,gru
130,499157,-623.8548,78.0249,3709,0,0,1,0,2.4292,1.591,collision,1875.6,0.006611,0.534385,-0.892944,0.895045,3.028652,1.754837,0.010375,5.996796,0.461733,0.444968,-0.641431,1.0,-3.887879,0.010448,2.358241,,0.051409,0.03056,0.179551,0.0005,0.0001,0.300009,-4.761542,0.016552,15619,gru
131,502832,682.5118,164.5488,3675,1,1,0,0,0.2956,1.608,goal,1887.9,-0.007941,0.534231,-0.895947,0.895487,3.069676,1.750355,0.015853,5.994248,0.511145,0.42447,-0.441434,1.0,-3.919536,0.049159,2.365049,,0.070063,0.022031,0.276602,0.0005,0.0001,0.29881,-4.785603,0.016469,15734,gru
132,506832,-34.7414,182.5516,4000,0,0,0,1,0.4793,1.585,max_steps,1901.2,0.002232,0.53203,-0.896862,0.89813,3.005269,1.777051,0.012227,5.983428,0.475161,0.450662,-0.949727,1.0,-3.923178,0.082789,2.361087,,0.084884,0.022451,0.13743,0.0005,0.0001,0.297617,-4.796674,0.016345,15859,gru
133,510475,692.398,251.108,3643,1,1,0,0,0.2927,1.604,goal,1913.3,-0.008274,0.52866,-0.8971,0.899261,3.030332,1.766004,0.010033,5.992111,0.508396,0.427685,-0.327557,1.0,-3.978282,0.003964,2.359834,,0.046981,0.023499,0.136861,0.0005,0.0001,0.296428,-4.811009,0.016273,15973,gru
134,514475,-158.3284,163.8628,4000,0,0,0,1,0.8099,1.617,max_steps,1927.2,-0.010729,0.521946,-0.896091,0.896853,3.067223,1.75696,0.021064,5.979437,0.471126,0.456595,-0.999999,1.0,-4.00676,0.278522,2.362075,,0.184786,0.030547,0.22339,0.0005,0.0001,0.295244,-4.829589,0.016233,16098,gru
135,518475,-274.9881,63.7867,4000,0,0,0,1,1.0075,1.62,max_steps,1940.4,-0.001977,0.526769,-0.895261,0.897134,3.084487,1.760988,0.012842,5.991483,0.504172,0.425797,-0.515111,1.0,-3.981191,0.008966,2.358991,,0.046097,0.024926,0.260932,0.0005,0.0001,0.294064,-4.84168,0.016107,16223,gru
136,522475,-319.5051,-38.1339,4000,0,0,0,1,1.1885,1.603,max_steps,1954.3,0.006896,0.529542,-0.89881,0.893589,3.042395,1.755888,0.007632,5.990954,0.500273,0.431845,-0.482491,1.0,-4.027466,0.011226,2.361691,,0.04836,0.017156,0.256057,0.0005,0.0001,0.292889,-4.860836,0.015933,16348,gru
137,526126,679.0274,23.9774,3651,1,1,0,0,0.2923,1.617,goal,1966.5,0.007173,0.526192,-0.897323,0.897257,3.04686,1.759356,0.010439,5.975289,0.490071,0.448729,-0.408017,1.0,-4.038011,0.042254,2.363888,,0.065465,0.017753,0.186609,0.0005,0.0001,0.291719,-4.879399,0.015775,16463,gru
138,530032,687.6001,98.7061,3906,1,1,0,0,0.2977,1.589,goal,1980.0,0.011254,0.52783,-0.895113,0.894872,2.984614,1.769826,0.016104,5.978665,0.481905,0.455241,-0.737761,1.000941,-4.060164,0.057765,2.358728,,0.070539,0.02429,0.204517,0.0005,0.0001,0.290554,-4.888897,0.015652,16586,gru
139,533663,683.5464,201.3666,3631,1,1,0,0,0.2969,1.608,goal,1992.3,0.011779,0.531679,-0.895837,0.896975,3.052052,1.755644,0.016108,5.982255,0.497511,0.442978,-0.289292,1.0,-4.072868,0.010589,2.356792,,0.046616,0.029326,0.175179,0.0005,0.0001,0.289393,-4.90234,0.015548,16700,gru
140,537663,75.9301,271.3451,4000,0,0,0,1,0.323,1.617,max_steps,2005.5,-0.002909,0.528617,-0.896508,0.895774,3.07164,1.760692,0.013283,5.985114,0.47305,0.448839,-1.0,1.0,-4.040322,0.010022,2.360242,,0.045109,0.020544,0.239391,0.0005,0.0001,0.288238,-4.922464,0.015467,16825,gru
141,541663,-467.7561,156.3183,4000,0,0,0,1,1.5231,1.595,max_steps,2018.9,-0.022632,0.528844,-0.898113,0.896407,2.978049,1.748989,0.016266,5.985934,0.476559,0.465365,-1.0,1.000869,-4.070439,0.058924,2.359129,,0.070712,0.017625,0.149154,0.0005,0.0001,0.287086,-4.93692,0.0154,16950,gru
142,545346,708.1006,230.6025,3683,1,1,0,0,0.2994,1.602,goal,2031.1,-0.003289,0.526949,-0.89652,0.893698,3.021997,1.771102,0.004332,5.980691,0.508161,0.426986,-0.359124,1.0,-4.118356,0.259632,2.35783,,0.169815,0.014045,0.260918,0.0005,0.0001,0.28594,-4.951142,0.015367,17066,gru
143,548960,720.5891,233.4216,3614,1,1,0,0,0.2972,1.619,goal,2043.3,-0.01165,0.525078,-0.89837,0.898118,3.032833,1.739643,0.018084,5.986943,0.497342,0.437345,-0.793807,1.0,-4.109333,0.022048,2.358719,,0.051562,0.028067,0.27578,0.0005,0.0001,0.284798,-4.968088,0.015401,17179,gru
144,552960,-282.7804,220.9764,4000,0,0,0,1,1.0829,1.613,max_steps,2057.7,-0.005805,0.530615,-0.897173,0.897082,3.042598,1.739946,0.012573,5.989615,0.474029,0.457992,-1.0,1.0,-4.134084,0.028334,2.361854,,0.052637,0.027078,0.215608,0.0005,0.0001,0.283661,-4.987871,0.015407,17304,gru
145,556608,693.0775,317.783,3648,1,1,0,0,0.2927,1.609,goal,2070.0,0.014041,0.528969,-0.894816,0.896771,3.025084,1.755065,0.01461,5.993251,0.493165,0.44568,-0.334852,1.0,-4.196261,0.00304,2.360084,,0.040498,0.025558,0.136642,0.0005,0.0001,0.282528,-5.001496,0.015397,17418,gru
146,560128,690.6688,418.8004,3520,1,1,0,0,0.2968,1.613,goal,2082.0,0.006824,0.529736,-0.893975,0.895694,3.040324,1.738668,0.008772,5.982267,0.501447,0.438181,-0.217705,1.0,-4.193073,0.732178,2.361477,,0.407957,0.019131,0.198051,0.0005,0.0001,0.2814,-5.019105,0.015352,17528,gru
147,563799,680.1241,418.91,3671,1,1,0,0,0.2915,1.601,goal,2095.5,-0.007812,0.527827,-0.895831,0.897346,3.032368,1.756679,0.007993,5.981681,0.503066,0.435225,-0.554867,1.0,-4.190361,0.009476,2.359582,,0.044064,0.02353,0.196673,0.0005,0.0001,0.280276,-5.032552,0.015256,17643,gru
148,567799,-233.8437,326.7656,4000,0,0,0,1,0.939,1.604,max_steps,2110.5,-0.007441,0.532612,-0.89782,0.896522,3.042986,1.753881,0.003412,5.992335,0.475749,0.45868,-1.0,1.007901,-4.24094,0.541152,2.358773,,0.309881,0.021199,0.162444,0.0005,0.0001,0.279157,-5.047364,0.015137,17768,gru
149,571799,-289.342,229.4768,4000,0,0,0,1,1.0534,1.623,max_steps,2125.2,0.005234,0.526315,-0.892878,0.898473,3.065794,1.746929,0.012662,5.995834,0.506373,0.425766,-0.490751,1.00957,-4.236028,0.015666,2.359286,,0.048038,0.016803,0.228782,0.0005,0.0001,0.278042,-5.063859,0.014979,17893,gru
150,575799,-205.4121,201.3426,4000,0,0,0,1,0.8917,1.606,max_steps,2139.5,-0.004464,0.523055,-0.895829,0.897209,3.018138,1.769384,0.0031,5.991874,0.475417,0.455627,-0.992945,1.004269,-4.272727,0.003034,2.361661,,0.04034,0.022248,0.205921,0.0005,0.0001,0.276932,-5.082745,0.014831,18018,gru
151,578775,-562.87,191.8312,2976,0,0,1,0,3.0245,1.598,collision,2150.5,-0.012697,0.517248,-0.895464,0.891825,2.990431,1.772358,0.0258,5.998272,0.439612,0.463766,-1.0,1.0,-4.232403,0.281258,2.361599,,0.180178,0.017331,0.371428,0.0005,0.0001,0.275826,-5.098523,0.014693,18111,gru
152,582775,-489.071,72.114,4000,0,0,0,1,1.8182,1.606,max_steps,2166.3,-0.00889,0.527581,-0.8943,0.899252,3.035335,1.748936,0.011127,5.987097,0.504289,0.440801,-0.630692,1.0,-4.262048,0.482365,2.361753,,0.281666,0.026069,0.256122,0.0005,0.0001,0.274724,-5.114575,0.01456,18236,gru
153,586775,110.0169,11.0568,4000,0,0,0,1,0.3451,1.605,max_steps,2180.1,-0.000289,0.526209,-0.89632,0.895931,3.013983,1.755487,0.006836,5.995788,0.472648,0.445125,-1.0,1.0,-4.275724,0.05069,2.363418,,0.064008,0.019758,0.178885,0.0005,0.0001,0.273626,-5.132593,0.014403,18361,gru
154,590775,-560.4473,-16.7099,4000,0,0,0,1,2.2733,1.626,max_steps,2194.2,-0.006675,0.526016,-0.895505,0.895667,3.036329,1.726072,0.021571,5.984764,0.472704,0.441389,-0.671054,1.0,-4.289597,0.701915,2.36234,,0.391255,0.019557,0.27396,0.0005,0.0001,0.272533,-5.147061,0.014272,18486,gru
155,594775,35.92,-82.4256,4000,0,0,0,1,0.492,1.607,max_steps,2208.6,0.003916,0.528692,-0.898565,0.896352,3.033126,1.759356,0.014106,5.98376,0.490142,0.430789,-0.295987,1.0,-4.33542,0.317615,2.355146,,0.197446,0.015489,0.237144,0.0005,0.0001,0.271444,-5.153548,0.014136,18611,gru
156,598426,665.1172,-84.9808,3651,1,1,0,0,0.2867,1.609,goal,2221.8,0.016888,0.535608,-0.897486,0.896187,3.086442,1.76322,0.012159,5.978002,0.496037,0.44342,-0.289128,1.0,-4.345961,0.007972,2.359052,,0.043217,0.022153,0.137096,0.0005,0.0001,0.270361,-5.174481,0.013987,18726,gru
157,602073,-611.7725,-214.1705,3647,0,0,1,0,2.5239,1.605,collision,2236.9,-0.015251,0.529966,-0.898148,0.89511,3.066112,1.769834,0.009481,5.992809,0.444601,0.462828,-1.0,1.0,-4.360929,0.273355,2.35953,,0.174331,0.018602,0.198074,0.0005,0.0001,0.269281,-5.190947,0.013875,18840,gru
158,606073,-561.4015,-246.9262,4000,0,0,0,1,2.2779,1.61,max_steps,2258.4,-0.001491,0.529825,-0.897291,0.89503,3.074379,1.76401,0.006238,5.981904,0.473391,0.440905,-0.709835,1.0,-4.347096,0.042935,2.356139,,0.058719,0.020648,0.161144,0.0005,0.0001,0.268206,-5.202326,0.013743,18965,gru
159,610073,-450.5289,-263.0449,4000,0,0,0,1,1.4338,1.615,max_steps,2286.6,-0.007007,0.527486,-0.897432,0.899312,3.038998,1.738335,0.019013,5.991204,0.505463,0.431447,-0.604959,1.0,-4.396879,0.473363,2.357401,,0.27547,0.017253,0.322058,0.0005,0.0001,0.267135,-5.219813,0.013717,19090,gru
160,613374,-580.1026,-300.514,3301,0,0,1,0,2.6949,1.596,collision,2302.4,-0.006744,0.534711,-0.895953,0.894463,3.015064,1.747332,0.012583,5.986783,0.442775,0.463421,-1.0,1.0,-4.396731,0.023243,2.356219,,0.05362,0.017497,0.496212,0.0005,0.0001,0.266069,-5.234081,0.013879,19194,gru
