episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1510,635.1312,635.1312,1510,1,1,0,0,0.2984,1.932,goal,19.4,0.023912,0.433045,-0.883739,0.864498,3.369717,1.385356,0.285056,5.969702,0.438705,0.419832,-0.610621,1.0,,,,,,,,,,,,,,0,lstm
2,3073,645.5386,640.3349,1563,1,1,0,0,0.2987,1.92,goal,39.6,-0.038396,0.43874,-0.885641,0.869177,3.452201,1.431349,0.15747,5.96656,0.455329,0.420836,-0.657732,1.007723,,,,,,,,,,,,,,0,lstm
3,4595,641.0197,640.5632,1522,1,1,0,0,0.2989,1.92,goal,58.6,-0.003883,0.425987,-0.861884,0.876143,3.361756,1.44371,0.182124,5.92868,0.451283,0.418961,-0.188367,1.0,,,,,,,,,,,,,,0,lstm
4,6120,641.8433,640.8832,1525,1,1,0,0,0.2995,1.9,goal,80.2,0.010556,0.434134,-0.864266,0.869016,3.342244,1.422847,0.160196,5.919882,0.447211,0.419816,-0.272681,1.0,0.072938,0.004168,1.859852,0.006742,0.022879,0.15898,0.008028,0.05395,3.7e-05,,,,,0,lstm
5,7631,637.5516,640.2169,1511,1,1,0,0,0.2993,1.921,goal,99.1,6.6e-05,0.433725,-0.874442,0.871749,3.383122,1.424302,0.09204,5.949294,0.449404,0.418618,-0.16578,1.0,,,,,,,,,,,,,,0,lstm
6,9168,642.7858,640.645,1537,1,1,0,0,0.2994,1.924,goal,117.9,-0.002599,0.425398,-0.844648,0.871157,3.383136,1.383704,0.063065,5.928229,0.450604,0.419231,-0.344826,1.000412,,,,,,,,,,,,,,0,lstm
7,10699,628.5376,638.9154,1531,1,1,0,0,0.2987,1.928,goal,137.5,-0.034396,0.434062,-0.882296,0.863496,3.431607,1.382689,0.18581,5.919158,0.45432,0.419804,-0.522192,1.0,,,,,,,,,,,,,,0,lstm
8,12232,641.2908,639.2123,1533,1,1,0,0,0.299,1.906,goal,158.1,-0.013011,0.436768,-0.875814,0.867531,3.383173,1.426953,0.125235,5.975135,0.449346,0.418254,-0.322074,1.0,-0.031748,0.004424,1.859731,0.006726,0.020269,0.053512,0.003024,0.025857,4.9e-05,,,,,0,lstm
9,12992,201.2775,590.5529,760,0,0,1,0,2.2295,1.894,collision,167.9,0.073219,0.42923,-0.883625,0.878523,3.273375,1.427545,0.284249,5.905225,0.439054,0.426009,-0.645861,1.003585,,,,,,,,,,,,,,0,lstm
10,14489,627.8682,594.2844,1497,1,1,0,0,0.299,1.916,goal,186.3,0.029571,0.440933,-0.868391,0.880214,3.377985,1.402078,0.08869,5.918443,0.443779,0.421269,-0.613127,1.0,,,,,,,,,,,,,,0,lstm
11,16007,624.7665,593.248,1518,1,1,0,0,0.2998,1.927,goal,205.3,-0.021987,0.432597,-0.872486,0.863035,3.442502,1.400395,0.120027,5.946278,0.449574,0.418182,-0.607388,1.0,,,,,,,,,,,,,,0,lstm
12,17518,633.9269,592.0868,1511,1,1,0,0,0.2994,1.921,goal,226.2,-0.009618,0.430689,-0.870136,0.873112,3.412866,1.429864,0.142202,5.980534,0.450621,0.418377,-0.234572,1.0,0.005257,0.00525,1.859857,0.00671,0.021732,0.048643,0.002849,0.022156,6.1e-05,,,,,0,lstm
13,19050,643.3073,592.3156,1532,1,1,0,0,0.2981,1.93,goal,245.9,0.009489,0.422731,-0.882581,0.881635,3.347797,1.422396,0.174241,5.938779,0.449873,0.419285,-0.184041,1.001199,,,,,,,,,,,,,,0,lstm
14,20600,643.7637,592.5076,1550,1,1,0,0,0.2986,1.916,goal,265.5,-0.000988,0.430965,-0.873259,0.869075,3.408953,1.438042,0.10926,5.907993,0.447689,0.418256,-0.227856,1.0,,,,,,,,,,,,,,0,lstm
15,22110,625.7277,591.3252,1510,1,1,0,0,0.2997,1.929,goal,284.5,-0.014967,0.429431,-0.881727,0.843373,3.414859,1.401109,0.111356,5.918247,0.45004,0.417868,-0.339693,1.0,,,,,,,,,,,,,,0,lstm
16,23668,638.3339,590.88,1558,1,1,0,0,0.2975,1.925,goal,305.8,-0.011513,0.429116,-0.886891,0.887056,3.350325,1.416847,0.097064,5.93573,0.450369,0.418,-0.455105,1.000143,-0.098368,0.004175,1.860144,0.006693,0.018581,0.102984,0.004329,0.045401,7.3e-05,,,,,0,lstm
17,25246,651.5816,593.1844,1578,1,1,0,0,0.2982,1.891,goal,325.9,-0.024316,0.432318,-0.871075,0.862672,3.343241,1.462128,0.106763,5.962013,0.45326,0.420176,-0.613577,1.004188,,,,,,,,,,,,,,0,lstm
18,26797,642.5565,593.311,1551,1,1,0,0,0.2986,1.901,goal,345.3,-0.004476,0.436777,-0.863331,0.850554,3.328972,1.441083,0.122133,5.922404,0.442953,0.416014,-0.324363,1.0,,,,,,,,,,,,,,0,lstm
19,28314,639.9761,637.1808,1517,1,1,0,0,0.2986,1.897,goal,363.4,0.013308,0.437142,-0.877439,0.866185,3.270087,1.419439,0.218342,5.93511,0.440596,0.417693,-0.309311,1.0,,,,,,,,,,,,,,0,lstm
20,29852,649.9228,639.3863,1538,1,1,0,0,0.2987,1.894,goal,386.0,0.004548,0.427513,-0.863301,0.863977,3.295569,1.430889,0.115626,5.958825,0.446475,0.419466,-0.253545,1.0,-0.10118,0.004133,1.860589,0.006677,0.023859,0.131131,0.010469,0.073547,8.5e-05,,,,,0,lstm
21,31419,635.2944,640.4391,1567,1,1,0,0,0.2999,1.905,goal,406.1,-0.006894,0.430379,-0.86944,0.872879,3.290328,1.430536,0.127556,5.947841,0.444281,0.414771,-0.248442,1.0,,,,,,,,,,,,,,0,lstm
22,33017,654.7501,642.5214,1598,1,1,0,0,0.2999,1.884,goal,425.4,0.032693,0.441456,-0.875998,0.871058,3.277241,1.428412,0.110055,5.95948,0.446424,0.419466,-0.684616,1.010376,,,,,,,,,,,,,,0,lstm
23,34577,650.3182,643.2225,1560,1,1,0,0,0.2984,1.895,goal,445.2,0.001365,0.424152,-0.861692,0.864149,3.253247,1.442175,0.235576,5.876725,0.450597,0.419941,-0.248851,1.001289,,,,,,,,,,,,,,0,lstm
