episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,145,-3.9337,-3.9337,145,0,0,1,0,3.6158,1.986,collision,2.0,-0.368605,0.342808,-0.882745,0.542207,5.784527,0.347544,3.843075,5.994406,0.426959,0.397936,-0.438886,1.0,,,,,,,,,,,,,,0,gru
2,280,-5.8197,-4.8767,135,0,0,1,0,3.6002,1.98,collision,3.7,-0.322047,0.397625,-0.874315,0.803795,5.721244,0.494161,2.990375,5.998539,0.422438,0.390681,-0.32968,1.0,,,,,,,,,,,,,,0,gru
3,424,-3.6865,-4.4799,144,0,0,1,0,3.6613,2.017,collision,5.5,-0.314843,0.367341,-0.870929,0.800751,5.687681,0.518398,2.909123,5.998085,0.420969,0.391293,-0.408135,1.000329,,,,,,,,,,,,,,0,gru
4,576,-2.039,-3.8697,152,0,0,1,0,3.5777,1.973,collision,8.1,-0.336507,0.372542,-0.864755,0.762828,5.736713,0.421379,2.932483,5.996758,0.422823,0.395573,-0.454863,1.0,-0.095568,0.073261,1.7909,0.004994,0.057612,0.165626,0.045421,0.069768,3.7e-05,,,,,0,gru
5,709,-5.426,-4.181,133,0,0,1,0,3.6548,2.035,collision,9.7,-0.226304,0.406571,-0.879032,0.689531,5.700237,0.532169,2.451349,5.995135,0.427467,0.394561,-0.226061,1.0,,,,,,,,,,,,,,0,gru
6,868,3.303,-2.9336,159,0,0,1,0,3.6554,2.079,collision,11.6,-0.165901,0.405933,-0.886661,0.748763,5.737112,0.438621,3.244611,5.999002,0.413355,0.386814,-0.270848,1.016615,,,,,,,,,,,,,,0,gru
7,1133,0.6416,-2.4229,265,0,0,1,0,3.4873,1.979,collision,14.6,0.150532,0.478024,-0.822687,0.865023,5.785618,0.336331,2.465203,5.997224,0.370869,0.409784,-0.873177,1.0,,,,,,,,,,,,,,0,gru
8,1557,-29.562,-5.8153,424,0,0,1,0,3.6472,1.963,collision,20.2,0.10335,0.497082,-0.863278,0.882333,5.7827,0.352024,2.21264,5.998231,0.392969,0.431657,-1.0,1.003486,-0.019907,0.046461,1.791189,0.004982,0.07525,0.330024,0.034049,0.175497,4.9e-05,,,,,0,gru
9,1710,0.7171,-5.0895,153,0,0,1,0,3.6624,2.01,collision,22.0,-0.234808,0.414199,-0.86519,0.68219,5.719665,0.521542,2.380589,5.997993,0.415213,0.385856,-0.252279,1.008739,,,,,,,,,,,,,,0,gru
10,1871,3.3952,-4.241,161,0,0,1,0,3.5822,1.988,collision,24.0,-0.166512,0.466417,-0.867836,0.830805,5.723812,0.349056,4.183569,5.998345,0.418785,0.395611,-0.268208,1.0,,,,,,,,,,,,,,0,gru
11,2067,13.2557,-2.5221,196,0,0,1,0,3.6359,1.886,collision,26.4,-0.321675,0.464697,-0.889407,0.821251,5.804232,0.290617,4.279771,5.997977,0.400316,0.386908,-0.347231,1.012946,,,,,,,,,,,,,,0,gru
