episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1577,647.2492,647.2492,1577,1,1,0,0,0.2996,1.889,goal,20.5,-0.026327,0.431786,-0.867395,0.851548,3.254555,1.437285,0.098818,5.924121,0.439273,0.422864,-0.626567,1.000073,,,,,,,,,,,,,,0,lstm
2,2293,194.6735,420.9614,716,0,0,1,0,2.2939,1.908,collision,29.8,0.009301,0.428343,-0.846978,0.88465,3.351574,1.434662,0.211389,5.859047,0.432999,0.420864,-0.238819,1.002896,,,,,,,,,,,,,,0,lstm
3,2977,178.1496,340.0241,684,0,0,1,0,2.3578,1.879,collision,38.6,0.023108,0.436449,-0.850127,0.870607,3.22731,1.434623,0.209479,5.970786,0.425878,0.42018,-0.316264,1.0,,,,,,,,,,,,,,0,lstm
4,4569,651.697,417.9423,1592,1,1,0,0,0.298,1.88,goal,61.4,-0.036419,0.441515,-0.880022,0.872127,3.276849,1.43567,0.040591,5.935214,0.436342,0.421988,-0.686677,1.004615,0.036251,0.006062,1.88747,0.006742,0.04061,0.092983,0.00849,0.045605,3.7e-05,,,,,0,lstm
5,5225,170.9696,368.5478,656,0,0,1,0,2.3594,1.924,collision,70.0,0.010006,0.424791,-0.836949,0.844954,3.32445,1.412831,0.119534,5.959469,0.430123,0.422223,-0.28584,1.0,,,,,,,,,,,,,,0,lstm
6,5960,186.0005,338.1232,735,0,0,1,0,2.3168,1.915,collision,79.8,0.034797,0.424339,-0.814736,0.850126,3.327808,1.435615,0.239607,5.896267,0.438641,0.428878,-0.462089,1.005604,,,,,,,,,,,,,,0,lstm
7,6623,169.2685,314.0011,663,0,0,1,0,2.355,1.874,collision,88.6,-0.003041,0.441194,-0.869735,0.883976,3.25311,1.477459,0.14544,5.909148,0.428023,0.421804,-0.350097,1.0,,,,,,,,,,,,,,0,lstm
8,8156,632.3861,353.7992,1533,1,1,0,0,0.2994,1.901,goal,109.9,-0.037444,0.433917,-0.877129,0.864797,3.289988,1.428126,0.10356,5.928192,0.433457,0.42125,-0.616713,1.0,0.003578,0.007213,1.886861,0.006726,0.033746,0.062625,0.002442,0.027765,4.9e-05,,,,,0,lstm
9,8899,189.3909,335.5316,743,0,0,1,0,2.3172,1.906,collision,119.6,0.018733,0.432368,-0.830512,0.861304,3.335986,1.460093,0.113306,5.912625,0.439151,0.429096,-0.56489,1.010378,,,,,,,,,,,,,,0,lstm
10,10531,639.3711,365.9156,1632,1,1,0,0,0.2992,1.904,goal,140.7,0.029816,0.443886,-0.865131,0.878988,3.391289,1.41866,0.090875,5.927758,0.424064,0.427469,-0.678932,1.008658,,,,,,,,,,,,,,0,lstm
11,11212,181.4439,319.3351,681,0,0,1,0,2.3377,1.894,collision,149.7,-0.04445,0.433728,-0.878361,0.84105,3.273723,1.418834,0.234298,5.860194,0.432374,0.421474,-0.296467,1.0,,,,,,,,,,,,,,0,lstm
