episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,534,70.5559,70.5559,534,0,0,1,0,2.6976,2.044,collision,6.3,-0.017158,0.464764,-0.89055,0.838791,5.9217,0.164527,4.295029,5.999917,0.375345,0.387166,-0.992142,1.0,,,,,,,,,,,,,,0,none
2,710,7.1315,38.8437,176,0,0,1,0,3.5205,2.0,collision,8.3,-0.285841,0.391723,-0.870608,0.78981,5.876111,0.298522,3.031364,5.999613,0.409122,0.385201,-0.355855,1.0,,,,,,,,,,,,,,0,none
3,986,25.8131,34.5002,276,0,0,1,0,3.5183,2.031,collision,11.5,-0.167544,0.449307,-0.887153,0.831293,5.926767,0.122379,5.005015,5.999362,0.395638,0.395874,-0.597368,1.009012,,,,,,,,,,,,,,0,none
4,1254,-14.9166,22.146,268,0,0,1,0,3.6478,2.056,collision,15.2,-0.086382,0.447696,-0.890322,0.788642,5.962731,0.063124,5.399304,5.999676,0.373867,0.419902,-0.927881,1.0,-0.017706,0.022254,1.787106,0.004994,0.078606,0.319758,0.026753,0.0,3.7e-05,,,,,0,none
5,1424,4.358,18.5884,170,0,0,1,0,3.6495,1.944,collision,17.1,-0.356632,0.37945,-0.8899,0.731116,5.873624,0.225779,4.254579,5.999213,0.412208,0.388283,-0.423179,1.000074,,,,,,,,,,,,,,0,none
6,1964,77.5994,28.4235,540,0,0,1,0,2.6946,2.058,collision,23.2,-0.024918,0.45521,-0.887954,0.842381,5.925204,0.145756,4.067077,5.999619,0.380547,0.388043,-0.984859,1.0,,,,,,,,,,,,,,0,none
7,2433,-44.8971,17.9492,469,0,0,1,0,3.6421,2.014,collision,28.3,0.011135,0.475581,-0.895098,0.858633,5.93688,0.152335,3.932252,5.999824,0.397302,0.440018,-1.0,1.003909,,,,,,,,,,,,,,0,none
8,2595,-3.0657,15.3223,162,0,0,1,0,3.7513,1.818,collision,30.5,-0.417124,0.424719,-0.896182,0.744886,5.850117,0.366418,2.501836,5.99924,0.423808,0.39777,-0.807444,1.0,-0.010462,0.024025,1.787296,0.004982,0.075906,0.547492,0.054714,0.0,4.9e-05,,,,,0,none
9,3128,79.1383,22.413,533,0,0,1,0,2.7069,2.029,collision,36.5,-0.121746,0.463798,-0.897492,0.863824,5.899282,0.238717,3.502961,5.999524,0.387886,0.390298,-0.966244,1.0,,,,,,,,,,,,,,0,none
10,3405,28.7294,23.0446,277,0,0,1,0,3.5101,2.064,collision,39.7,-0.130882,0.431517,-0.874227,0.792974,5.9211,0.200496,3.489045,5.999327,0.399097,0.392927,-0.603545,1.012261,,,,,,,,,,,,,,0,none
11,3941,73.7188,23.3609,536,0,0,1,0,2.7143,2.065,collision,45.7,-0.048618,0.446013,-0.868675,0.839162,5.915534,0.154065,4.773318,5.999181,0.381822,0.388673,-0.976262,1.0,,,,,,,,,,,,,,0,none
12,4211,22.8077,24.9285,270,0,0,1,0,3.4983,2.08,collision,49.1,-0.06124,0.433793,-0.832035,0.830029,5.924361,0.145065,4.773284,5.999207,0.394288,0.392525,-0.606386,1.012404,-0.012755,0.018226,1.787306,0.00497,0.073844,0.199633,0.07918,0.0,6.1e-05,,,,,0,none
13,4748,53.0874,27.656,537,0,0,1,0,2.746,2.07,collision,55.0,0.056707,0.448457,-0.87412,0.870909,5.905666,0.24358,2.876017,5.999652,0.366972,0.390145,-0.989059,1.0,,,,,,,,,,,,,,0,none
14,4908,-4.7293,28.6747,160,0,0,1,0,3.6564,1.631,collision,56.8,-0.631402,0.261631,-0.892914,0.471696,5.835997,0.236016,4.792107,5.999546,0.411885,0.391975,-0.715603,1.0,,,,,,,,,,,,,,0,none
15,5182,37.4094,31.9798,274,0,0,1,0,3.3748,1.998,collision,59.9,-0.231211,0.433339,-0.865925,0.737079,5.890339,0.18574,4.559849,5.999108,0.393606,0.381081,-0.592685,1.0,,,,,,,,,,,,,,0,none
16,5442,-17.2931,22.4906,260,0,0,1,0,3.6221,2.01,collision,63.1,-0.170263,0.457051,-0.884157,0.779228,5.935462,0.132961,4.351961,5.999825,0.352693,0.408129,-0.964285,1.0,-0.016884,0.023242,1.787409,0.004958,0.074778,0.518838,0.026508,0.0,7.3e-05,,,,,0,none
17,5575,-11.8728,25.793,133,0,0,1,0,3.7908,1.573,collision,64.6,-0.669131,0.27865,-0.898899,0.329451,5.798456,0.330362,3.621266,5.996232,0.405821,0.388046,-0.612889,1.0,,,,,,,,,,,,,,0,none
18,7460,204.169,46.5165,1885,0,0,1,0,1.4502,2.117,collision,85.2,0.041729,0.411319,-0.861546,0.860457,5.902259,0.242029,2.621861,5.999938,0.367608,0.430944,-1.0,1.016259,,,,,,,,,,,,,,0,none
19,8199,65.5852,45.1612,739,0,0,1,0,2.7203,2.047,collision,93.5,-0.014151,0.458166,-0.890236,0.856301,5.921803,0.141554,4.618186,5.999946,0.387887,0.412659,-0.999999,1.0,,,,,,,,,,,,,,0,none
20,10089,125.5241,54.8406,1890,0,0,1,0,1.5083,2.126,collision,115.5,0.070649,0.404432,-0.873853,0.875465,5.912758,0.199578,3.31477,5.999869,0.36998,0.436356,-1.0,1.0,-0.033913,0.007928,1.787585,0.004946,0.047463,0.352685,0.024349,0.0,8.5e-05,,,,,0,none
21,10246,-2.3051,47.2383,157,0,0,1,0,3.5933,1.819,collision,117.2,-0.47666,0.353362,-0.891625,0.664402,5.846916,0.248137,4.45042,5.998988,0.410419,0.386338,-0.600361,1.0,,,,,,,,,,,,,,0,none
