episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,398,78.9618,78.9618,398,0,0,1,0,2.9456,2.046,collision,3.9,-0.116371,0.420726,-0.886691,0.837508,4.590864,1.331305,0.197026,5.986367,0.409767,0.399334,-0.438886,1.0,,,,,,,,,,,,,,0,none
2,433,-40.6542,19.1538,35,0,0,1,0,3.8431,1.13,collision,4.2,-0.782599,0.128704,-0.886597,-0.220894,2.32786,1.476992,0.136843,4.98866,0.267876,0.371935,-0.386675,1.0,,,,,,,,,,,,,,0,none
3,833,79.9372,39.4149,400,0,0,1,0,2.9773,2.059,collision,7.9,-0.106368,0.418021,-0.874768,0.773114,4.611813,1.353598,0.191574,5.993268,0.412965,0.399121,-0.443481,1.0,,,,,,,,,,,,,,0,none
4,1238,80.3188,49.6409,405,0,0,1,0,2.9134,2.039,collision,12.5,-0.127196,0.434074,-0.886649,0.794829,4.611644,1.302259,0.27959,5.973891,0.405218,0.395744,-0.513728,1.0,6.7e-05,0.014488,1.734913,0.004994,0.078771,0.119067,0.048191,0.0,3.7e-05,,,,,0,none
5,1625,77.168,55.1463,387,0,0,1,0,2.9653,2.079,collision,16.1,-0.072324,0.41307,-0.840811,0.838164,4.797246,1.144632,0.600138,5.970265,0.411905,0.401971,-0.352111,1.0,,,,,,,,,,,,,,0,none
6,2028,83.0223,59.7923,403,0,0,1,0,2.974,2.139,collision,19.7,-0.031675,0.384759,-0.772571,0.803876,4.735628,1.171464,0.295962,5.985938,0.42098,0.400017,-0.366282,1.008445,,,,,,,,,,,,,,0,none
7,2703,159.8143,74.0812,675,0,0,1,0,2.2122,2.147,collision,25.7,-0.010114,0.388059,-0.865267,0.836049,4.887764,1.073529,0.576616,5.983582,0.397189,0.398721,-0.59132,1.0,,,,,,,,,,,,,,0,none
8,3093,77.9626,74.5664,390,0,0,1,0,2.9805,2.164,collision,29.6,-0.005314,0.368691,-0.834651,0.73531,4.884387,1.114381,0.341589,5.976815,0.421463,0.402838,-0.356695,1.003456,-0.003525,0.009286,1.734609,0.004982,0.063964,0.144341,0.008907,0.0,4.9e-05,,,,,0,none
9,3493,81.6874,75.3576,400,0,0,1,0,2.9763,2.118,collision,33.2,-0.055408,0.388727,-0.8592,0.774284,4.83835,1.165974,0.448057,5.98844,0.417424,0.3993,-0.332438,1.003435,,,,,,,,,,,,,,0,none
10,4175,179.681,85.7899,682,0,0,1,0,2.2104,2.146,collision,39.2,-0.075659,0.382639,-0.84041,0.725485,4.775841,1.110633,0.329259,5.988608,0.423662,0.407402,-0.378027,1.0,,,,,,,,,,,,,,0,none
11,4578,78.62,85.7558,403,0,0,1,0,2.9765,2.17,collision,42.9,-0.035059,0.368093,-0.777757,0.790549,4.936389,1.015779,0.795571,5.992685,0.414857,0.397806,-0.407911,1.005923,,,,,,,,,,,,,,0,none
12,5258,176.9297,107.5141,680,0,0,1,0,2.2636,2.129,collision,49.3,-0.052334,0.390769,-0.875432,0.792404,4.797787,1.154542,0.751544,5.986135,0.422858,0.409587,-0.56153,1.0,0.023396,0.00573,1.734201,0.00497,0.058314,0.233634,0.027666,0.0,6.1e-05,,,,,0,none
13,5931,175.5152,117.0719,673,0,0,1,0,2.2113,2.153,collision,55.1,-0.059526,0.369966,-0.868304,0.804788,4.852063,1.107649,0.300728,5.985001,0.419516,0.405428,-0.467861,1.0,,,,,,,,,,,,,,0,none
14,6615,170.8877,126.1288,684,0,0,1,0,2.2297,2.146,collision,61.1,-0.07683,0.380129,-0.873964,0.785162,4.818624,1.149917,0.15799,5.981665,0.413806,0.405727,-0.50553,1.0,,,,,,,,,,,,,,0,none
15,7023,81.0844,126.5205,408,0,0,1,0,2.9376,2.098,collision,64.8,-0.113488,0.404618,-0.874981,0.819439,4.81552,1.205684,0.397759,5.973141,0.407607,0.395407,-0.38445,1.0,,,,,,,,,,,,,,0,none
