episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1183,355.4727,355.4727,1183,0,0,1,0,0.9367,2.136,collision,14.4,0.061737,0.40213,-0.868551,0.877546,5.741036,0.356318,2.525787,5.99938,0.393907,0.395878,-0.721915,1.0,,,,,,,,,,,,,,0,none
2,2436,359.595,357.5339,1253,0,0,1,0,0.8964,2.129,collision,29.0,-0.03557,0.405515,-0.861077,0.859894,5.7267,0.404843,1.769769,5.999372,0.403731,0.402267,-0.886904,1.004898,,,,,,,,,,,,,,0,none
3,3605,362.2316,359.0998,1169,0,0,1,0,0.8861,2.144,collision,43.1,0.008071,0.399671,-0.83527,0.840445,5.711122,0.378085,3.142299,5.998551,0.389586,0.391888,-0.469071,1.0,,,,,,,,,,,,,,0,none
4,4758,354.3139,357.9033,1153,0,0,1,0,0.9186,2.138,collision,58.9,0.011743,0.400002,-0.829398,0.859584,5.71026,0.397476,2.552179,5.997484,0.395592,0.394557,-0.503684,1.0,0.021898,0.008111,1.686761,0.004994,0.055629,0.140719,0.035461,0.0,3.7e-05,,,,,0,none
5,5949,370.66,360.4546,1191,0,0,1,0,0.8093,2.138,collision,74.1,0.017048,0.400355,-0.839969,0.839945,5.680285,0.429205,1.755106,5.998032,0.390308,0.392519,-0.423571,1.0,,,,,,,,,,,,,,0,none
6,7134,366.4301,361.4506,1185,0,0,1,0,0.9141,2.127,collision,88.6,-0.003707,0.406792,-0.869335,0.841688,5.696353,0.437166,1.338353,5.998182,0.393484,0.395459,-0.467815,1.0,,,,,,,,,,,,,,0,none
7,7179,-37.0263,304.5253,45,0,0,1,0,3.8709,1.962,collision,89.3,-0.343129,0.38315,-0.839232,0.747728,5.826005,0.212747,5.166817,5.991937,0.234931,0.326364,-0.521966,1.0,,,,,,,,,,,,,,0,none
8,8350,360.6299,311.5384,1171,0,0,1,0,0.8968,2.144,collision,104.5,-0.003131,0.395897,-0.839643,0.859206,5.733944,0.36716,1.291485,5.998607,0.39489,0.395677,-0.527576,1.0,0.018073,0.0081,1.687338,0.004982,0.048308,0.276719,0.034634,0.0,4.9e-05,,,,,0,none
9,9551,365.3702,317.5197,1201,0,0,1,0,0.9034,2.127,collision,119.5,0.042235,0.407703,-0.828441,0.875055,5.678648,0.47066,1.207989,5.996789,0.395422,0.395756,-0.751634,1.003754,,,,,,,,,,,,,,0,none
10,10721,354.8008,321.2478,1170,0,0,1,0,0.8943,2.115,collision,134.2,0.035355,0.415175,-0.864202,0.867256,5.684995,0.460847,2.470796,5.996726,0.396281,0.395551,-0.725391,1.0,,,,,,,,,,,,,,0,none
