episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1514,308.8563,308.8563,1514,0,0,1,0,1.2956,1.8,collision,27.0,-0.02299,0.419423,-0.858411,0.843827,2.820291,1.413317,0.07736,5.869025,0.445305,0.421553,-0.626878,1.000073,,,,,,,,,,,,,,0,lstm
2,3163,669.2696,489.0629,1649,1,1,0,0,0.2977,1.82,goal,56.3,-0.009993,0.424498,-0.848009,0.870092,2.928459,1.419043,0.162904,5.949481,0.460912,0.427273,-0.396458,1.002895,,,,,,,,,,,,,,0,lstm
3,4567,392.2843,456.8034,1404,0,0,1,0,0.9838,1.804,collision,81.9,-0.016557,0.428678,-0.870902,0.872023,2.845702,1.404197,0.040916,5.88932,0.430521,0.429343,-0.700615,1.0,,,,,,,,,,,,,,0,lstm
4,6119,300.7755,417.7964,1552,0,0,1,0,1.2901,1.821,collision,116.1,-0.026638,0.418671,-0.840513,0.876508,2.871017,1.418559,0.090739,5.930515,0.443184,0.42285,-0.690763,1.004691,-0.001868,0.007258,1.838213,0.006742,0.081956,0.04894,0.037414,0.021202,3.7e-05,,,,,0,lstm
5,7509,393.7336,412.9838,1390,0,0,1,0,0.9616,1.814,collision,141.9,-0.026145,0.425073,-0.871997,0.843155,2.89021,1.436777,0.110268,5.882118,0.434158,0.429832,-0.638281,1.0,,,,,,,,,,,,,,0,lstm
6,9057,227.4136,382.0555,1548,0,0,1,0,1.6663,1.816,collision,169.9,-0.039191,0.424157,-0.855472,0.842415,2.875755,1.411842,0.080913,5.879492,0.421044,0.44336,-1.0,1.005686,,,,,,,,,,,,,,0,lstm
7,10459,319.2008,373.0762,1402,0,0,1,0,1.2319,1.821,collision,195.4,-0.029782,0.432334,-0.857472,0.86297,2.926528,1.412727,0.075779,5.87789,0.422606,0.435109,-0.950726,1.0,,,,,,,,,,,,,,0,lstm
8,11934,303.3205,364.3568,1475,0,0,1,0,1.2383,1.819,collision,225.1,-0.04722,0.430389,-0.882511,0.888767,2.919995,1.411105,0.083439,5.885187,0.442743,0.421954,-0.637837,1.0,0.013305,0.005262,1.838897,0.006726,0.06914,0.072236,0.022471,0.027633,4.9e-05,,,,,0,lstm
9,13613,68.5134,331.4853,1679,0,0,1,0,2.2504,1.828,collision,255.1,-0.015713,0.431739,-0.880239,0.868065,2.901117,1.386728,0.085594,5.866358,0.412571,0.452977,-1.0,1.010383,,,,,,,,,,,,,,0,lstm
10,15316,55.3022,303.867,1703,0,0,1,0,2.3116,1.804,collision,285.6,-0.009129,0.420428,-0.865135,0.86647,2.862137,1.438102,0.083458,5.901516,0.410832,0.452947,-1.0,1.008755,,,,,,,,,,,,,,0,lstm
