episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1471,620.6604,620.6604,1471,1,1,0,0,0.2997,1.99,goal,18.0,0.019654,0.430773,-0.883445,0.858241,3.724192,1.345585,0.393862,5.978934,0.44023,0.418732,-0.610661,1.0,,,,,,,,,,,,,,0,none
2,3022,629.8658,625.2631,1551,1,1,0,0,0.2983,1.963,goal,36.9,-0.04339,0.43974,-0.884104,0.867833,3.741906,1.397059,0.171147,5.974881,0.452655,0.420144,-0.657712,1.007722,,,,,,,,,,,,,,0,none
3,4499,626.0884,625.5382,1477,1,1,0,0,0.2997,1.98,goal,54.8,-0.003623,0.427023,-0.859124,0.877134,3.694674,1.390638,0.236031,5.950236,0.451286,0.417801,-0.211122,1.0,,,,,,,,,,,,,,0,none
4,5975,628.332,626.2366,1476,1,1,0,0,0.2979,1.956,goal,74.2,0.007637,0.435858,-0.865225,0.863396,3.678674,1.399063,0.21118,5.937024,0.445354,0.417991,-0.274069,1.0,-0.016531,0.001401,1.867774,0.004994,0.027122,0.057733,0.003998,0.0,3.7e-05,,,,,0,none
5,7450,623.6091,625.7111,1475,1,1,0,0,0.2985,1.974,goal,92.3,-0.010833,0.432498,-0.875337,0.870374,3.698647,1.390887,0.126505,5.949737,0.453442,0.420108,-0.24358,1.0,,,,,,,,,,,,,,0,none
6,8953,627.8971,626.0755,1503,1,1,0,0,0.2999,1.977,goal,110.5,-0.00609,0.425186,-0.867298,0.870144,3.654111,1.352707,0.081444,5.961395,0.451068,0.419064,-0.345419,1.000411,,,,,,,,,,,,,,0,none
7,10230,372.145,589.7997,1277,0,0,1,0,0.8939,1.976,collision,125.6,-0.039315,0.430691,-0.862106,0.862396,3.731185,1.33423,0.234669,5.925305,0.448373,0.41968,-0.521963,1.0,,,,,,,,,,,,,,0,none
8,11736,628.3396,594.6172,1506,1,1,0,0,0.2997,1.952,goal,144.6,-0.009902,0.439699,-0.882506,0.849379,3.695232,1.404215,0.150908,5.938684,0.445629,0.417135,-0.311615,1.0,-0.00382,0.001589,1.868006,0.004982,0.024822,0.073238,0.003177,0.0,4.9e-05,,,,,0,none
9,13255,635.1642,599.1224,1519,1,1,0,0,0.2979,1.953,goal,163.3,0.031976,0.435874,-0.884667,0.877225,3.621391,1.406258,0.214861,5.98047,0.440809,0.418358,-0.646626,1.003588,,,,,,,,,,,,,,0,none
10,14722,614.0556,600.6157,1467,1,1,0,0,0.2982,1.971,goal,181.4,0.022903,0.436925,-0.866541,0.876007,3.690099,1.372001,0.109262,5.939341,0.445129,0.41874,-0.612255,1.0,,,,,,,,,,,,,,0,none
