episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1476,597.0238,597.0238,1476,1,1,0,0,0.2988,2.084,goal,18.7,0.032832,0.436231,-0.870251,0.878122,4.984515,0.888203,1.339531,5.993749,0.396106,0.401743,-0.668522,1.0,,,,,,,,,,,,,,0,gru
2,1624,-27.0956,284.9641,148,0,0,1,0,3.8129,1.918,collision,20.6,0.056,0.520575,-0.884982,0.870798,4.73208,1.070666,0.698562,5.97536,0.357162,0.430027,-0.851048,1.006342,,,,,,,,,,,,,,0,gru
3,3160,601.0337,390.3207,1536,1,1,0,0,0.2977,2.05,goal,40.0,0.006901,0.451849,-0.864349,0.88,4.991728,0.924432,0.802525,5.991616,0.396094,0.410139,-0.70524,1.0,,,,,,,,,,,,,,0,gru
4,4638,595.0946,441.5141,1478,1,1,0,0,0.2981,2.072,goal,60.9,0.014455,0.439722,-0.866099,0.889501,4.950977,0.935092,0.880914,5.985828,0.398098,0.404107,-0.627393,1.0,0.013037,0.003341,1.758126,0.004994,0.03209,0.114935,0.010092,0.078032,3.7e-05,,,,,0,gru
5,6131,596.7579,472.5629,1493,1,1,0,0,0.2982,2.064,goal,79.4,0.01522,0.442276,-0.873908,0.861702,4.968331,0.925242,0.810397,5.980807,0.396546,0.403878,-0.628862,1.0,,,,,,,,,,,,,,0,gru
6,7242,324.4052,447.87,1111,0,0,1,0,1.2692,2.045,collision,93.0,-0.024186,0.454467,-0.879351,0.889167,5.002573,0.935528,0.565532,5.987444,0.409383,0.403552,-0.516643,1.0,,,,,,,,,,,,,,0,gru
7,8736,597.0002,469.1743,1494,1,1,0,0,0.2977,2.062,goal,112.1,-0.018826,0.447787,-0.878742,0.87173,5.004479,0.883432,0.343093,5.9883,0.390735,0.403131,-0.636639,1.0,,,,,,,,,,,,,,0,gru
8,10241,607.9326,486.5191,1505,1,1,0,0,0.2981,2.045,goal,133.9,-0.012044,0.454349,-0.880984,0.873979,5.025622,0.900258,0.358279,5.979854,0.395986,0.402902,-0.604088,1.0,0.002776,0.004172,1.757675,0.004982,0.031641,0.098403,0.006202,0.074479,4.9e-05,,,,,0,gru
9,11769,607.536,499.9654,1528,1,1,0,0,0.2995,2.051,goal,152.8,0.036925,0.448568,-0.879508,0.866985,5.004084,0.926521,0.59028,5.995624,0.398606,0.403839,-0.700721,1.003695,,,,,,,,,,,,,,0,gru
10,13267,598.3178,509.8006,1498,1,1,0,0,0.2992,2.035,goal,172.7,0.001128,0.464859,-0.877472,0.883385,4.978431,0.942446,1.100009,5.981174,0.402853,0.403761,-0.673751,1.0,,,,,,,,,,,,,,0,gru
