episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1009,291.1283,291.1283,1009,0,0,1,0,1.4485,2.051,collision,12.7,-0.018226,0.42566,-0.872369,0.845115,4.291751,1.224548,0.271713,5.965369,0.431472,0.410095,-0.626299,1.000073,,,,,,,,,,,,,,0,none
2,1341,62.6903,176.9093,332,0,0,1,0,3.1467,2.064,collision,16.8,-0.010027,0.424451,-0.816038,0.84293,4.255944,1.236114,0.414586,5.940228,0.396435,0.401009,-0.180172,1.002865,,,,,,,,,,,,,,0,none
3,1657,55.5442,136.4543,316,0,0,1,0,3.1233,2.101,collision,20.7,0.010857,0.416735,-0.853806,0.830038,4.479295,1.149567,1.063145,5.97176,0.391714,0.399558,-0.296276,1.0,,,,,,,,,,,,,,0,none
4,2706,286.3587,173.9304,1049,0,0,1,0,1.4444,2.053,collision,34.2,-0.043559,0.427716,-0.853038,0.878,4.399662,1.212111,0.584425,5.988433,0.436605,0.41763,-0.716311,1.004466,0.002489,0.004573,1.870756,0.004994,0.041216,0.079954,0.017513,0.0,3.7e-05,,,,,0,none
5,3006,52.4163,149.6276,300,0,0,1,0,3.1494,2.061,collision,37.8,0.039412,0.423244,-0.848676,0.867289,4.225339,1.300782,0.540035,5.944723,0.383878,0.393444,-0.115526,1.0,,,,,,,,,,,,,,0,none
6,3677,170.2543,153.0654,671,0,0,1,0,2.3484,2.04,collision,46.0,0.008711,0.432679,-0.832503,0.872869,4.2996,1.272674,0.106972,5.953148,0.404214,0.407727,-0.460522,1.005442,,,,,,,,,,,,,,0,none
7,4298,154.5455,153.2768,621,0,0,1,0,2.3316,2.042,collision,53.4,-0.016352,0.433283,-0.870809,0.851888,4.250524,1.225338,0.310844,5.971073,0.388586,0.400305,-0.362776,1.0,,,,,,,,,,,,,,0,none
8,5272,279.1288,169.0083,974,0,0,1,0,1.4498,2.051,collision,65.3,-0.035312,0.425972,-0.846628,0.846829,4.26469,1.219699,0.304012,5.983223,0.423687,0.409005,-0.616734,1.0,0.00155,0.004835,1.871098,0.004982,0.052874,0.118096,0.012101,0.0,4.9e-05,,,,,0,none
9,6796,612.4272,218.2771,1524,1,1,0,0,0.2979,2.036,goal,84.0,0.021681,0.430066,-0.869954,0.882959,4.194492,1.286217,0.30141,5.96489,0.410741,0.417286,-0.564539,1.01035,,,,,,,,,,,,,,0,none
10,7502,174.6452,213.9139,706,0,0,1,0,2.2903,2.054,collision,92.8,0.031726,0.42557,-0.833558,0.843706,4.305019,1.213451,0.624246,5.970906,0.416974,0.41523,-0.67648,1.008752,,,,,,,,,,,,,,0,none
11,8517,297.0045,214.5015,1015,0,0,1,0,1.3789,2.052,collision,105.3,-0.029806,0.424464,-0.864881,0.855718,4.241907,1.251825,0.253719,5.969459,0.422894,0.408098,-0.30927,1.0,,,,,,,,,,,,,,0,none
12,9505,282.191,236.4516,988,0,0,1,0,1.4638,2.037,collision,118.4,-0.026053,0.434474,-0.842195,0.853023,4.243744,1.260399,0.284176,5.962995,0.423072,0.408773,-0.696932,1.0,-0.002829,0.002865,1.871158,0.00497,0.036415,0.154397,0.011438,0.0,6.1e-05,,,,,0,none
13,10133,159.9528,246.8924,628,0,0,1,0,2.3461,2.029,collision,126.0,0.009241,0.439462,-0.86289,0.853401,4.260625,1.25247,0.227029,5.961862,0.398415,0.40314,-0.409451,1.0,,,,,,,,,,,,,,0,none
14,11152,294.486,247.7051,1019,0,0,1,0,1.4592,2.024,collision,138.2,-0.057841,0.437612,-0.874661,0.845181,4.202898,1.249855,0.280005,5.948426,0.42502,0.409182,-0.593508,1.000805,,,,,,,,,,,,,,0,none
15,11489,63.6289,248.8264,337,0,0,1,0,3.1384,1.971,collision,142.1,0.010634,0.460889,-0.824732,0.857037,4.196488,1.282222,0.439641,5.938484,0.392802,0.400772,-0.324381,1.0,,,,,,,,,,,,,,0,none
16,12989,610.9952,292.9005,1500,1,1,0,0,0.2984,2.024,goal,161.8,-0.042262,0.438418,-0.886377,0.890785,4.228002,1.248387,0.199656,5.969953,0.428356,0.413125,-0.697021,1.001399,0.013002,0.002631,1.871713,0.004958,0.03373,0.091066,0.0045,0.0,7.3e-05,,,,,0,none
17,14231,361.4219,313.5881,1242,0,0,1,0,0.9074,2.024,collision,176.6,-0.014261,0.428061,-0.867737,0.871632,4.048581,1.30912,0.226607,5.953067,0.403571,0.394194,-0.376051,1.0,,,,,,,,,,,,,,0,none
18,14549,57.7841,291.4537,318,0,0,1,0,3.1456,2.038,collision,180.5,-0.031867,0.428694,-0.820175,0.794575,4.060705,1.292068,0.584804,5.89271,0.393989,0.399735,-0.189984,1.0,,,,,,,,,,,,,,0,none
19,15210,172.5374,247.4647,661,0,0,1,0,2.3533,2.022,collision,188.5,0.031746,0.423642,-0.867633,0.870925,4.132724,1.334226,0.220448,5.969468,0.393878,0.400093,-0.322689,1.004576,,,,,,,,,,,,,,0,none
