episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1458,594.1674,594.1674,1458,1,1,0,0,0.2991,2.098,goal,19.7,-0.003514,0.430824,-0.888142,0.883422,5.139329,0.818324,1.218697,5.992552,0.407064,0.394437,-0.610596,1.0,,,,,,,,,,,,,,0,gru
2,2987,590.2775,592.2225,1529,1,1,0,0,0.299,2.107,goal,40.3,-0.052703,0.415109,-0.887684,0.844027,5.172716,0.841081,0.474696,5.995795,0.417084,0.401064,-0.815664,1.007722,,,,,,,,,,,,,,0,gru
3,4413,590.6429,591.696,1426,1,1,0,0,0.299,2.12,goal,59.4,-0.019099,0.410173,-0.866977,0.868149,5.144215,0.849509,0.871365,5.990116,0.407528,0.392985,-0.40978,1.0,,,,,,,,,,,,,,0,gru
4,5829,588.0065,590.7736,1416,1,1,0,0,0.298,2.114,goal,80.2,-0.013558,0.411244,-0.855072,0.823491,5.098284,0.873671,0.880497,5.990105,0.406713,0.392731,-0.41932,1.0,-0.01766,0.002657,1.721005,0.004994,0.020615,0.106476,0.008987,0.070634,3.7e-05,,,,,0,gru
5,7255,591.8882,590.9965,1426,1,1,0,0,0.2988,2.104,goal,99.3,-0.031945,0.417536,-0.866079,0.864129,5.113792,0.888555,0.529569,5.989135,0.405289,0.392116,-0.433576,1.0,,,,,,,,,,,,,,0,gru
6,8701,596.4661,591.9081,1446,1,1,0,0,0.2994,2.114,goal,118.6,-0.027865,0.414088,-0.866215,0.863943,5.128036,0.835342,0.421532,5.991933,0.403709,0.390767,-0.436317,1.000412,,,,,,,,,,,,,,0,gru
7,10130,589.2624,591.5302,1429,1,1,0,0,0.2989,2.105,goal,137.5,-0.05,0.416171,-0.867364,0.826152,5.147742,0.847524,0.319,5.985529,0.405559,0.392812,-0.522012,1.0,,,,,,,,,,,,,,0,gru
8,11564,594.0175,591.8411,1434,1,1,0,0,0.2977,2.097,goal,158.1,-0.032739,0.420171,-0.870258,0.829149,5.100022,0.898937,0.726438,5.986961,0.403085,0.390999,-0.427215,1.0,-0.025412,0.002426,1.721402,0.004982,0.020772,0.124453,0.007675,0.082914,4.9e-05,,,,,0,gru
9,13029,597.3553,592.4538,1465,1,1,0,0,0.2976,2.1,goal,176.6,0.018644,0.42444,-0.892102,0.886846,5.106523,0.894057,1.290874,5.996057,0.404484,0.393505,-0.645748,1.003586,,,,,,,,,,,,,,0,gru
10,14456,583.8791,591.5963,1427,1,1,0,0,0.2977,2.092,goal,195.4,0.009915,0.431678,-0.874362,0.88595,5.141881,0.847861,0.583348,5.990199,0.406026,0.39345,-0.613545,1.0,,,,,,,,,,,,,,0,gru
