episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,140,-10.9945,-10.9945,140,0,0,1,0,3.8474,1.35,collision,2.0,-0.81818,0.116637,-0.898203,0.003966,5.797764,0.484843,2.055859,5.999735,0.410884,0.391987,-0.627324,1.000073,,,,,,,,,,,,,,0,lstm
2,2434,-500.4484,-255.7215,2294,0,0,0,0,3.7824,1.298,low_score,29.7,-0.849293,0.084873,-0.89983,0.291589,5.755401,0.469707,0.783769,5.999783,0.338205,0.443761,-1.0,1.040769,,,,,,,,,,,,,,0,lstm
3,4663,-500.3807,-337.2745,2229,0,0,0,0,3.8046,1.295,low_score,57.7,-0.851558,0.080524,-0.899802,-0.020768,5.743687,0.480323,0.60088,5.999926,0.330247,0.445513,-1.0,1.050555,,,,,,,,,,,,,,0,lstm
4,7012,-500.3897,-378.0533,2349,0,0,0,0,3.7274,1.297,low_score,90.4,-0.850221,0.085977,-0.899874,0.427009,5.759086,0.4507,1.292434,5.9999,0.354932,0.449543,-1.0,1.024998,-0.018614,0.008849,2.225529,0.006742,0.020638,0.17526,0.011944,0.043344,3.7e-05,,,,,0,lstm
5,9276,-500.6281,-402.5683,2264,0,0,0,0,3.7447,1.295,low_score,118.0,-0.851409,0.080085,-0.899631,-0.153145,5.754762,0.476706,0.766262,5.99962,0.336084,0.445225,-1.0,1.034034,,,,,,,,,,,,,,0,lstm
6,11465,-500.2709,-418.852,2189,0,0,0,0,3.8847,1.298,low_score,144.7,-0.849843,0.085288,-0.899842,0.056609,5.75877,0.459771,0.922352,5.999679,0.325203,0.447777,-1.0,1.072588,,,,,,,,,,,,,,0,lstm
7,13699,-500.2204,-430.4761,2234,0,0,0,0,3.7242,1.299,low_score,172.3,-0.84867,0.087991,-0.899927,0.225365,5.766003,0.459999,0.814208,5.999733,0.332286,0.446954,-1.0,1.03213,,,,,,,,,,,,,,0,lstm
8,16071,-500.5308,-439.2329,2372,0,0,0,0,3.6736,1.299,low_score,206.5,-0.849249,0.079306,-0.899856,-0.033891,5.74396,0.501108,1.187141,5.999838,0.354442,0.447279,-1.0,1.013065,-0.024029,0.008515,2.225235,0.006726,0.022072,0.251647,0.022116,0.0772,4.9e-05,,,,,0,lstm
9,18238,-500.5284,-446.0435,2167,0,0,0,0,3.9137,1.296,low_score,233.0,-0.850596,0.089865,-0.899914,0.124481,5.751338,0.49081,0.79017,5.999758,0.320896,0.448476,-1.0,1.081038,,,,,,,,,,,,,,0,lstm
10,20383,-500.0454,-451.4437,2145,0,0,0,0,3.9226,1.291,low_score,259.1,-0.854111,0.082872,-0.899865,0.04556,5.762973,0.44948,1.670877,5.999918,0.31719,0.44695,-1.0,1.083188,,,,,,,,,,,,,,0,lstm
11,22696,-500.4108,-500.3854,2313,0,0,0,0,3.6924,1.304,low_score,287.9,-0.845349,0.095855,-0.89982,0.236122,5.769818,0.448826,0.790375,5.999834,0.342123,0.444102,-1.0,1.025729,,,,,,,,,,,,,,0,lstm
12,22874,-2.9743,-450.638,178,0,0,1,0,3.7479,1.346,collision,292.9,-0.820875,0.109481,-0.898771,-0.198771,5.767175,0.400288,3.979337,5.999403,0.423296,0.398478,-0.755826,1.0,-0.011162,0.00917,2.225281,0.00671,0.022551,0.255079,0.024519,0.074864,6.1e-05,,,,,0,lstm
13,25072,-500.0634,-450.6062,2198,0,0,0,0,3.7783,1.295,low_score,319.6,-0.851261,0.086102,-0.899767,0.175801,5.768584,0.452632,1.468616,5.999829,0.327705,0.445377,-1.0,1.049921,,,,,,,,,,,,,,0,lstm
14,27418,-500.12,-450.5793,2346,0,0,0,0,3.6963,1.302,low_score,348.3,-0.846517,0.095485,-0.899796,0.225345,5.781827,0.423119,1.614487,5.999724,0.352162,0.447562,-1.0,1.019927,,,,,,,,,,,,,,0,lstm
15,29727,-500.0368,-450.5201,2309,0,0,0,0,3.715,1.297,low_score,376.2,-0.849739,0.084642,-0.899896,0.312366,5.769793,0.460642,1.360185,5.999838,0.339358,0.442524,-1.0,1.029358,,,,,,,,,,,,,,0,lstm
16,29864,-12.3235,-401.7254,137,0,0,1,0,3.8579,1.351,collision,381.0,-0.817701,0.122354,-0.897321,0.010555,5.792009,0.402561,3.784214,5.999245,0.40589,0.38962,-0.676287,1.006115,-0.009646,0.009035,2.22488,0.006693,0.022292,0.201353,0.024605,0.058612,7.3e-05,,,,,0,lstm
17,32190,-500.4185,-401.7452,2326,0,0,0,0,3.7041,1.3,low_score,409.6,-0.848389,0.085143,-0.899746,0.063137,5.773826,0.467736,0.753795,5.999872,0.352928,0.448763,-1.0,1.015669,,,,,,,,,,,,,,0,lstm
18,34452,-500.3195,-401.7241,2262,0,0,0,0,3.7793,1.297,low_score,437.2,-0.848964,0.091437,-0.89981,0.596758,5.756423,0.462508,0.412173,5.999845,0.336423,0.445903,-1.0,1.042779,,,,,,,,,,,,,,0,lstm
19,36672,-500.5972,-401.731,2220,0,0,0,0,3.863,1.298,low_score,464.4,-0.84858,0.095332,-0.899833,0.48296,5.765224,0.492804,0.903161,5.9999,0.325786,0.445008,-0.999999,1.067646,,,,,,,,,,,,,,0,lstm
20,38887,-500.4546,-401.7719,2215,0,0,0,0,3.867,1.298,low_score,496.7,-0.849301,0.091243,-0.899845,-0.00905,5.760762,0.467237,0.385621,5.999741,0.325575,0.445452,-1.0,1.068614,-0.029817,0.008593,2.225023,0.006677,0.019904,0.224584,0.014182,0.061068,8.5e-05,,,,,0,lstm
21,41162,-500.2451,-401.7553,2275,0,0,0,0,3.7761,1.292,low_score,523.9,-0.852997,0.076211,-0.899792,0.020784,5.753563,0.478152,1.10749,5.999686,0.336921,0.445099,-1.0,1.040456,,,,,,,,,,,,,,0,lstm
22,43315,-500.1941,-451.4773,2153,0,0,0,0,3.8272,1.297,low_score,549.7,-0.850015,0.093318,-0.899798,0.300694,5.767827,0.435751,1.646302,5.99967,0.326165,0.447792,-1.0,1.061465,,,,,,,,,,,,,,0,lstm
23,45678,-500.2958,-451.5005,2363,0,0,0,0,3.6789,1.299,low_score,578.1,-0.849205,0.081406,-0.899793,-0.007967,5.773797,0.43954,0.938763,5.999726,0.352852,0.446933,-1.0,1.013972,,,,,,,,,,,,,,0,lstm
24,47958,-500.5071,-451.5392,2280,0,0,0,0,3.7939,1.296,low_score,608.6,-0.850167,0.091041,-0.899831,0.406767,5.754936,0.47488,1.749174,5.999671,0.334461,0.443368,-1.0,1.047983,-0.010922,0.008968,2.226099,0.006661,0.019842,0.21655,0.01973,0.054871,9.7e-05,,,,,0,lstm
25,50250,-500.6454,-451.6001,2292,0,0,0,0,3.7655,1.294,low_score,636.9,-0.851975,0.086331,-0.89974,0.150317,5.759656,0.452141,1.287342,5.999675,0.335359,0.442392,-1.0,1.043136,,,,,,,,,,,,,,0,lstm
26,52415,-500.117,-500.3794,2165,0,0,0,0,3.8074,1.29,low_score,663.7,-0.85348,0.083713,-0.899858,0.095389,5.738739,0.5415,0.335702,5.999729,0.327038,0.447051,-1.0,1.056874,,,,,,,,,,,,,,0,lstm
