episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1278,203.9469,203.9469,1278,0,0,1,0,1.5812,2.129,collision,16.4,-0.042513,0.381722,-0.842665,0.809381,4.747715,1.183186,0.358352,5.992418,0.381571,0.416249,-0.941226,1.0,,,,,,,,,,,,,,0,gru
2,1298,-44.5746,79.6862,20,0,0,1,0,3.8454,1.801,collision,16.7,-0.544635,0.243334,-0.825498,-0.125288,4.906208,0.818708,2.735592,5.824423,0.257013,0.353725,-0.385364,1.0,,,,,,,,,,,,,,0,gru
3,2601,181.955,113.7758,1303,0,0,1,0,1.7202,2.145,collision,33.1,-0.03934,0.379715,-0.870171,0.844197,4.772528,1.149869,0.410077,5.985861,0.382029,0.418176,-0.988293,1.0,,,,,,,,,,,,,,0,gru
4,3854,226.9582,142.0714,1253,0,0,1,0,1.4539,2.13,collision,50.9,-0.039499,0.385293,-0.860495,0.754201,4.793788,1.14527,0.359514,5.991163,0.382947,0.41501,-0.882123,1.0,0.033109,0.01548,1.745015,0.004994,0.063117,0.095255,0.039554,0.078256,3.7e-05,,,,,0,gru
5,5133,204.1664,154.4904,1279,0,0,1,0,1.5741,2.146,collision,67.3,-0.02324,0.380884,-0.855346,0.803502,4.767498,1.161468,0.485871,5.988453,0.380013,0.416331,-0.945892,1.0,,,,,,,,,,,,,,0,gru
6,6398,219.1533,165.2676,1265,0,0,1,0,1.5613,2.169,collision,83.9,-0.036535,0.36357,-0.830608,0.80597,4.786796,1.117056,0.194549,5.985582,0.386453,0.415678,-0.970856,1.008633,,,,,,,,,,,,,,0,gru
7,7627,204.3457,170.8501,1229,0,0,1,0,1.5296,2.157,collision,99.4,0.00674,0.367095,-0.817239,0.836862,4.755182,1.19204,0.424162,5.983372,0.376526,0.415931,-0.911551,1.0,,,,,,,,,,,,,,0,gru
8,8917,228.996,178.1184,1290,0,0,1,0,1.4872,2.14,collision,120.2,-0.018367,0.378644,-0.852717,0.831997,4.799982,1.127833,0.342121,5.983878,0.384756,0.418158,-0.906807,1.003514,0.017931,0.010052,1.745292,0.004982,0.051931,0.13495,0.025769,0.089386,4.9e-05,,,,,0,gru
9,10175,248.0684,185.8906,1258,0,0,1,0,1.3965,2.163,collision,136.4,-0.023894,0.370658,-0.883304,0.80774,4.785396,1.105027,0.385651,5.986666,0.388461,0.416613,-0.867369,1.003615,,,,,,,,,,,,,,0,gru
10,11421,228.5656,190.1581,1246,0,0,1,0,1.4696,2.145,collision,152.5,-0.009078,0.378247,-0.811577,0.79888,4.825198,1.140467,0.342591,5.989368,0.385289,0.416825,-0.908987,1.0,,,,,,,,,,,,,,0,gru
11,12704,227.5091,192.5143,1283,0,0,1,0,1.4762,2.164,collision,169.0,-0.004286,0.363235,-0.850916,0.802505,4.767177,1.147758,0.497375,5.989389,0.385908,0.418473,-0.923817,1.005977,,,,,,,,,,,,,,0,gru
12,13986,205.6099,217.5328,1282,0,0,1,0,1.5887,2.13,collision,188.2,-0.027273,0.382336,-0.808102,0.81568,4.824752,1.122511,0.322066,5.991252,0.387102,0.419119,-0.94003,1.0,0.014437,0.008635,1.745107,0.00497,0.040513,0.093329,0.01515,0.054257,6.1e-05,,,,,0,gru
13,15220,242.8934,223.6266,1234,0,0,1,0,1.4001,2.15,collision,203.8,-0.011114,0.376611,-0.840259,0.812807,4.807991,1.135469,0.445613,5.990022,0.391002,0.4147,-0.893928,1.0,,,,,,,,,,,,,,0,gru
14,16480,220.2595,222.9567,1260,0,0,1,0,1.4526,2.155,collision,219.9,-0.009092,0.375158,-0.866212,0.812894,4.769382,1.157127,0.204841,5.990489,0.381162,0.415059,-0.920268,1.0,,,,,,,,,,,,,,0,gru
15,17737,243.6552,226.9056,1257,0,0,1,0,1.3898,2.145,collision,235.9,-0.024621,0.377906,-0.89042,0.829305,4.806942,1.135672,0.347376,5.993362,0.382867,0.414153,-0.872389,1.0,,,,,,,,,,,,,,0,gru
16,18992,220.4536,227.0356,1255,0,0,1,0,1.4838,2.154,collision,254.2,0.029722,0.371077,-0.823263,0.823905,4.780193,1.141391,0.374889,5.992872,0.38242,0.417002,-0.922322,1.0,0.013432,0.008162,1.744502,0.004958,0.034187,0.134638,0.00609,0.068934,7.3e-05,,,,,0,gru
17,19706,153.1735,221.9184,714,0,0,1,0,2.3248,2.127,collision,263.5,-0.096603,0.379143,-0.860699,0.824459,4.810438,1.138884,0.105505,5.993699,0.396873,0.404319,-0.707765,1.0,,,,,,,,,,,,,,0,gru
18,20957,244.4957,223.4684,1251,0,0,1,0,1.3645,2.156,collision,279.5,0.022564,0.37585,-0.847051,0.834271,4.868752,1.104803,0.188773,5.994294,0.388138,0.416168,-0.852248,1.0,,,,,,,,,,,,,,0,gru
19,22185,256.788,224.3403,1228,0,0,1,0,1.3373,2.156,collision,295.1,-0.025282,0.370228,-0.863072,0.850847,4.847345,1.121768,0.444974,5.987626,0.387091,0.411465,-0.824028,1.0,,,,,,,,,,,,,,0,gru
20,23425,235.1051,224.9943,1240,0,0,1,0,1.4368,2.132,collision,312.7,-0.027903,0.388068,-0.85949,0.822091,4.806728,1.158342,0.33229,5.990559,0.385663,0.413274,-0.905149,1.0,0.054985,0.008955,1.743955,0.004946,0.037105,0.155472,0.01053,0.093625,8.5e-05,,,,,0,gru
21,24644,251.1624,227.3596,1219,0,0,1,0,1.3339,2.166,collision,328.0,0.012007,0.367399,-0.839306,0.839654,4.869805,1.088307,0.575472,5.990158,0.38394,0.411857,-0.83212,1.0,,,,,,,,,,,,,,0,gru
22,25340,155.7527,222.3739,696,0,0,1,0,2.2508,2.167,collision,336.8,-0.041675,0.369409,-0.826805,0.807535,4.942448,1.003319,0.443078,5.995081,0.407252,0.404575,-0.624612,1.0,,,,,,,,,,,,,,0,gru
23,26585,255.2109,223.6057,1245,0,0,1,0,1.3404,2.159,collision,352.6,0.014837,0.368866,-0.86512,0.82255,4.775559,1.132941,0.305037,5.989639,0.380037,0.412281,-0.806746,1.002269,,,,,,,,,,,,,,0,gru
