episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1438,593.185,593.185,1438,1,1,0,0,0.2975,2.088,goal,18.9,-0.04038,0.426792,-0.866018,0.861422,5.054309,0.933266,0.720726,5.991079,0.395919,0.382002,-0.438887,1.0,,,,,,,,,,,,,,0,gru
2,1456,-45.6454,273.7698,18,0,0,1,0,3.8896,2.182,collision,19.2,-0.137775,0.356465,-0.704756,0.59919,5.021867,0.627784,3.907697,5.938469,0.258715,0.353159,-0.385168,1.0,,,,,,,,,,,,,,0,gru
3,2905,596.1433,381.2276,1449,1,1,0,0,0.2989,2.099,goal,38.4,-0.027891,0.426029,-0.8661,0.866551,5.058283,0.909927,0.618238,5.984187,0.399679,0.384144,-0.440429,1.0,,,,,,,,,,,,,,0,gru
4,5377,-61.7323,270.4877,2472,0,0,1,0,1.504,2.034,collision,73.3,0.141846,0.438757,-0.889121,0.88924,4.956359,0.987617,0.236634,5.990262,0.352386,0.416558,-1.0,1.0,-0.007318,0.006528,1.800734,0.004994,0.05272,0.117221,0.016972,0.083001,3.7e-05,,,,,0,gru
5,6815,595.7164,335.5334,1438,1,1,0,0,0.2975,2.11,goal,91.7,-0.029441,0.418377,-0.878706,0.849069,5.109394,0.873712,0.888864,5.977057,0.404247,0.386733,-0.414503,1.0,,,,,,,,,,,,,,0,gru
6,8312,609.8399,381.2512,1497,1,1,0,0,0.2987,2.074,goal,111.1,-0.045306,0.433485,-0.881828,0.859054,5.109737,0.911273,0.904679,5.983871,0.403231,0.38456,-0.573483,1.006372,,,,,,,,,,,,,,0,gru
7,9747,586.8328,410.62,1435,1,1,0,0,0.2976,2.091,goal,129.9,-0.001297,0.427512,-0.876051,0.867847,5.108241,0.853132,0.776667,5.989818,0.403552,0.385697,-0.518191,1.0,,,,,,,,,,,,,,0,gru
8,11212,606.5328,435.1091,1465,1,1,0,0,0.2984,2.098,goal,150.7,-0.015165,0.424315,-0.846575,0.86233,5.129304,0.876262,0.595562,5.984151,0.403402,0.383937,-0.459955,1.005339,-0.009983,0.001381,1.801307,0.004982,0.016975,0.110314,0.008177,0.065577,4.9e-05,,,,,0,gru
9,12667,601.5721,453.605,1455,1,1,0,0,0.2997,2.108,goal,169.6,-0.030085,0.414984,-0.875745,0.85457,5.084784,0.880776,1.398835,5.989677,0.400037,0.382634,-0.445561,1.002572,,,,,,,,,,,,,,0,gru
10,14124,598.2826,468.0727,1457,1,1,0,0,0.2975,2.079,goal,188.7,-0.025111,0.431078,-0.87949,0.865962,5.135454,0.880293,0.5108,5.990623,0.405633,0.387189,-0.497316,1.0,,,,,,,,,,,,,,0,gru
11,15594,605.7375,469.328,1470,1,1,0,0,0.2983,2.098,goal,208.1,-0.020463,0.424098,-0.881756,0.872176,5.094782,0.901291,0.899392,5.986321,0.405629,0.385554,-0.492211,1.007458,,,,,,,,,,,,,,0,gru
12,17040,597.0732,533.5998,1446,1,1,0,0,0.299,2.097,goal,229.6,-0.02778,0.424289,-0.886774,0.864968,5.071513,0.916233,0.311031,5.986496,0.399685,0.384929,-0.477028,1.0,0.006839,0.001655,1.801731,0.00497,0.018001,0.107896,0.010035,0.071163,6.1e-05,,,,,0,gru
13,18473,591.8414,533.1696,1433,1,1,0,0,0.2997,2.108,goal,246.6,-0.017851,0.421106,-0.873844,0.85761,5.121734,0.862737,0.762837,5.994616,0.403382,0.385219,-0.499204,1.0,,,,,,,,,,,,,,0,gru
14,18811,55.545,544.8974,338,0,0,1,0,3.1305,2.078,collision,250.9,0.05928,0.437756,-0.870602,0.865645,4.931326,0.998555,1.164047,5.973924,0.364529,0.377884,-0.400384,1.0,,,,,,,,,,,,,,0,gru
