episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1454,615.0044,615.0044,1454,1,1,0,0,0.2987,2.016,goal,18.5,0.018424,0.434096,-0.883334,0.864981,3.929855,1.287016,0.440221,5.981066,0.436982,0.419491,-0.610744,1.0,,,,,,,,,,,,,,0,gru
2,2952,631.7388,623.3716,1498,1,1,0,0,0.2994,1.984,goal,36.9,-0.038158,0.444601,-0.887523,0.862247,3.942425,1.328202,0.211565,5.977363,0.452267,0.420912,-0.658135,1.007723,,,,,,,,,,,,,,0,gru
3,4393,620.0946,622.2793,1441,1,1,0,0,0.2977,2.014,goal,54.8,-0.005703,0.428218,-0.866324,0.877553,3.934016,1.333761,0.308545,5.955411,0.448055,0.418723,-0.168923,1.0,,,,,,,,,,,,,,0,gru
4,5839,619.6173,621.6138,1446,1,1,0,0,0.2967,1.996,goal,75.4,0.005212,0.433832,-0.863125,0.859413,3.858806,1.340074,0.258765,5.948241,0.444741,0.421077,-0.273029,1.0,-0.016622,0.00426,1.847531,0.004994,0.023969,0.080935,0.010748,0.04696,3.7e-05,,,,,0,gru
5,7290,621.621,621.6152,1451,1,1,0,0,0.2972,1.994,goal,93.3,-0.016196,0.435135,-0.875656,0.871463,3.881418,1.352184,0.164122,5.954428,0.451438,0.421905,-0.232171,1.0,,,,,,,,,,,,,,0,gru
6,8746,623.5786,621.9425,1456,1,1,0,0,0.2971,2.013,goal,111.5,-0.010506,0.427077,-0.867263,0.872458,3.866061,1.282178,0.112265,5.962961,0.449984,0.421214,-0.339696,1.000412,,,,,,,,,,,,,,0,gru
7,10201,618.7279,621.4832,1455,1,1,0,0,0.2992,1.989,goal,130.1,-0.035559,0.43655,-0.870516,0.863705,3.875016,1.300272,0.104856,5.928754,0.450264,0.419842,-0.521963,1.0,,,,,,,,,,,,,,0,gru
8,11666,624.9407,621.9154,1465,1,1,0,0,0.2992,1.981,goal,150.5,-0.007415,0.442008,-0.883365,0.849278,3.8826,1.353299,0.179574,5.940544,0.444561,0.420117,-0.306281,1.0,-0.026629,0.003704,1.84806,0.004982,0.024531,0.055634,0.004127,0.034967,4.9e-05,,,,,0,gru
9,13160,627.6007,622.5471,1494,1,1,0,0,0.2981,1.984,goal,168.4,0.024922,0.438626,-0.883089,0.872832,3.848754,1.342518,0.365442,5.98204,0.437986,0.421432,-0.645124,1.003582,,,,,,,,,,,,,,0,gru
10,14601,610.2198,621.3144,1441,1,1,0,0,0.2978,1.996,goal,185.0,0.023702,0.443228,-0.867739,0.889414,3.892279,1.312637,0.148296,5.945297,0.440103,0.420462,-0.611996,1.0,,,,,,,,,,,,,,0,gru
