episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1437,598.8017,598.8017,1437,1,1,0,0,0.2976,2.094,goal,18.3,0.027835,0.431709,-0.889777,0.888462,5.056134,0.900917,1.012896,5.996105,0.41582,0.403143,-0.668485,1.0,,,,,,,,,,,,,,0,lstm
2,1542,-27.1039,285.8489,105,0,0,1,0,3.8217,2.1,collision,19.7,0.059458,0.433603,-0.855729,0.837354,5.224831,0.798293,2.529151,5.987934,0.28431,0.378103,-0.685946,1.006338,,,,,,,,,,,,,,0,lstm
3,2986,608.5145,393.4041,1444,1,1,0,0,0.2984,2.065,goal,37.9,-0.01061,0.438302,-0.872446,0.87557,5.053191,0.955748,0.679147,5.99623,0.418117,0.403755,-0.450126,1.0,,,,,,,,,,,,,,0,lstm
4,4403,597.5774,444.4475,1417,1,1,0,0,0.2994,2.086,goal,58.4,0.012724,0.424615,-0.871499,0.880827,5.031861,0.944726,0.751272,5.989328,0.41951,0.403884,-0.4479,1.0,-0.013303,0.003307,1.819744,0.006742,0.016864,0.111473,0.005875,0.093375,3.7e-05,,,,,0,lstm
5,5825,602.1224,475.9824,1422,1,1,0,0,0.2974,2.079,goal,75.8,0.008753,0.431666,-0.870246,0.832962,4.97892,0.974486,0.712086,5.988822,0.416279,0.402403,-0.429021,1.0,,,,,,,,,,,,,,0,lstm
6,7275,609.9714,498.3139,1450,1,1,0,0,0.2994,2.074,goal,94.2,-0.019145,0.434622,-0.866906,0.873074,5.044459,0.945383,0.399776,5.98971,0.416328,0.402838,-0.466579,1.0,,,,,,,,,,,,,,0,lstm
7,8702,599.7592,512.8061,1427,1,1,0,0,0.2995,2.081,goal,111.4,-0.017351,0.434819,-0.884761,0.858726,5.06248,0.896638,0.333818,5.994468,0.415056,0.403565,-0.521968,1.0,,,,,,,,,,,,,,0,lstm
8,10166,602.6064,524.0312,1464,1,1,0,0,0.2997,2.069,goal,131.1,-0.007302,0.4415,-0.867967,0.874795,5.050905,0.937401,0.275444,5.987546,0.40071,0.399732,-0.578977,1.0,-0.025406,0.002526,1.819986,0.006726,0.016235,0.097172,0.004152,0.079999,4.9e-05,,,,,0,lstm
9,11637,611.3256,533.7305,1471,1,1,0,0,0.2981,2.061,goal,149.9,0.031446,0.443782,-0.890686,0.872418,5.036852,0.971677,0.562098,5.987279,0.41728,0.403586,-0.700288,1.003698,,,,,,,,,,,,,,0,lstm
10,13052,593.4015,539.6976,1415,1,1,0,0,0.2987,2.072,goal,168.0,0.03774,0.437283,-0.891993,0.881796,5.016858,0.969971,1.130916,5.995768,0.41508,0.403611,-0.672354,1.0,,,,,,,,,,,,,,0,lstm
11,13089,-40.5888,475.7586,37,0,0,1,0,3.8431,1.834,collision,168.5,-0.425902,0.401221,-0.884961,0.657081,5.19125,0.729624,3.164827,5.97091,0.217528,0.321584,-0.607316,1.0,,,,,,,,,,,,,,0,lstm
12,14514,601.7901,538.648,1425,1,1,0,0,0.2988,2.077,goal,187.9,0.00109,0.437895,-0.86428,0.884103,5.087381,0.901614,0.395882,5.990776,0.415825,0.402901,-0.476049,1.0,0.061437,0.003394,1.820103,0.00671,0.016525,0.119389,0.006954,0.081266,6.1e-05,,,,,0,lstm
13,15953,605.9735,538.3939,1439,1,1,0,0,0.2996,2.091,goal,206.5,0.011507,0.422852,-0.870604,0.872452,5.129747,0.897771,0.608584,5.99261,0.415514,0.402041,-0.474748,1.00088,,,,,,,,,,,,,,0,lstm
14,17389,604.3522,539.0714,1436,1,1,0,0,0.298,2.089,goal,224.6,-0.006998,0.427043,-0.857779,0.856695,5.104087,0.916143,0.798916,5.99797,0.417105,0.402896,-0.486411,1.0,,,,,,,,,,,,,,0,lstm
15,18783,591.511,538.0102,1394,1,1,0,0,0.2986,2.104,goal,242.5,-5.3e-05,0.42296,-0.87657,0.874709,5.116788,0.905289,0.919669,5.992949,0.414429,0.402474,-0.451485,1.0,,,,,,,,,,,,,,0,lstm
16,20233,606.8753,537.7006,1450,1,1,0,0,0.2995,2.085,goal,263.3,-0.013341,0.432103,-0.890367,0.853517,5.136168,0.914654,0.539433,5.986849,0.413516,0.40148,-0.479056,1.0,-0.019144,0.002389,1.819764,0.006693,0.015327,0.101647,0.004301,0.078252,7.3e-05,,,,,0,lstm
