episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,133,-5.3301,-5.3301,133,0,0,1,0,3.6092,2.066,collision,1.5,-0.045679,0.446048,-0.823982,0.83298,5.169194,0.923203,1.281649,5.992227,0.411785,0.393888,-0.171051,1.0,,,,,,,,,,,,,,0,lstm
2,291,-4.8759,-5.103,158,0,0,1,0,3.6207,1.951,collision,3.2,0.219833,0.460502,-0.776516,0.883141,5.075416,0.914299,2.031517,5.985093,0.390317,0.395683,-0.740142,1.0,,,,,,,,,,,,,,0,lstm
3,427,-4.3313,-4.8458,136,0,0,1,0,3.6291,2.046,collision,4.7,-0.007579,0.448129,-0.842085,0.778707,5.129205,1.041229,0.844649,5.988378,0.409758,0.392359,-0.170705,1.0,,,,,,,,,,,,,,0,lstm
4,563,-8.8608,-5.8495,136,0,0,1,0,3.6415,1.96,collision,6.8,-0.350671,0.362059,-0.870316,0.690885,4.992638,1.035947,1.315772,5.989056,0.411434,0.397324,-0.635808,1.0,-0.106976,0.04346,1.907078,0.006742,0.154902,0.127895,0.19432,0.206362,3.7e-05,,,,,0,lstm
5,697,-7.6819,-6.216,134,0,0,1,0,3.7009,2.023,collision,8.2,0.11383,0.457842,-0.841176,0.860064,5.037909,1.10119,1.148429,5.974589,0.413174,0.397693,-0.547233,1.007537,,,,,,,,,,,,,,0,lstm
6,853,-6.2385,-6.2198,156,0,0,1,0,3.5765,1.938,collision,9.8,0.244921,0.46378,-0.813376,0.87673,5.046227,0.928308,1.739305,5.97629,0.380344,0.3925,-0.7629,1.0,,,,,,,,,,,,,,0,lstm
7,988,-6.3333,-6.236,135,0,0,1,0,3.5929,1.937,collision,11.2,0.138022,0.48924,-0.815012,0.866166,5.046238,1.072531,1.015172,5.985567,0.397648,0.389294,-0.484703,1.0,,,,,,,,,,,,,,0,lstm
8,1285,-13.9248,-7.1971,297,0,0,1,0,3.6143,1.844,collision,14.6,0.168128,0.55055,-0.853022,0.885269,5.085979,0.92776,1.012029,5.980465,0.382913,0.420663,-1.0,1.006589,-0.062008,0.031148,1.906899,0.006726,0.129407,0.28754,0.096657,0.189528,4.9e-05,,,,,0,lstm
9,1415,-5.9009,-7.0531,130,0,0,1,0,3.5427,2.1,collision,16.0,-0.094559,0.41119,-0.848528,0.708122,5.074739,0.91753,1.405936,5.98041,0.41923,0.395896,-0.142504,1.0,,,,,,,,,,,,,,0,lstm
10,1554,-3.2092,-6.6687,139,0,0,1,0,3.6421,2.034,collision,17.5,-0.08504,0.448738,-0.821905,0.801364,5.15723,0.860449,1.866719,5.984345,0.417094,0.397854,-0.16546,1.0,,,,,,,,,,,,,,0,lstm
11,1679,-8.1496,-6.9506,125,0,0,1,0,3.6263,2.077,collision,18.8,-0.008325,0.430836,-0.797894,0.835599,5.101517,0.918263,0.967043,5.98748,0.406055,0.389786,-0.231606,1.0,,,,,,,,,,,,,,0,lstm
12,1832,-5.5857,-7.0216,153,0,0,1,0,3.6088,1.972,collision,20.7,0.166206,0.478482,-0.822092,0.874923,5.034247,0.996655,1.412507,5.995336,0.385282,0.390952,-0.698854,1.0,-0.118569,0.03167,1.907085,0.00671,0.090502,0.177692,0.065246,0.135894,6.1e-05,,,,,0,lstm
13,1965,-5.1708,-7.1055,133,0,0,1,0,3.5906,2.04,collision,22.1,-0.100523,0.430841,-0.855431,0.849417,4.857719,1.191569,0.455511,5.989063,0.412144,0.391662,-0.196136,1.0,,,,,,,,,,,,,,0,lstm
14,2093,-7.4613,-6.9656,128,0,0,1,0,3.6072,2.031,collision,23.5,-0.016051,0.454386,-0.782803,0.819361,5.026575,0.986893,1.056161,5.978994,0.41127,0.392477,-0.305978,1.0,,,,,,,,,,,,,,0,lstm
15,2217,-10.9199,-7.2894,124,0,0,1,0,3.6459,1.944,collision,24.8,-0.335136,0.392211,-0.891357,0.737608,4.928658,1.075789,0.920044,5.978322,0.41749,0.400048,-0.508337,1.0,,,,,,,,,,,,,,0,lstm
16,2350,-5.3593,-7.2015,133,0,0,1,0,3.6416,2.065,collision,26.5,-0.059614,0.444807,-0.842279,0.749186,5.11066,0.922385,1.470343,5.986697,0.40833,0.390838,-0.181579,1.0,-0.125325,0.030774,1.907297,0.006693,0.074727,0.222714,0.032102,0.097479,7.3e-05,,,,,0,lstm
17,2484,-8.5981,-7.428,134,0,0,1,0,3.6528,1.982,collision,27.9,-0.278866,0.41256,-0.876375,0.654776,4.757019,1.155354,1.223373,5.984322,0.414456,0.397994,-0.549785,1.0,,,,,,,,,,,,,,0,lstm
18,2616,-6.0185,-6.6373,132,0,0,1,0,3.663,2.091,collision,29.3,0.013998,0.441824,-0.843116,0.836885,4.933052,0.984093,1.944518,5.970328,0.415486,0.394855,-0.283929,1.001377,,,,,,,,,,,,,,0,lstm
19,2748,-6.1327,-6.6605,132,0,0,1,0,3.6649,2.053,collision,30.7,-0.191129,0.404177,-0.848802,0.814429,5.056393,0.977872,1.213273,5.993026,0.410483,0.390715,-0.341871,1.000378,,,,,,,,,,,,,,0,lstm
20,2880,-6.141,-6.9537,132,0,0,1,0,3.6794,2.034,collision,32.4,0.009456,0.459227,-0.8698,0.84132,5.058471,1.020735,1.387873,5.989111,0.413102,0.392724,-0.29091,1.003474,-0.042049,0.035584,1.907309,0.006677,0.060652,0.379599,0.049484,0.162934,8.5e-05,,,,,0,lstm
21,3008,-6.9064,-6.8294,128,0,0,1,0,3.6776,2.102,collision,33.8,-0.140737,0.395166,-0.818953,0.869939,4.924066,1.111891,0.945664,5.996697,0.420679,0.396854,-0.158203,1.004479,,,,,,,,,,,,,,0,lstm
22,3137,-9.194,-7.1902,129,0,0,1,0,3.61,1.933,collision,35.1,0.140358,0.506827,-0.791313,0.886906,5.017153,0.996612,1.227889,5.967751,0.399504,0.389112,-0.562804,1.0,,,,,,,,,,,,,,0,lstm
