episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1497,612.2277,612.2277,1497,1,1,0,0,0.2977,2.021,goal,19.4,-0.030603,0.43484,-0.872039,0.852851,4.126315,1.301561,0.209798,5.972766,0.419006,0.396582,-0.626357,1.000073,,,,,,,,,,,,,,0,lstm
2,2769,380.7571,496.4924,1272,0,0,1,0,0.8536,2.035,collision,35.4,-0.00164,0.431803,-0.853394,0.881213,4.19907,1.286457,0.443022,5.982094,0.412658,0.39537,-0.369863,1.002895,,,,,,,,,,,,,,0,lstm
3,4256,610.0293,534.338,1487,1,1,0,0,0.2988,2.011,goal,53.3,0.003624,0.442689,-0.876037,0.882743,4.13403,1.31496,0.085557,5.976327,0.410064,0.393632,-0.342596,1.0,,,,,,,,,,,,,,0,lstm
4,5761,612.2245,553.8096,1505,1,1,0,0,0.2993,2.027,goal,74.4,-0.016527,0.436398,-0.868627,0.858053,4.16326,1.277319,0.304885,5.982736,0.41517,0.397444,-0.686269,1.004692,0.033618,0.004414,1.887901,0.006742,0.022441,0.053944,0.006844,0.043433,3.7e-05,,,,,0,lstm
5,6826,307.7755,504.6028,1065,0,0,1,0,1.3588,1.988,collision,88.0,0.027215,0.439596,-0.863036,0.878435,3.988814,1.374766,0.271828,5.964777,0.415042,0.399392,-0.363356,1.0,,,,,,,,,,,,,,0,lstm
6,8339,619.8552,523.8115,1513,1,1,0,0,0.2977,2.011,goal,107.7,0.00698,0.441903,-0.868244,0.875645,4.121561,1.309479,0.145586,5.966996,0.413142,0.395904,-0.457349,1.005683,,,,,,,,,,,,,,0,lstm
7,9813,604.1023,535.2817,1474,1,1,0,0,0.2986,2.002,goal,126.8,-0.003142,0.444677,-0.873847,0.868593,4.105392,1.316028,0.207507,5.961852,0.408705,0.393698,-0.41017,1.0,,,,,,,,,,,,,,0,lstm
8,11289,603.4408,543.8015,1476,1,1,0,0,0.2999,2.005,goal,147.3,-0.042307,0.447091,-0.874857,0.871413,4.148026,1.303007,0.258463,5.95859,0.410549,0.396338,-0.616308,1.0,0.022941,0.004358,1.888513,0.006726,0.02093,0.04374,0.004673,0.027795,4.9e-05,,,,,0,lstm
9,12373,314.2446,518.2952,1084,0,0,1,0,1.3931,2.0,collision,161.0,0.037187,0.452023,-0.889343,0.892278,4.122031,1.28871,0.178649,5.961121,0.417455,0.400939,-0.563959,1.010381,,,,,,,,,,,,,,0,lstm
10,13922,623.3324,528.7989,1549,1,1,0,0,0.2976,1.988,goal,181.0,0.01968,0.455301,-0.878737,0.863861,4.10388,1.296643,0.21785,5.956167,0.410946,0.3958,-0.673277,1.008733,,,,,,,,,,,,,,0,lstm
