episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,133,-7.1398,-7.1398,133,0,0,1,0,3.6363,1.663,collision,1.4,-0.102381,0.65066,-0.899409,0.875831,4.685483,1.251985,0.520455,5.981207,0.401373,0.388034,-0.235364,1.0,,,,,,,,,,,,,,0,lstm
2,267,-6.6074,-6.8736,134,0,0,1,0,3.6554,1.654,collision,2.7,-0.239751,0.621987,-0.897567,0.873644,4.96727,1.134321,0.643416,5.957995,0.411633,0.393102,-0.259334,1.0,,,,,,,,,,,,,,0,lstm
3,405,-7.2758,-7.0077,138,0,0,1,0,3.7535,1.626,collision,4.0,-0.176957,0.665727,-0.895344,0.864929,4.840537,1.145656,0.455084,5.990469,0.408005,0.393463,-0.436783,1.002474,,,,,,,,,,,,,,0,lstm
4,548,-9.9482,-7.7428,143,0,0,1,0,3.683,1.798,collision,5.9,0.082576,0.584331,-0.896656,0.871935,4.639155,1.257328,0.326024,5.996431,0.38373,0.385479,-0.581739,1.0,-0.102668,0.032113,2.010012,0.006742,0.147313,0.315207,0.236264,0.2538,3.7e-05,,,,,0,lstm
5,685,-5.7337,-7.341,137,0,0,1,0,3.7197,1.719,collision,7.2,-0.296024,0.565558,-0.898178,0.886659,4.727436,1.223019,0.501244,5.997301,0.414178,0.39559,-0.279059,1.0,,,,,,,,,,,,,,0,lstm
6,821,-6.013,-7.1197,136,0,0,1,0,3.6643,1.736,collision,8.3,-0.109167,0.633863,-0.895669,0.881154,4.65379,1.213079,0.451623,5.982079,0.406803,0.391393,-0.242016,1.0,,,,,,,,,,,,,,0,lstm
7,960,-6.2125,-6.9901,139,0,0,1,0,3.7554,1.565,collision,9.6,-0.484572,0.520861,-0.896249,0.863946,4.679549,1.18933,0.560664,5.963982,0.405763,0.386255,-0.418832,1.0,,,,,,,,,,,,,,0,lstm
8,1092,-10.2119,-7.3928,132,0,0,1,0,3.7689,1.493,collision,11.1,-0.561777,0.51225,-0.897099,0.883504,4.948587,0.993684,1.434582,5.991988,0.410401,0.393665,-0.529735,1.0,-0.110091,0.029774,2.010265,0.006726,0.144936,0.511468,0.202286,0.243832,4.9e-05,,,,,0,lstm
9,1227,-6.6658,-7.312,135,0,0,1,0,3.6056,1.779,collision,12.3,-0.281984,0.552747,-0.894276,0.846858,4.826987,1.169008,0.904267,5.972687,0.405971,0.391051,-0.451756,1.0,,,,,,,,,,,,,,0,lstm
10,1373,-4.6717,-7.048,146,0,0,1,0,3.7644,1.675,collision,13.7,-0.231598,0.612748,-0.889552,0.827627,4.795439,1.160106,0.743519,5.97535,0.407212,0.389841,-0.475735,1.009025,,,,,,,,,,,,,,0,lstm
11,1495,-10.0189,-7.3359,122,0,0,1,0,3.6529,1.749,collision,14.8,-0.139968,0.602762,-0.896259,0.838712,4.595819,1.400295,0.474606,5.987968,0.409402,0.390818,-0.154185,1.0,,,,,,,,,,,,,,0,lstm
12,1641,-3.3918,-7.0143,146,0,0,1,0,3.7374,1.775,collision,16.4,-0.136394,0.604732,-0.897136,0.884383,4.89537,1.030493,1.846662,5.990501,0.408391,0.389385,-0.378309,1.009854,-0.112765,0.03307,2.010629,0.00671,0.127644,0.254941,0.209744,0.155747,6.1e-05,,,,,0,lstm
13,1776,-8.0237,-7.0891,135,0,0,1,0,3.6256,1.688,collision,17.6,0.010657,0.658454,-0.898299,0.887213,4.680591,1.160864,1.194896,5.988503,0.38641,0.383675,-0.491734,1.0,,,,,,,,,,,,,,0,lstm
14,1916,-9.3197,-7.0263,140,0,0,1,0,3.6816,1.509,collision,18.9,-0.579068,0.474229,-0.898197,0.799299,4.711696,1.184524,0.872071,5.990858,0.406684,0.394918,-0.667244,1.0,,,,,,,,,,,,,,0,lstm
15,2206,39.3435,-2.5185,290,0,0,1,0,3.4774,1.652,collision,21.4,-0.205798,0.642692,-0.898431,0.876262,4.688495,1.25444,0.152575,5.992376,0.39146,0.390215,-0.469299,1.0,,,,,,,,,,,,,,0,lstm
16,2341,-6.5326,-2.5705,135,0,0,1,0,3.6208,1.798,collision,23.0,0.033716,0.598813,-0.891177,0.862314,4.852554,1.15388,1.335331,5.991519,0.395577,0.385554,-0.422709,1.0,-0.043759,0.029639,2.01109,0.006693,0.134338,0.29266,0.06858,0.169416,7.3e-05,,,,,0,lstm
17,2468,-12.9115,-3.2404,127,0,0,1,0,3.7658,1.448,collision,24.1,-0.610649,0.481929,-0.897639,0.789715,4.927812,1.205503,0.380451,5.990789,0.40687,0.394311,-0.570496,1.0,,,,,,,,,,,,,,0,lstm
18,2614,-11.7263,-3.3918,146,0,0,1,0,3.7486,1.747,collision,25.5,0.099604,0.600008,-0.898579,0.881339,4.624616,1.322024,0.53717,5.975503,0.396119,0.398974,-0.698443,1.007351,,,,,,,,,,,,,,0,lstm
19,2753,-4.6541,-3.1907,139,0,0,1,0,3.646,1.727,collision,26.8,-0.092513,0.613286,-0.896292,0.856033,4.807986,1.338048,0.513458,5.99608,0.40548,0.391879,-0.213609,1.0,,,,,,,,,,,,,,0,lstm
20,3031,7.0943,-2.0141,278,0,0,1,0,3.4335,1.96,collision,29.7,0.147164,0.473934,-0.861201,0.885494,4.774327,1.162035,0.258091,5.980415,0.387956,0.409071,-0.87615,1.0,-0.031727,0.029076,2.011559,0.006677,0.125138,0.279587,0.041413,0.162164,8.5e-05,,,,,0,lstm
21,3166,-9.1867,-1.9308,135,0,0,1,0,3.6524,1.59,collision,31.0,-0.490846,0.51341,-0.898079,0.792395,4.964158,1.010104,1.085261,5.964106,0.404468,0.391411,-0.608643,1.0,,,,,,,,,,,,,,0,lstm
22,3296,-7.6431,-2.356,130,0,0,1,0,3.7086,1.753,collision,32.1,-0.21195,0.586917,-0.894367,0.868929,4.822576,1.248969,0.28072,5.980025,0.411935,0.39157,-0.272483,1.0,,,,,,,,,,,,,,0,lstm
23,3439,-6.688,-2.2224,143,0,0,1,0,3.6994,1.521,collision,33.5,-0.511606,0.523821,-0.898366,0.887311,4.712214,1.308179,0.240927,5.982507,0.401994,0.390768,-0.665575,1.0,,,,,,,,,,,,,,0,lstm
