global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
26932,8,0.047278,1.675297,2.179793,0.009996,0.919751,0.35739,0.266701,0.000245,,,,,gru
26932,8,0.084802,1.541311,2.155129,0.009996,0.895162,0.362932,0.745925,0.000245,,,,,gru
26932,8,0.049183,4.913211,2.197289,0.009996,1.904169,0.189408,0.153455,0.000245,,,,,gru
26932,8,0.059353,1.377344,2.19744,0.009996,0.723717,0.127077,0.212956,0.000245,,,,,gru
26932,8,0.055962,1.795442,2.178438,0.009996,1.0783,0.054477,0.161456,0.000245,,,,,gru
26932,8,0.097045,1.955054,2.195981,0.009996,1.123669,0.150275,0.363735,0.000245,,,,,gru
26932,8,-0.039727,5.07091,2.184152,0.009996,3.103937,0.617167,0.264063,0.000245,,,,,gru
26932,8,0.008074,4.639381,2.221018,0.009996,2.815775,0.389277,0.428889,0.000245,,,,,gru
26932,8,0.051454,2.249519,2.220829,0.009996,1.31816,0.221835,0.869552,0.000245,,,,,gru
26932,8,0.05982,2.064142,2.200795,0.009996,1.20607,0.367643,0.563772,0.000245,,,,,gru
26932,8,0.144134,2.197526,2.201664,0.009996,1.375136,0.460893,0.166441,0.000245,,,,,gru
26932,8,0.121872,2.049554,2.179137,0.009996,1.220405,0.300497,0.204722,0.000245,,,,,gru
26932,8,0.01674,2.541791,2.169133,0.009996,1.456004,0.465243,0.706117,0.000245,,,,,gru
26932,8,0.102515,1.781307,2.142802,0.009996,1.055717,0.192361,0.509225,0.000245,,,,,gru
26932,8,0.011506,3.061841,2.185002,0.009996,1.830047,0.401587,0.632049,0.000245,,,,,gru
26932,8,-0.049448,6.44671,2.201915,0.009996,2.996308,0.363334,1.09094,0.000245,,,,,gru
26932,8,0.068035,2.424898,2.157056,0.009996,1.433758,0.292383,0.299424,0.000245,,,,,gru
26932,8,0.016988,2.617837,2.192327,0.009996,1.585731,0.143614,0.034663,0.000245,,,,,gru
26932,8,0.010564,8.1946,2.207015,0.009996,3.646606,0.497499,0.112389,0.000245,,,,,gru
26932,8,0.047992,3.066455,2.155936,0.009996,1.857157,0.51887,0.26365,0.000245,,,,,gru
26932,8,0.074319,1.23069,2.223747,0.009996,0.665127,0.132732,0.057385,0.000245,,,,,gru
26932,8,0.018591,2.191963,2.20922,0.009996,1.238866,0.297007,0.307232,0.000245,,,,,gru
26932,8,0.077541,1.485664,2.212621,0.009996,0.775689,0.074931,0.123292,0.000245,,,,,gru
26932,8,-0.072117,7.829509,2.176764,0.009996,4.487522,0.374051,0.14647,0.000245,,,,,gru
26932,8,0.030773,5.1846,2.178032,0.009996,2.783761,0.104855,0.109599,0.000245,,,,,gru
26932,8,0.012393,2.969051,2.202519,0.009996,1.731121,0.257242,0.352103,0.000245,,,,,gru
26932,8,0.093557,1.527077,2.150525,0.009996,0.828944,0.095484,0.178581,0.000245,,,,,gru
26932,8,-0.080702,11.562221,2.204136,0.009996,6.0031,0.35414,0.036838,0.000245,,,,,gru
26932,8,-0.002032,6.387319,2.210145,0.009996,3.01111,0.503493,0.144898,0.000245,,,,,gru
26932,8,0.059167,1.523182,2.197071,0.009996,0.806481,0.054031,0.319334,0.000245,,,,,gru
26932,8,0.110328,1.751497,2.215081,0.009996,1.030686,0.019636,0.113484,0.000245,,,,,gru
41396,12,0.081816,3.436268,2.216579,0.009994,1.744562,0.109298,2.95948,0.000305,,,,,gru
41396,12,0.090431,3.642372,2.183628,0.009994,1.919112,0.086454,2.665063,0.000305,,,,,gru
41396,12,-0.089708,11.156374,2.168012,0.009994,5.376375,0.725099,2.878982,0.000305,,,,,gru
41396,12,0.066591,3.298171,2.199582,0.009994,1.659012,0.156253,3.183347,0.000305,,,,,gru
41396,12,-0.078817,8.6138,2.157425,0.009994,4.930548,0.980819,2.558243,0.000305,,,,,gru
41396,12,0.023532,3.404708,2.182991,0.009994,1.78169,0.512265,3.011177,0.000305,,,,,gru
41396,12,0.017459,4.779109,2.18287,0.009994,2.190809,0.806183,2.389688,0.000305,,,,,gru
41396,12,0.087855,2.030522,2.215016,0.009994,1.022609,0.470729,1.723579,0.000305,,,,,gru
41396,12,0.073542,1.444024,2.209859,0.009994,0.62326,0.47328,1.228137,0.000305,,,,,gru
41396,12,-0.015157,3.581604,2.190459,0.009994,2.048439,0.637839,0.69489,0.000305,,,,,gru
41396,12,0.054041,2.318746,2.179408,0.009994,1.370586,0.943194,0.493705,0.000305,,,,,gru
41396,12,0.038653,3.613621,2.161628,0.009994,2.203188,0.392691,1.044014,0.000305,,,,,gru
41396,12,0.00777,5.152479,2.173558,0.009994,1.889755,0.283752,1.434948,0.000305,,,,,gru
41396,12,-0.015656,4.493705,2.184331,0.009994,2.697861,1.476715,0.676775,0.000305,,,,,gru
41396,12,0.079635,4.665206,2.161849,0.009994,1.796011,0.769444,1.741789,0.000305,,,,,gru
41396,12,-0.103098,8.409575,2.2187,0.009994,5.223777,1.64284,1.701248,0.000305,,,,,gru
41396,12,0.030885,5.444511,2.177323,0.009994,2.705119,0.77611,1.79176,0.000305,,,,,gru
41396,12,0.092218,1.480976,2.136606,0.009994,0.918148,0.616016,1.825191,0.000305,,,,,gru
41396,12,0.07278,1.501844,2.163286,0.009994,0.927359,0.607003,1.785994,0.000305,,,,,gru
41396,12,-0.115902,5.713947,2.17534,0.009994,3.515809,2.022548,1.462619,0.000305,,,,,gru
41396,12,0.013865,3.532786,2.181008,0.009994,2.124609,0.659108,1.409586,0.000305,,,,,gru
41396,12,0.101655,1.426556,2.182142,0.009994,0.860489,0.468037,1.453599,0.000305,,,,,gru
41396,12,0.100643,1.329891,2.189492,0.009994,0.736507,0.420774,1.012051,0.000305,,,,,gru
41396,12,0.090496,1.440495,2.18173,0.009994,0.753501,0.425929,0.581618,0.000305,,,,,gru
41396,12,-2.7e-05,3.361492,2.170403,0.009994,1.724179,0.67325,0.557171,0.000305,,,,,gru
41396,12,0.045116,2.147863,2.168855,0.009994,1.073949,0.250165,1.02161,0.000305,,,,,gru
41396,12,0.105723,1.675062,2.225591,0.009994,0.788738,0.250105,0.638099,0.000305,,,,,gru
41396,12,0.102665,1.7801,2.189435,0.009994,0.771498,0.353098,0.770935,0.000305,,,,,gru
41396,12,0.122296,1.590341,2.102007,0.009994,0.66712,0.189108,0.792379,0.000305,,,,,gru
41396,12,0.092937,1.726487,2.201957,0.009994,0.768837,0.218768,1.545174,0.000305,,,,,gru
41396,12,0.027006,5.256717,2.150946,0.009994,1.75741,0.907546,1.211672,0.000305,,,,,gru
41396,12,0.104741,2.012355,2.181009,0.009994,0.972434,0.273457,1.341725,0.000305,,,,,gru
41396,12,0.057518,3.650519,2.164979,0.009994,1.31941,0.37999,1.54967,0.000305,,,,,gru
41396,12,0.023314,5.061094,2.162752,0.009994,2.037194,1.001473,1.693655,0.000305,,,,,gru
41396,12,0.118332,1.724031,2.129751,0.009994,0.826959,0.396623,0.729418,0.000305,,,,,gru
41396,12,0.078492,1.376681,2.173497,0.009994,0.457455,0.341552,0.807607,0.000305,,,,,gru
41396,12,0.016024,4.893878,2.164313,0.009994,1.481084,0.406692,1.482305,0.000305,,,,,gru
41396,12,0.019612,2.734881,2.191891,0.009994,1.414762,0.384195,0.438245,0.000305,,,,,gru
41396,12,0.078572,1.183044,2.17906,0.009994,0.48444,0.132447,0.08251,0.000305,,,,,gru
41396,12,0.024864,2.627617,2.220978,0.009994,1.479989,0.867237,0.299207,0.000305,,,,,gru
41396,12,0.07455,1.283817,2.192911,0.009994,0.564015,0.243198,0.207156,0.000305,,,,,gru
41396,12,0.101716,1.387435,2.20146,0.009994,0.613991,0.223384,0.218732,0.000305,,,,,gru
41396,12,-0.023651,3.312499,2.192331,0.009994,1.801924,0.382098,0.098242,0.000305,,,,,gru
41396,12,-0.04103,6.087414,2.204029,0.009994,3.458599,0.47863,0.034099,0.000305,,,,,gru
41396,12,0.065733,1.516249,2.20746,0.009994,0.588966,0.260563,0.084059,0.000305,,,,,gru
41396,12,-0.153083,10.908127,2.137524,0.009994,6.206614,1.990011,0.425115,0.000305,,,,,gru
41396,12,-0.035541,4.198046,2.218995,0.009994,2.341745,0.636584,0.154241,0.000305,,,,,gru
41396,12,-0.113937,7.682307,2.191285,0.009994,4.339995,0.488877,0.674252,0.000305,,,,,gru
41396,12,0.084436,1.281388,2.187471,0.009994,0.448865,0.190196,0.066031,0.000305,,,,,gru
41396,12,0.075028,1.704834,2.178815,0.009994,0.62086,0.126804,0.412338,0.000305,,,,,gru
41396,12,-0.012148,3.953779,2.179878,0.009994,1.884094,0.201857,0.176014,0.000305,,,,,gru
41396,12,0.066394,1.226779,2.181451,0.009994,0.355453,0.21279,0.036001,0.000305,,,,,gru
41396,12,-0.046211,7.373481,2.1856,0.009994,3.094597,0.439127,0.059541,0.000305,,,,,gru
41396,12,0.057272,2.064532,2.152435,0.009994,1.079393,0.562018,0.456586,0.000305,,,,,gru
41396,12,0.099525,1.146515,2.204604,0.009994,0.478187,0.15516,0.85353,0.000305,,,,,gru
41396,12,0.101528,1.100108,2.215288,0.009994,0.425087,0.185468,0.494517,0.000305,,,,,gru
41396,12,0.053788,1.650612,2.188754,0.009994,0.685728,0.197834,0.241411,0.000305,,,,,gru
41396,12,0.103695,1.037389,2.235571,0.009994,0.333926,0.267423,0.79747,0.000305,,,,,gru
55538,16,0.029993,3.326365,2.178868,0.009992,1.668554,0.273296,2.300544,0.000365,,,,,gru
55538,16,-0.136817,11.478534,2.206048,0.009992,5.336627,1.307684,2.68474,0.000365,,,,,gru
55538,16,0.001191,4.509471,2.235589,0.009992,2.310154,0.440727,2.796941,0.000365,,,,,gru
55538,16,0.058635,8.261275,2.177652,0.009992,4.920258,0.624486,2.53711,0.000365,,,,,gru
55538,16,0.035148,4.361732,2.182065,0.009992,2.277068,0.777186,2.580581,0.000365,,,,,gru
55538,16,-9e-05,2.715021,2.199055,0.009992,1.18932,0.344602,3.064864,0.000365,,,,,gru
55538,16,0.053158,2.800045,2.19808,0.009992,1.388478,0.391315,2.343813,0.000365,,,,,gru
55538,16,0.039295,2.608884,2.196667,0.009992,1.222788,0.351039,2.453756,0.000365,,,,,gru
55538,16,0.025349,2.473553,2.16362,0.009992,1.082301,0.401245,2.088903,0.000365,,,,,gru
55538,16,0.013015,2.054122,2.217775,0.009992,0.775439,0.2322,1.971192,0.000365,,,,,gru
55538,16,-0.002494,2.278357,2.179854,0.009992,0.930595,0.083163,1.87655,0.000365,,,,,gru
55538,16,0.01618,1.738561,2.185619,0.009992,0.6798,0.094131,0.819974,0.000365,,,,,gru
55538,16,0.056902,2.082998,2.176302,0.009992,0.967106,0.147423,0.358127,0.000365,,,,,gru
55538,16,-0.08604,3.389458,2.14889,0.009992,1.797283,0.562056,0.436428,0.000365,,,,,gru
55538,16,-0.081308,3.678404,2.168624,0.009992,1.876446,0.223339,0.577895,0.000365,,,,,gru
55538,16,-0.080643,7.590088,2.152525,0.009992,3.557599,1.86928,0.119048,0.000365,,,,,gru
55538,16,0.056021,2.422327,2.181257,0.009992,1.192715,0.356773,0.325961,0.000365,,,,,gru
55538,16,-0.017635,5.26174,2.190271,0.009992,2.838498,0.589502,0.301121,0.000365,,,,,gru
55538,16,0.029502,1.344615,2.164905,0.009992,0.563421,0.125736,0.515753,0.000365,,,,,gru
55538,16,-0.005382,13.680751,2.174866,0.009992,5.99892,0.911998,0.658987,0.000365,,,,,gru
55538,16,-0.053133,3.12166,2.187649,0.009992,1.621701,0.162263,0.934167,0.000365,,,,,gru
55538,16,0.086065,1.983021,2.179848,0.009992,0.895801,0.133561,0.642968,0.000365,,,,,gru
55538,16,-0.016424,1.524009,2.178746,0.009992,0.518463,0.166886,0.407406,0.000365,,,,,gru
55538,16,0.084624,1.39711,2.177408,0.009992,0.578136,0.06678,0.760408,0.000365,,,,,gru
55538,16,0.018196,1.603752,2.201639,0.009992,0.614524,0.138801,0.921193,0.000365,,,,,gru
55538,16,-0.031604,8.531069,2.188777,0.009992,4.525201,0.886019,0.362329,0.000365,,,,,gru
55538,16,0.099373,2.327757,2.230896,0.009992,1.221152,0.121975,1.301566,0.000365,,,,,gru
55538,16,0.060374,5.611964,2.193277,0.009992,1.943556,0.36634,0.143232,0.000365,,,,,gru
55538,16,0.07136,1.475424,2.20058,0.009992,0.617277,0.121883,0.832176,0.000365,,,,,gru
55538,16,-0.044528,2.207639,2.175369,0.009992,0.917999,0.142665,0.427193,0.000365,,,,,gru
55538,16,-0.004374,3.698046,2.200803,0.009992,1.9223,1.003734,0.426477,0.000365,,,,,gru
55538,16,0.021143,1.372626,2.17267,0.009992,0.43364,0.128267,0.321076,0.000365,,,,,gru
55538,16,-0.013886,8.827139,2.204524,0.009992,4.253065,0.237117,0.078371,0.000365,,,,,gru
55538,16,0.152648,2.396534,2.158606,0.009992,1.082966,0.212479,0.185793,0.000365,,,,,gru
55538,16,0.041687,1.829912,2.169662,0.009992,0.620762,0.215107,0.649446,0.000365,,,,,gru
55538,16,0.046507,1.535515,2.195776,0.009992,0.441933,0.183706,0.52797,0.000365,,,,,gru
55538,16,-0.091122,4.429073,2.188999,0.009992,2.228243,0.395962,1.04569,0.000365,,,,,gru
55538,16,-0.051703,4.488504,2.191261,0.009992,2.309835,1.24454,0.433044,0.000365,,,,,gru
55538,16,0.049008,3.668763,2.186812,0.009992,1.061209,0.157898,0.06815,0.000365,,,,,gru
55538,16,-0.046686,3.979316,2.192484,0.009992,1.476772,0.551148,0.098931,0.000365,,,,,gru
55538,16,0.118852,2.449538,2.221456,0.009992,1.189856,0.17111,0.346747,0.000365,,,,,gru
55538,16,0.006165,2.218857,2.190685,0.009992,1.025322,0.112544,0.104569,0.000365,,,,,gru
55538,16,0.008558,5.037777,2.217042,0.009992,2.012008,0.446295,0.268059,0.000365,,,,,gru
55538,16,0.050914,13.436013,2.201777,0.009992,5.521145,0.524457,0.111851,0.000365,,,,,gru
55538,16,-0.034444,2.284942,2.20222,0.009992,0.881703,0.319798,0.435315,0.000365,,,,,gru
55538,16,-0.073537,4.697066,2.174699,0.009992,2.376441,0.208345,0.834029,0.000365,,,,,gru
55538,16,0.03334,1.542984,2.217762,0.009992,0.540547,0.240489,0.451517,0.000365,,,,,gru
55538,16,0.091309,3.18361,2.218011,0.009992,1.7181,0.33702,0.348954,0.000365,,,,,gru
55538,16,-0.06885,4.321233,2.187232,0.009992,2.3394,0.94757,0.04736,0.000365,,,,,gru
55538,16,0.013537,1.1773,2.196807,0.009992,0.515373,0.302164,1.271375,0.000365,,,,,gru
55538,16,0.014979,1.117682,2.186204,0.009992,0.441556,0.15629,0.79598,0.000365,,,,,gru
55538,16,0.064338,1.213046,2.187826,0.009992,0.555358,0.131874,0.867117,0.000365,,,,,gru
55538,16,-0.012858,1.871875,2.190046,0.009992,0.850669,0.561626,0.246996,0.000365,,,,,gru
55538,16,-0.031245,2.868061,2.174197,0.009992,1.320355,0.141,0.3423,0.000365,,,,,gru
55538,16,-0.074184,5.296634,2.198532,0.009992,2.759521,1.359832,0.739668,0.000365,,,,,gru
55538,16,0.040068,1.356597,2.160422,0.009992,0.413579,0.305202,0.499522,0.000365,,,,,gru
70160,20,-0.002926,4.116788,2.209942,0.009989,2.076209,0.427777,4.1567,0.000425,,,,,gru
70160,20,0.033031,3.280592,2.175822,0.009989,1.602873,0.108901,4.368518,0.000425,,,,,gru
70160,20,0.049034,3.050653,2.175935,0.009989,1.474928,0.113338,3.874141,0.000425,,,,,gru
70160,20,-0.047075,3.892091,2.194156,0.009989,1.986808,0.232691,4.195207,0.000425,,,,,gru
70160,20,-0.101151,11.195793,2.159461,0.009989,4.575577,0.756537,4.145241,0.000425,,,,,gru
70160,20,-0.033952,3.653958,2.173093,0.009989,2.030669,0.723158,3.47605,0.000425,,,,,gru
70160,20,-0.019354,4.580545,2.166684,0.009989,2.576048,0.790779,3.020675,0.000425,,,,,gru
70160,20,0.149979,9.545547,2.174101,0.009989,5.612893,0.417913,2.885943,0.000425,,,,,gru
70160,20,0.038512,2.05676,2.147923,0.009989,1.030132,0.28948,2.492736,0.000425,,,,,gru
70160,20,0.075368,3.23295,2.164373,0.009989,1.492416,0.252905,1.72353,0.000425,,,,,gru
70160,20,0.045518,1.844331,2.154127,0.009989,0.841264,0.237596,2.045817,0.000425,,,,,gru
70160,20,0.068698,1.303505,2.13274,0.009989,0.539778,0.186748,1.335199,0.000425,,,,,gru
70160,20,0.028428,1.165552,2.178863,0.009989,0.34865,0.117839,0.933734,0.000425,,,,,gru
70160,20,-0.095231,5.928036,2.14864,0.009989,3.267519,0.486028,1.617903,0.000425,,,,,gru
70160,20,-0.012623,2.783539,2.181038,0.009989,1.320339,0.682407,1.119401,0.000425,,,,,gru
70160,20,0.032694,1.579335,2.145766,0.009989,0.670676,0.1239,0.261277,0.000425,,,,,gru
70160,20,0.018389,1.755715,2.176121,0.009989,0.87346,0.138077,0.142228,0.000425,,,,,gru
70160,20,0.03506,5.824056,2.183192,0.009989,1.886521,0.214343,0.304248,0.000425,,,,,gru
70160,20,0.044284,1.192999,2.155722,0.009989,0.61625,0.081406,1.124026,0.000425,,,,,gru
70160,20,0.027784,1.012296,2.187246,0.009989,0.53383,0.082017,1.386849,0.000425,,,,,gru
70160,20,0.011634,1.647296,2.19878,0.009989,0.942873,0.359551,1.191463,0.000425,,,,,gru
70160,20,0.03599,1.114095,2.160376,0.009989,0.604446,0.136561,1.963203,0.000425,,,,,gru
70160,20,-0.047624,3.20244,2.198457,0.009989,1.929091,0.57787,1.496597,0.000425,,,,,gru
70160,20,-0.154141,9.27205,2.197606,0.009989,4.577658,0.224899,1.306628,0.000425,,,,,gru
70160,20,0.051236,2.170046,2.171685,0.009989,1.027488,0.142413,1.544114,0.000425,,,,,gru
70160,20,0.027559,1.040624,2.150672,0.009989,0.562372,0.198737,1.161119,0.000425,,,,,gru
70160,20,0.035069,7.194383,2.247333,0.009989,4.451963,0.300595,1.283906,0.000425,,,,,gru
70160,20,-0.022544,2.595353,2.185321,0.009989,1.524555,0.494004,1.366329,0.000425,,,,,gru
70160,20,0.003824,0.960313,2.157681,0.009989,0.52392,0.143373,0.862774,0.000425,,,,,gru
70160,20,-0.00876,1.536937,2.16086,0.009989,0.838201,0.181384,1.457527,0.000425,,,,,gru
70160,20,0.053802,1.189389,2.202592,0.009989,0.430355,0.052273,0.033318,0.000425,,,,,gru
70160,20,-0.009393,1.814946,2.191312,0.009989,0.724481,0.10772,0.523045,0.000425,,,,,gru
70160,20,-0.111918,3.745887,2.164781,0.009989,1.980443,0.872217,0.470435,0.000425,,,,,gru
70160,20,-0.063384,4.63624,2.169647,0.009989,2.427629,0.827261,1.04624,0.000425,,,,,gru
70160,20,0.028368,1.336531,2.176277,0.009989,0.45787,0.132162,0.334671,0.000425,,,,,gru
70160,20,0.083795,1.453312,2.197052,0.009989,0.594136,0.228866,0.521904,0.000425,,,,,gru
70160,20,0.066968,1.276045,2.207987,0.009989,0.466597,0.102472,0.614633,0.000425,,,,,gru
70160,20,-0.018525,4.505388,2.176007,0.009989,1.414639,0.68702,0.82892,0.000425,,,,,gru
70160,20,0.09793,7.989339,2.139319,0.009989,4.808697,0.283125,0.67107,0.000425,,,,,gru
70160,20,-0.128796,8.888557,2.198118,0.009989,3.978785,1.080527,0.837542,0.000425,,,,,gru
70160,20,0.046156,3.24405,2.14605,0.009989,1.034229,0.15845,0.38492,0.000425,,,,,gru
