episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,331,58.1212,58.1212,331,0,0,1,0,3.1451,2.041,collision,4.4,0.158259,0.432179,-0.849414,0.878761,4.955225,0.909594,1.37878,5.983121,0.389918,0.395246,-0.569812,1.0,,,,,,,,,,,,,,0,none
2,1767,599.3645,328.7428,1436,1,1,0,0,0.2995,2.112,goal,22.6,-0.033343,0.412892,-0.87707,0.850601,4.906759,0.960172,0.624961,5.993768,0.422428,0.401688,-0.659323,1.008359,,,,,,,,,,,,,,0,none
3,3184,600.3294,419.2717,1417,1,1,0,0,0.2982,2.095,goal,39.9,-0.026606,0.418136,-0.8481,0.85145,4.911441,0.987992,0.839822,5.990366,0.421509,0.4013,-0.298064,1.0,,,,,,,,,,,,,,0,none
4,4580,591.2031,462.2545,1396,1,1,0,0,0.2976,2.11,goal,58.9,-0.004767,0.413332,-0.862137,0.873581,4.876084,0.993814,0.782118,5.985231,0.415189,0.398784,-0.359622,1.0,0.038101,0.000928,1.768179,0.004994,0.012954,0.11246,0.008077,0.0,3.7e-05,,,,,0,none
5,5984,595.9357,488.9908,1404,1,1,0,0,0.2999,2.098,goal,76.3,-0.007423,0.415575,-0.856088,0.835939,4.861717,1.004779,0.689779,5.980463,0.418945,0.401933,-0.35537,1.0,,,,,,,,,,,,,,0,none
6,7410,597.0959,507.0083,1426,1,1,0,0,0.2999,2.111,goal,94.3,-0.026552,0.410131,-0.86564,0.852386,4.878415,0.99419,0.414623,5.984658,0.422,0.403121,-0.434672,1.000746,,,,,,,,,,,,,,0,none
7,8811,588.1664,518.6023,1401,1,1,0,0,0.299,2.113,goal,111.3,-0.034503,0.407442,-0.857108,0.858807,4.883006,0.964704,0.37277,5.990249,0.421223,0.401945,-0.522089,1.0,,,,,,,,,,,,,,0,none
8,10223,594.2336,528.0562,1412,1,1,0,0,0.2994,2.103,goal,130.2,-0.033001,0.413464,-0.86567,0.869382,4.919386,0.974061,0.296689,5.983172,0.417178,0.40079,-0.419423,1.0,0.000484,0.000236,1.768019,0.004982,0.008441,0.193594,0.004181,0.0,4.9e-05,,,,,0,none
9,10586,67.3851,476.8705,363,0,0,1,0,3.129,2.017,collision,134.9,0.18501,0.43072,-0.858606,0.861709,4.931288,1.066224,0.858192,5.979653,0.394639,0.397054,-0.60625,1.003484,,,,,,,,,,,,,,0,none
10,10881,47.6981,433.9533,295,0,0,1,0,3.1415,2.048,collision,138.8,0.082651,0.441097,-0.869932,0.843021,4.673709,1.129966,0.547635,5.961886,0.37969,0.385828,-0.572449,1.0,,,,,,,,,,,,,,0,none
11,12284,589.4496,487.0861,1403,1,1,0,0,0.2999,2.093,goal,156.7,-0.0344,0.420586,-0.857936,0.855261,4.90787,0.989099,0.889617,5.992487,0.417203,0.399946,-0.609001,1.0,,,,,,,,,,,,,,0,none
