episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,672,161.0644,161.0644,672,0,0,1,0,2.2904,2.092,collision,8.1,-0.096512,0.426378,-0.891038,0.846661,5.911283,0.197825,3.070705,5.99954,0.414598,0.406139,-0.497792,1.0,,,,,,,,,,,,,,0,none
2,703,-41.7777,59.6433,31,0,0,1,0,3.8421,1.313,collision,8.5,-0.840659,0.042206,-0.894179,-0.730612,5.300107,1.010438,1.485719,5.939656,0.258076,0.353393,-0.385579,1.0,,,,,,,,,,,,,,0,none
3,1379,162.8992,94.062,676,0,0,1,0,2.3298,2.085,collision,16.0,-0.100266,0.431816,-0.892521,0.838469,5.924606,0.163806,3.486751,5.999543,0.414372,0.405137,-0.48646,1.0,,,,,,,,,,,,,,0,none
4,2053,161.9958,111.0454,674,0,0,1,0,2.2779,2.074,collision,24.8,-0.10205,0.437826,-0.888949,0.826962,5.909229,0.202088,2.677801,5.999604,0.4147,0.406132,-0.51282,1.0,0.13432,0.00506,1.75101,0.004994,0.059548,0.623188,0.109463,0.0,3.7e-05,,,,,0,none
5,2730,158.3812,120.5126,677,0,0,1,0,2.3152,2.102,collision,32.9,-0.078203,0.424681,-0.889504,0.822075,5.933538,0.117709,4.955679,5.999691,0.414954,0.407496,-0.553575,1.0,,,,,,,,,,,,,,0,none
6,3409,167.2639,128.3045,679,0,0,1,0,2.3294,2.123,collision,41.0,-0.05803,0.409234,-0.875018,0.765147,5.914977,0.193359,3.72679,5.99921,0.420112,0.40605,-0.48588,1.008562,,,,,,,,,,,,,,0,none
7,4584,309.4705,154.1853,1175,0,0,1,0,1.0978,2.163,collision,55.0,0.022672,0.386009,-0.863753,0.794984,5.934791,0.122959,4.381097,5.999878,0.389207,0.405827,-0.635529,1.0,,,,,,,,,,,,,,0,none
8,5260,161.4473,155.0931,676,0,0,1,0,2.3292,2.133,collision,63.7,-0.041591,0.404444,-0.881958,0.812249,5.930791,0.116851,4.977352,5.999448,0.417412,0.404637,-0.49881,1.003498,0.002054,0.006226,1.751204,0.004982,0.057392,0.235248,0.06486,0.0,4.9e-05,,,,,0,none
9,5938,164.7907,156.1706,678,0,0,1,0,2.3101,2.147,collision,71.5,-0.055385,0.394122,-0.871412,0.807623,5.926467,0.172218,3.231899,5.999312,0.422277,0.408356,-0.502358,1.003547,,,,,,,,,,,,,,0,none
10,6619,163.4188,156.8954,681,0,0,1,0,2.233,2.172,collision,79.6,-0.026028,0.383357,-0.870152,0.816691,5.938782,0.108464,4.418533,5.999647,0.422108,0.40953,-0.50075,1.0,,,,,,,,,,,,,,0,none
11,7298,162.2992,157.0189,679,0,0,1,0,2.326,2.15,collision,87.8,-0.057899,0.394112,-0.843492,0.810054,5.93178,0.133839,4.518488,5.999562,0.419486,0.406136,-0.517704,1.005924,,,,,,,,,,,,,,0,none
