global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
27428,8,0.03354,1.533532,2.180756,0.009996,1.586836,0.403944,0.980828,0.000245,,,,,gru
27428,8,0.055092,0.842064,2.179062,0.009996,0.938119,0.164879,0.424133,0.000245,,,,,gru
27428,8,-0.105716,2.244545,2.197243,0.009996,1.992372,0.121281,0.063617,0.000245,,,,,gru
27428,8,0.092289,0.504124,2.177682,0.009996,0.609589,0.027863,0.245165,0.000245,,,,,gru
27428,8,0.136134,0.955579,2.224656,0.009996,1.094644,0.100379,0.323826,0.000245,,,,,gru
42066,12,-0.036576,1.934369,2.172966,0.009994,1.831731,0.047679,1.911576,0.000305,,,,,gru
42066,12,-0.009219,1.872263,2.168492,0.009994,1.783917,0.038025,1.747518,0.000305,,,,,gru
42066,12,0.059553,4.768983,2.165463,0.009994,4.54059,0.048662,1.78299,0.000305,,,,,gru
42066,12,0.027273,8.193265,2.173527,0.009994,7.082448,0.167285,1.697369,0.000305,,,,,gru
42066,12,-0.041725,1.651435,2.167907,0.009994,1.486001,0.114085,1.987308,0.000305,,,,,gru
42066,12,-0.064416,3.136914,2.185685,0.009994,2.630655,0.29539,1.764104,0.000305,,,,,gru
42066,12,-0.077356,2.268808,2.13762,0.009994,2.141631,0.220663,1.864747,0.000305,,,,,gru
42066,12,-0.037232,1.45432,2.150269,0.009994,1.405859,0.20568,2.116226,0.000305,,,,,gru
42066,12,-0.117963,3.020944,2.1357,0.009994,2.673413,0.557134,1.658643,0.000305,,,,,gru
42066,12,-0.018954,1.127089,2.133337,0.009994,1.128943,0.279567,1.120673,0.000305,,,,,gru
42066,12,-0.006884,1.690393,2.131897,0.009994,1.608181,0.479882,0.755991,0.000305,,,,,gru
42066,12,-0.023081,4.220679,2.11862,0.009994,1.557478,0.334889,0.265136,0.000305,,,,,gru
42066,12,-0.069167,2.12525,2.152197,0.009994,1.818954,0.448547,0.436211,0.000305,,,,,gru
42066,12,-0.001536,1.182422,2.175317,0.009994,1.106406,0.288938,0.979177,0.000305,,,,,gru
42066,12,0.000769,1.113706,2.165001,0.009994,1.159164,0.140087,1.593251,0.000305,,,,,gru
42066,12,-0.058546,1.730046,2.171417,0.009994,1.619165,0.136227,1.434038,0.000305,,,,,gru
42066,12,-0.014562,0.933278,2.176137,0.009994,1.002972,0.165497,1.513573,0.000305,,,,,gru
42066,12,-0.019317,1.644333,2.181796,0.009994,1.660318,0.382078,0.976552,0.000305,,,,,gru
42066,12,0.016197,5.409854,2.178677,0.009994,2.68436,0.497127,1.340022,0.000305,,,,,gru
42066,12,-0.081234,1.658632,2.186051,0.009994,1.638365,0.511478,0.892118,0.000305,,,,,gru
42066,12,0.015184,4.745944,2.215181,0.009994,4.568357,0.746828,1.106465,0.000305,,,,,gru
42066,12,-0.032742,1.185417,2.190403,0.009994,0.985591,0.322522,0.514037,0.000305,,,,,gru
42066,12,-0.026356,0.963409,2.182063,0.009994,0.924534,0.348944,0.538832,0.000305,,,,,gru
42066,12,-0.015815,0.955458,2.198117,0.009994,0.909157,0.337937,0.335887,0.000305,,,,,gru
42066,12,-0.085141,1.817201,2.19316,0.009994,1.646593,0.388899,0.172088,0.000305,,,,,gru
42066,12,-0.059692,1.927655,2.188033,0.009994,1.500718,0.232749,0.087353,0.000305,,,,,gru
42066,12,-0.066875,1.739538,2.170571,0.009994,1.319947,0.141185,0.510497,0.000305,,,,,gru
42066,12,0.031518,6.582038,2.188526,0.009994,5.775664,0.038712,0.599548,0.000305,,,,,gru
42066,12,-0.01693,1.123818,2.181944,0.009994,1.010539,0.179719,0.832097,0.000305,,,,,gru
42066,12,-0.021385,0.995877,2.156946,0.009994,0.922578,0.186864,0.887481,0.000305,,,,,gru
52826,16,0.079118,2.500106,2.154084,0.009992,2.213076,0.167984,3.497931,0.000365,,,,,gru
52826,16,-0.031514,3.625602,2.129104,0.009992,3.194431,0.474675,3.564241,0.000365,,,,,gru
52826,16,-0.002673,3.281688,2.132451,0.009992,2.865749,1.097347,3.63946,0.000365,,,,,gru
52826,16,0.103018,1.918449,2.099401,0.009992,1.711261,0.778712,3.538597,0.000365,,,,,gru
52826,16,-0.003721,2.572755,2.109882,0.009992,2.334082,1.39498,3.372507,0.000365,,,,,gru
52826,16,0.046299,2.294578,2.113117,0.009992,1.722796,1.021272,3.079125,0.000365,,,,,gru
52826,16,0.086951,1.318686,2.12033,0.009992,1.164653,0.980574,2.551122,0.000365,,,,,gru
52826,16,0.127174,0.92174,2.121904,0.009992,0.760903,0.824376,1.793704,0.000365,,,,,gru
52826,16,0.073519,1.097115,2.144599,0.009992,0.948511,0.300479,1.828666,0.000365,,,,,gru
52826,16,-0.026884,2.555036,2.147608,0.009992,1.981706,0.146757,1.594695,0.000365,,,,,gru
52826,16,-0.16564,4.883913,2.183846,0.009992,3.33632,1.225622,1.471254,0.000365,,,,,gru
52826,16,-0.040344,2.047008,2.150597,0.009992,1.78652,0.799096,0.457092,0.000365,,,,,gru
52826,16,0.107811,0.751988,2.176199,0.009992,0.951939,0.820883,1.129417,0.000365,,,,,gru
52826,16,0.087905,1.023578,2.183582,0.009992,1.213003,0.746614,1.975995,0.000365,,,,,gru
52826,16,-0.037543,3.115181,2.17468,0.009992,2.874021,0.749172,2.2742,0.000365,,,,,gru
52826,16,0.077108,0.980737,2.160799,0.009992,1.16582,0.113846,1.728221,0.000365,,,,,gru
52826,16,0.031679,1.316949,2.175791,0.009992,1.457063,0.287512,1.483743,0.000365,,,,,gru
52826,16,0.108013,1.975239,2.162063,0.009992,1.371339,0.400374,2.331462,0.000365,,,,,gru
52826,16,-0.040337,2.06023,2.136599,0.009992,1.903811,0.226469,0.879703,0.000365,,,,,gru
52826,16,-0.002505,1.913418,2.142586,0.009992,1.942262,0.437582,1.593753,0.000365,,,,,gru
52826,16,0.099515,0.729407,2.154974,0.009992,0.908614,0.135417,1.508742,0.000365,,,,,gru
52826,16,0.002594,1.6469,2.169479,0.009992,1.755196,0.780796,2.178809,0.000365,,,,,gru
66586,20,0.053123,1.636544,2.17234,0.009989,1.542811,0.434741,2.727107,0.000425,,,,,gru
66586,20,0.07876,2.516845,2.155732,0.009989,2.34366,0.481371,2.40997,0.000425,,,,,gru
66586,20,-0.044472,2.301578,2.161821,0.009989,2.138766,0.827064,3.0953,0.000425,,,,,gru
66586,20,0.063071,1.930545,2.161638,0.009989,1.76372,1.066845,2.844217,0.000425,,,,,gru
66586,20,-0.063404,1.613978,2.15786,0.009989,1.511704,0.690284,3.273092,0.000425,,,,,gru
66586,20,0.211497,1.371242,2.150515,0.009989,1.307251,0.90099,1.436525,0.000425,,,,,gru
66586,20,0.003011,2.17997,2.150981,0.009989,1.956479,1.428989,2.080063,0.000425,,,,,gru
66586,20,0.07029,1.113977,2.167041,0.009989,1.076396,0.868433,1.846444,0.000425,,,,,gru
66586,20,0.143724,1.360593,2.134095,0.009989,1.230821,1.284777,1.07888,0.000425,,,,,gru
66586,20,0.031054,1.352033,2.159637,0.009989,1.258889,0.781152,1.574789,0.000425,,,,,gru
66586,20,-0.03462,2.266044,2.159061,0.009989,1.726076,0.214269,1.294996,0.000425,,,,,gru
66586,20,0.048855,1.641575,2.166475,0.009989,1.214549,0.411504,0.645606,0.000425,,,,,gru
66586,20,-0.033673,2.171151,2.189139,0.009989,1.623466,0.417413,1.131713,0.000425,,,,,gru
66586,20,-0.242108,2.316005,2.155014,0.009989,2.102784,1.912788,0.453157,0.000425,,,,,gru
66586,20,0.073503,2.156111,2.184798,0.009989,1.961451,1.770642,0.570179,0.000425,,,,,gru
66586,20,-0.000571,1.489129,2.182362,0.009989,1.23928,0.612421,0.231822,0.000425,,,,,gru
66586,20,0.059093,0.983808,2.168267,0.009989,0.936384,0.22087,0.701583,0.000425,,,,,gru
66586,20,0.123409,0.968663,2.183837,0.009989,0.942203,0.103278,1.333196,0.000425,,,,,gru
66586,20,-0.020561,1.350015,2.164899,0.009989,1.183659,0.654802,0.059796,0.000425,,,,,gru
66586,20,-0.184343,3.455787,2.171115,0.009989,2.97998,0.999249,0.302276,0.000425,,,,,gru
66586,20,0.180654,1.360003,2.173012,0.009989,1.295878,0.590513,1.449405,0.000425,,,,,gru
66586,20,0.02548,0.968669,2.176426,0.009989,0.96571,0.148094,0.713381,0.000425,,,,,gru
66586,20,0.029961,0.996559,2.169452,0.009989,0.993403,0.250089,0.437851,0.000425,,,,,gru
66586,20,0.00186,0.790586,2.160115,0.009989,0.812517,0.362881,0.561208,0.000425,,,,,gru
66586,20,-0.028979,2.21351,2.165734,0.009989,1.530857,0.471503,0.220355,0.000425,,,,,gru
66586,20,0.082065,1.999358,2.175212,0.009989,1.841794,1.284244,0.980403,0.000425,,,,,gru
66586,20,0.005241,2.143435,2.17244,0.009989,1.9671,0.746675,0.361035,0.000425,,,,,gru
66586,20,0.161506,1.396863,2.172906,0.009989,1.310013,0.375205,0.654182,0.000425,,,,,gru
79465,24,0.077736,1.251233,2.16741,0.009987,1.222289,0.277545,3.028919,0.000485,,,,,gru
79465,24,0.101825,2.981171,2.175291,0.009987,2.422231,0.499978,2.746342,0.000485,,,,,gru
79465,24,0.065026,1.888053,2.15838,0.009987,1.51296,0.367315,3.112821,0.000485,,,,,gru
79465,24,0.050927,2.215991,2.168327,0.009987,1.647808,0.829597,3.14643,0.000485,,,,,gru
79465,24,0.103816,1.25196,2.173625,0.009987,1.243525,0.119243,2.670123,0.000485,,,,,gru
79465,24,0.045159,2.182536,2.161255,0.009987,1.878281,0.492108,1.941577,0.000485,,,,,gru
79465,24,-0.02516,1.095746,2.165411,0.009987,1.077052,0.306547,2.477659,0.000485,,,,,gru
79465,24,-0.00621,1.799982,2.164418,0.009987,1.675705,0.692318,2.355267,0.000485,,,,,gru
79465,24,-0.036934,1.7687,2.194773,0.009987,1.666543,0.590384,1.793797,0.000485,,,,,gru
79465,24,0.030701,1.752743,2.17776,0.009987,1.513563,0.116551,1.106277,0.000485,,,,,gru
79465,24,-0.003902,2.295065,2.190166,0.009987,1.910542,0.180243,1.280037,0.000485,,,,,gru
79465,24,0.000222,2.424613,2.183527,0.009987,2.173103,0.282298,0.336445,0.000485,,,,,gru
79465,24,0.04229,1.263699,2.156511,0.009987,1.132147,0.206055,0.789674,0.000485,,,,,gru
79465,24,-0.025113,2.564798,2.183761,0.009987,2.058241,0.75826,0.099253,0.000485,,,,,gru
79465,24,-0.024938,1.985306,2.157587,0.009987,1.225173,0.624982,0.205764,0.000485,,,,,gru
79465,24,-0.054415,1.876558,2.191438,0.009987,1.767728,0.903203,0.149704,0.000485,,,,,gru
79465,24,0.05279,0.723196,2.163112,0.009987,0.727409,0.214361,0.533316,0.000485,,,,,gru
79465,24,0.102901,1.335752,2.172069,0.009987,1.233748,0.414252,0.475281,0.000485,,,,,gru
79465,24,0.161455,1.432586,2.164295,0.009987,1.34954,0.322471,0.963268,0.000485,,,,,gru
79465,24,0.002349,1.134435,2.170238,0.009987,1.162364,0.489471,0.329428,0.000485,,,,,gru
79465,24,0.047736,0.738509,2.17394,0.009987,0.785299,0.288381,0.606502,0.000485,,,,,gru
79465,24,-0.012081,2.185232,2.18201,0.009987,2.08589,0.350561,0.307192,0.000485,,,,,gru
79465,24,0.038809,1.487668,2.150792,0.009987,1.408214,0.713488,1.238811,0.000485,,,,,gru
79465,24,-0.052374,2.879212,2.175293,0.009987,2.216264,0.380721,0.66076,0.000485,,,,,gru
79465,24,0.104025,1.687929,2.173704,0.009987,1.26031,0.725942,0.200811,0.000485,,,,,gru
79465,24,0.134219,0.990061,2.167523,0.009987,0.888233,0.638579,0.540528,0.000485,,,,,gru
92028,28,0.123126,1.038886,2.155203,0.009984,0.954704,0.094099,3.303336,0.0005,,,,,gru
92028,28,0.069228,1.911125,2.172538,0.009984,1.592479,0.309876,3.510143,0.0005,,,,,gru
92028,28,-0.11383,3.726274,2.154411,0.009984,2.81305,1.56753,3.798142,0.0005,,,,,gru
92028,28,0.030676,1.432895,2.158083,0.009984,1.322335,1.170898,3.682234,0.0005,,,,,gru
92028,28,0.080505,1.153552,2.134645,0.009984,1.075157,0.957511,3.499318,0.0005,,,,,gru
92028,28,0.045919,1.333156,2.180315,0.009984,1.122464,0.74414,3.10513,0.0005,,,,,gru
92028,28,-0.042849,1.76421,2.151832,0.009984,1.608415,0.447377,2.553379,0.0005,,,,,gru
92028,28,0.075572,0.961574,2.154546,0.009984,0.902543,0.160093,2.090099,0.0005,,,,,gru
92028,28,0.047831,1.462511,2.163579,0.009984,1.097121,0.888996,1.255105,0.0005,,,,,gru
92028,28,0.051436,0.983047,2.164615,0.009984,0.952526,0.792927,1.459761,0.0005,,,,,gru
92028,28,-0.046779,2.083395,2.192502,0.009984,1.963826,1.218159,0.64164,0.0005,,,,,gru
92028,28,0.102485,1.429978,2.197355,0.009984,1.016506,0.373291,0.35252,0.0005,,,,,gru
92028,28,0.021534,0.86222,2.170831,0.009984,0.860759,0.311389,1.633221,0.0005,,,,,gru
92028,28,-0.106951,2.487121,2.156833,0.009984,2.085764,0.336961,0.214412,0.0005,,,,,gru
92028,28,0.065655,1.485155,2.163198,0.009984,1.314521,0.361239,0.202026,0.0005,,,,,gru
92028,28,0.118373,0.714563,2.133446,0.009984,0.802071,0.429133,0.553324,0.0005,,,,,gru
92028,28,0.045386,1.22957,2.142953,0.009984,1.226288,0.38146,0.239471,0.0005,,,,,gru
92028,28,-0.010902,1.694398,2.154765,0.009984,1.531359,0.234586,0.50862,0.0005,,,,,gru
92028,28,-0.041932,1.287782,2.195374,0.009984,1.251289,0.809783,1.080863,0.0005,,,,,gru
92028,28,0.094034,0.654497,2.166452,0.009984,0.590135,0.650818,0.791904,0.0005,,,,,gru
92028,28,0.029115,0.853264,2.189899,0.009984,0.834273,0.512045,1.570275,0.0005,,,,,gru
92028,28,0.048627,1.119386,2.171224,0.009984,0.740709,0.486079,2.15077,0.0005,,,,,gru
92028,28,0.069484,0.685764,2.151011,0.009984,0.637307,0.212481,1.69317,0.0005,,,,,gru
92028,28,0.040945,1.472203,2.14507,0.009984,0.93682,0.558641,1.824344,0.0005,,,,,gru
92028,28,0.084723,0.823084,2.165187,0.009984,0.631419,0.437096,1.267267,0.0005,,,,,gru
92028,28,0.002672,3.324513,2.18043,0.009984,2.427476,0.483132,1.026507,0.0005,,,,,gru
104183,32,-0.06192,3.1603,2.120893,0.009982,2.603348,0.208453,3.607145,0.0005,,,,,gru
104183,32,-0.137372,3.112208,2.16116,0.009982,2.715034,0.389046,3.013945,0.0005,,,,,gru
104183,32,-0.000436,2.49791,2.14033,0.009982,1.939126,0.460105,2.866202,0.0005,,,,,gru
104183,32,0.113794,0.965772,2.156005,0.009982,0.825091,0.125956,2.152322,0.0005,,,,,gru
104183,32,0.119979,1.219401,2.171171,0.009982,0.849204,0.395773,1.281811,0.0005,,,,,gru
104183,32,0.091945,1.012038,2.176731,0.009982,0.948872,0.120272,1.403771,0.0005,,,,,gru
104183,32,0.078763,1.021351,2.150179,0.009982,0.965594,0.064988,1.104512,0.0005,,,,,gru
104183,32,0.112719,1.980381,2.149772,0.009982,1.196008,0.260042,0.243464,0.0005,,,,,gru
104183,32,0.045971,1.676471,2.152445,0.009982,1.449695,0.288867,0.474713,0.0005,,,,,gru
104183,32,-0.007696,1.359166,2.150136,0.009982,1.296177,0.694123,1.659897,0.0005,,,,,gru
104183,32,0.030166,1.190457,2.138315,0.009982,1.112452,0.415846,1.361875,0.0005,,,,,gru
104183,32,0.068611,0.933446,2.151291,0.009982,0.842615,0.223384,1.635069,0.0005,,,,,gru
104183,32,0.085409,0.838593,2.15116,0.009982,0.698383,0.180476,1.7263,0.0005,,,,,gru
104183,32,-0.044264,2.624334,2.150007,0.009982,1.865009,0.388306,1.931769,0.0005,,,,,gru
104183,32,-0.076968,2.491121,2.140918,0.009982,1.776083,0.433822,2.826289,0.0005,,,,,gru
104183,32,0.065095,1.493567,2.17556,0.009982,1.029557,0.301315,2.559099,0.0005,,,,,gru
104183,32,0.021648,1.490952,2.136819,0.009982,1.250698,0.524022,1.840261,0.0005,,,,,gru
104183,32,0.026532,1.527696,2.144068,0.009982,1.281683,0.408974,2.039447,0.0005,,,,,gru
104183,32,0.077189,0.767132,2.150572,0.009982,0.578477,0.111238,2.008949,0.0005,,,,,gru
104183,32,0.042563,1.506647,2.141043,0.009982,1.019235,0.453662,1.378272,0.0005,,,,,gru
104183,32,0.070355,0.787011,2.150092,0.009982,0.6023,0.166245,0.584445,0.0005,,,,,gru
104183,32,0.114963,0.561536,2.16468,0.009982,0.415268,0.291971,0.666372,0.0005,,,,,gru
104183,32,0.042504,1.392584,2.155497,0.009982,1.103151,0.38745,0.531099,0.0005,,,,,gru
104183,32,0.01728,1.038951,2.17978,0.009982,0.84669,0.507824,0.54258,0.0005,,,,,gru
119200,36,-0.188729,2.973612,2.163739,0.00998,2.379633,0.198148,1.12582,0.0005,,,,,gru
119200,36,0.047545,1.160586,2.198828,0.00998,0.85733,0.420709,1.04273,0.0005,,,,,gru
119200,36,0.072642,1.812211,2.176823,0.00998,1.034053,0.204023,1.188109,0.0005,,,,,gru
119200,36,0.004009,1.279612,2.17533,0.00998,0.800648,0.406297,1.478564,0.0005,,,,,gru
119200,36,-0.053886,1.341737,2.184079,0.00998,0.959459,0.462437,1.052232,0.0005,,,,,gru
119200,36,0.045144,1.241599,2.19872,0.00998,0.940531,0.250003,0.218072,0.0005,,,,,gru
119200,36,-0.061877,2.33683,2.168761,0.00998,1.558027,0.169962,0.526285,0.0005,,,,,gru
119200,36,0.105547,1.134345,2.190676,0.00998,0.79859,0.721578,0.252254,0.0005,,,,,gru
119200,36,0.124843,1.080174,2.187203,0.00998,0.676714,0.825489,0.063263,0.0005,,,,,gru
119200,36,0.039853,1.087842,2.175167,0.00998,0.75902,0.785177,1.11092,0.0005,,,,,gru
119200,36,0.094163,1.112057,2.183844,0.00998,0.767148,0.237534,1.056701,0.0005,,,,,gru
119200,36,0.023806,0.905294,2.157414,0.00998,0.526807,0.057791,1.576143,0.0005,,,,,gru
119200,36,0.045436,1.101047,2.152619,0.00998,0.721563,0.503999,1.197859,0.0005,,,,,gru
119200,36,0.052475,1.305256,2.168539,0.00998,0.915879,0.485649,0.407927,0.0005,,,,,gru
119200,36,0.122501,1.044616,2.173296,0.00998,0.640116,0.521022,0.348499,0.0005,,,,,gru
119200,36,-0.039806,1.984787,2.162538,0.00998,1.424187,0.628304,0.637696,0.0005,,,,,gru
119200,36,0.086229,1.091805,2.192006,0.00998,0.764086,0.081686,0.872872,0.0005,,,,,gru
119200,36,0.146267,1.202335,2.203081,0.00998,0.857173,0.566857,0.337986,0.0005,,,,,gru
119200,36,0.040105,1.003411,2.177006,0.00998,0.591686,0.558379,1.236552,0.0005,,,,,gru
119200,36,-0.034926,0.857818,2.196573,0.00998,0.436071,0.383727,1.144889,0.0005,,,,,gru
119200,36,-0.246892,2.424376,2.193153,0.00998,1.939627,1.165011,0.782236,0.0005,,,,,gru
119200,36,0.035088,0.794276,2.172718,0.00998,0.459064,0.206702,0.255347,0.0005,,,,,gru
119200,36,0.167706,1.183388,2.176123,0.00998,0.860833,0.525095,0.586997,0.0005,,,,,gru
119200,36,0.035913,1.052992,2.175473,0.00998,0.767039,0.658545,0.129963,0.0005,,,,,gru
119200,36,0.080986,1.356987,2.173183,0.00998,0.984064,0.793031,0.147237,0.0005,,,,,gru
119200,36,0.056596,1.734044,2.156943,0.00998,0.791439,0.644981,0.720847,0.0005,,,,,gru
119200,36,0.020475,0.966949,2.151067,0.00998,0.555536,0.283619,1.248159,0.0005,,,,,gru
119200,36,-0.031925,1.604805,2.167796,0.00998,0.928361,0.47987,0.529638,0.0005,,,,,gru
119200,36,0.092427,1.171918,2.148731,0.00998,0.693018,0.454325,0.689928,0.0005,,,,,gru
119200,36,0.042159,0.718317,2.182641,0.00998,0.399583,0.37647,0.572334,0.0005,,,,,gru
131935,40,0.093896,2.04107,2.169063,0.009977,1.616148,0.498152,1.267117,0.0005,,,,,gru
131935,40,-0.013342,2.417987,2.161608,0.009977,1.769869,0.638479,2.33699,0.0005,,,,,gru
131935,40,0.092175,1.846617,2.19068,0.009977,1.10209,0.465163,1.96736,0.0005,,,,,gru
131935,40,0.092718,1.385417,2.174078,0.009977,1.08743,1.009713,1.900012,0.0005,,,,,gru
131935,40,-0.063601,2.842893,2.173527,0.009977,2.30326,1.271188,1.674302,0.0005,,,,,gru
131935,40,0.103671,1.180541,2.17054,0.009977,0.837075,0.395665,1.192168,0.0005,,,,,gru
131935,40,0.100904,1.704036,2.171516,0.009977,0.98225,0.293027,0.854546,0.0005,,,,,gru
131935,40,-0.097098,2.350209,2.138171,0.009977,1.995906,0.572455,2.332674,0.0005,,,,,gru
131935,40,-0.048377,1.522482,2.192666,0.009977,1.143299,0.379934,1.61942,0.0005,,,,,gru
131935,40,-0.077945,2.169155,2.167922,0.009977,1.719308,0.891474,1.557142,0.0005,,,,,gru
131935,40,0.109013,0.854364,2.192859,0.009977,0.580765,0.115616,0.799143,0.0005,,,,,gru
131935,40,0.108219,1.523709,2.144506,0.009977,0.98281,0.195971,0.25199,0.0005,,,,,gru
131935,40,0.135027,0.722367,2.180836,0.009977,0.5601,0.145058,0.567719,0.0005,,,,,gru
131935,40,0.108281,1.040716,2.170688,0.009977,0.874816,0.535521,0.449123,0.0005,,,,,gru
131935,40,0.021767,1.762209,2.191836,0.009977,1.419282,0.60452,0.477101,0.0005,,,,,gru
131935,40,-0.003501,2.01389,2.164274,0.009977,1.389305,0.200254,0.784523,0.0005,,,,,gru
131935,40,0.030357,1.789031,2.160548,0.009977,1.525824,0.474998,0.699927,0.0005,,,,,gru
131935,40,0.093834,0.882314,2.157389,0.009977,0.745667,0.248298,0.845652,0.0005,,,,,gru
131935,40,-0.050049,2.399661,2.168069,0.009977,1.918757,0.503258,1.101852,0.0005,,,,,gru
131935,40,-0.016852,1.520426,2.156647,0.009977,1.268049,0.374669,1.461979,0.0005,,,,,gru
131935,40,0.045121,0.930209,2.155953,0.009977,0.684759,0.368402,1.718631,0.0005,,,,,gru
