episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1211,316.7952,316.7952,1211,0,0,1,0,1.1323,2.106,collision,17.6,0.017577,0.406409,-0.861142,0.855164,4.687117,1.106889,0.560275,5.994334,0.363227,0.396186,-0.722026,1.0,,,,,,,,,,,,,,0,lstm
2,1308,-21.2512,147.772,97,0,0,1,0,3.8667,1.791,collision,18.9,-0.506314,0.317071,-0.88338,0.355933,5.113599,0.742778,3.092088,5.99377,0.282604,0.362808,-0.65786,1.004913,,,,,,,,,,,,,,0,lstm
3,1946,147.6069,147.717,638,0,0,1,0,2.4386,2.095,collision,27.9,0.010904,0.411859,-0.865254,0.840846,4.705812,1.138803,0.290758,5.978711,0.372259,0.397333,-0.588539,1.0,,,,,,,,,,,,,,0,lstm
4,2600,142.4089,146.39,654,0,0,1,0,2.4485,2.082,collision,38.2,-0.032705,0.410032,-0.853567,0.849179,4.656802,1.167855,0.466169,5.963611,0.378585,0.401382,-0.72724,1.0,-0.010333,0.00824,1.781172,0.006742,0.058319,0.120448,0.014896,0.082779,3.7e-05,,,,,0,lstm
5,3237,146.4224,146.3964,637,0,0,1,0,2.4391,2.072,collision,47.5,0.003647,0.415733,-0.840836,0.849616,4.584659,1.205648,0.567144,5.992253,0.368919,0.393786,-0.57263,1.0,,,,,,,,,,,,,,0,lstm
6,3921,151.4588,147.2402,684,0,0,1,0,2.4328,2.096,collision,57.2,-0.06544,0.409229,-0.86406,0.875156,4.547797,1.196195,0.361837,5.985424,0.374012,0.399333,-0.681176,1.0,,,,,,,,,,,,,,0,lstm
7,4596,146.669,147.1586,675,0,0,1,0,2.4373,2.05,collision,66.7,-0.091813,0.429265,-0.887436,0.865439,4.48691,1.241791,0.47878,5.979454,0.368372,0.398827,-0.68943,1.0,,,,,,,,,,,,,,0,lstm
8,5817,317.7461,168.482,1221,0,0,1,0,1.1515,2.082,collision,85.9,-0.022815,0.412386,-0.888939,0.824075,4.574362,1.203324,0.364651,5.984976,0.358407,0.393382,-0.770836,1.0,0.00528,0.005879,1.781322,0.006726,0.039272,0.137355,0.015882,0.10203,4.9e-05,,,,,0,lstm
9,6487,148.3974,166.2504,670,0,0,1,0,2.4719,2.07,collision,95.5,0.004242,0.421741,-0.847487,0.872854,4.54527,1.237235,0.292945,5.977848,0.378931,0.401773,-0.751035,1.003742,,,,,,,,,,,,,,0,lstm
10,7151,140.9802,163.7234,664,0,0,1,0,2.3855,2.094,collision,104.8,0.016677,0.407761,-0.866173,0.841316,4.587252,1.190396,0.245909,5.984321,0.383763,0.403764,-0.72565,1.0,,,,,,,,,,,,,,0,lstm
