episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,335,54.5978,54.5978,335,0,0,1,0,3.1689,2.083,collision,4.6,0.163663,0.413666,-0.830568,0.877638,5.500601,0.581535,2.210423,5.994584,0.385508,0.387198,-0.506364,1.0,,,,,,,,,,,,,,0,none
2,430,-35.4172,9.5903,95,0,0,1,0,3.8987,2.206,collision,5.8,-0.002344,0.369203,-0.819326,0.790353,5.797745,0.280665,4.396997,5.993016,0.285719,0.378036,-0.663606,1.00956,,,,,,,,,,,,,,0,none
3,1371,253.55,90.9102,941,0,0,1,0,1.6166,2.156,collision,17.8,0.012106,0.391102,-0.866489,0.852484,5.527369,0.547135,2.213137,5.997937,0.397347,0.386694,-0.333252,1.0,,,,,,,,,,,,,,0,none
4,1713,57.5699,82.5751,342,0,0,1,0,3.1134,2.117,collision,23.1,0.092015,0.406491,-0.849067,0.841267,5.477925,0.623007,1.662048,5.993558,0.381349,0.383124,-0.360564,1.0,-0.004977,0.007727,1.690059,0.004994,0.05524,0.252694,0.088547,0.0,3.7e-05,,,,,0,none
5,2053,58.0007,77.6602,340,0,0,1,0,3.1101,2.149,collision,27.5,0.03094,0.391712,-0.802527,0.82087,5.532147,0.573991,2.015587,5.994327,0.376898,0.383319,-0.313842,1.0,,,,,,,,,,,,,,0,none
6,2427,67.5748,75.9793,374,0,0,1,0,3.0917,2.117,collision,32.3,-0.018224,0.414492,-0.837338,0.851217,5.540633,0.58393,2.650355,5.992213,0.371083,0.382802,-0.350176,1.001017,,,,,,,,,,,,,,0,none
7,2780,57.621,73.3567,353,0,0,1,0,3.1227,2.052,collision,36.8,-0.052416,0.451083,-0.861162,0.831086,5.554122,0.509994,2.590528,5.997869,0.36136,0.381781,-0.523217,1.0,,,,,,,,,,,,,,0,none
8,3117,56.3037,71.2251,337,0,0,1,0,3.1449,2.095,collision,41.4,0.030648,0.425104,-0.808479,0.850947,5.496286,0.661031,2.00347,5.994457,0.373854,0.381955,-0.403848,1.0,-0.021596,0.012982,1.689828,0.004982,0.076707,0.401151,0.099834,0.0,4.9e-05,,,,,0,none
9,3486,64.6383,70.4932,369,0,0,1,0,3.1437,2.075,collision,46.1,0.153424,0.420749,-0.820848,0.873866,5.500858,0.634956,2.158236,5.993882,0.384589,0.385055,-0.546249,1.003132,,,,,,,,,,,,,,0,none
10,3791,45.3142,67.9753,305,0,0,1,0,3.1668,2.094,collision,49.9,0.177324,0.398153,-0.750609,0.876232,5.528787,0.594315,2.249378,5.998,0.380773,0.383291,-0.507566,1.0,,,,,,,,,,,,,,0,none
11,3825,-43.5574,58.1598,34,0,0,1,0,3.8775,2.217,collision,50.4,-0.178359,0.317405,-0.740136,0.513779,5.763182,0.258789,4.784776,5.986877,0.208598,0.318921,-0.608713,1.0,,,,,,,,,,,,,,0,none
12,4766,257.3979,87.4413,941,0,0,1,0,1.5523,2.146,collision,62.7,-0.030828,0.3983,-0.836587,0.830679,5.511787,0.584161,1.567866,5.995608,0.396942,0.385603,-0.376688,1.0,0.003024,0.007091,1.689814,0.00497,0.053348,0.194485,0.036803,0.0,6.1e-05,,,,,0,none
13,5122,63.7745,68.4638,356,0,0,1,0,3.1341,2.118,collision,67.1,0.043783,0.408611,-0.802447,0.85234,5.475597,0.648259,1.309075,5.997134,0.373262,0.377771,-0.365572,1.001671,,,,,,,,,,,,,,0,none
14,5479,63.6749,69.0743,357,0,0,1,0,3.1114,2.154,collision,71.5,0.034367,0.391523,-0.852572,0.794205,5.53361,0.564962,2.387732,5.993755,0.374647,0.381403,-0.335375,1.000404,,,,,,,,,,,,,,0,none
15,5789,47.7712,68.0513,310,0,0,1,0,3.1539,2.121,collision,75.4,-0.000303,0.410776,-0.859478,0.808005,5.579539,0.532144,2.402411,5.996717,0.370356,0.382288,-0.339786,1.0,,,,,,,,,,,,,,0,none
16,6156,63.6375,67.6576,367,0,0,1,0,3.1261,2.099,collision,80.2,-0.012699,0.429183,-0.86769,0.832964,5.54013,0.533326,2.313077,5.988345,0.377761,0.384325,-0.455331,1.000645,-0.022089,0.010402,1.689921,0.004958,0.070343,0.359235,0.067582,0.0,7.3e-05,,,,,0,none
17,6244,-34.6467,58.4308,88,0,0,1,0,3.8871,2.132,collision,81.4,-0.018981,0.406612,-0.776056,0.720507,5.783947,0.462981,2.269172,5.998321,0.275125,0.369864,-0.633309,1.004533,,,,,,,,,,,,,,0,none
18,6594,60.1034,58.8108,350,0,0,1,0,3.1313,2.091,collision,85.9,0.077246,0.421451,-0.819385,0.844436,5.553198,0.59673,1.435833,5.995639,0.381001,0.383073,-0.34108,1.0,,,,,,,,,,,,,,0,none
19,6904,49.1947,57.2664,310,0,0,1,0,3.1638,2.124,collision,89.8,0.127881,0.382634,-0.826048,0.857947,5.508222,0.660998,0.913577,5.996699,0.379438,0.38343,-0.425247,1.0,,,,,,,,,,,,,,0,none
20,7245,57.6396,58.499,341,0,0,1,0,3.1524,2.116,collision,94.5,-0.001654,0.414486,-0.862608,0.836612,5.618389,0.491154,2.744918,5.996665,0.378668,0.382988,-0.328281,1.0,-0.015713,0.008166,1.690158,0.004946,0.062972,0.588468,0.075485,0.0,8.5e-05,,,,,0,none
21,8447,310.035,93.8582,1202,0,0,1,0,1.1069,2.141,collision,109.2,-0.018146,0.397335,-0.838702,0.849156,5.630867,0.453475,0.97816,5.997744,0.380689,0.37512,-0.440566,1.0,,,,,,,,,,,,,,0,none
22,8836,68.1433,74.9327,389,0,0,1,0,3.1255,2.094,collision,114.0,0.156215,0.404471,-0.8329,0.890476,5.489766,0.663371,1.377744,5.988133,0.390605,0.389223,-0.588325,1.010652,,,,,,,,,,,,,,0,none
23,10063,312.675,99.8228,1227,0,0,1,0,1.1266,2.135,collision,129.4,-0.011247,0.406365,-0.856418,0.842398,5.623418,0.505542,0.623605,5.997346,0.383943,0.376581,-0.447668,1.0,,,,,,,,,,,,,,0,none
24,10401,54.4483,98.9001,338,0,0,1,0,3.108,2.141,collision,135.0,0.055515,0.389075,-0.781761,0.798159,5.563775,0.59141,2.143599,5.997239,0.387414,0.387098,-0.380163,1.0,0.027391,0.003878,1.6902,0.004934,0.059868,0.27175,0.072651,0.0,9.7e-05,,,,,0,none
25,10480,-31.6569,90.9573,79,0,0,1,0,3.9022,2.13,collision,136.1,-0.051146,0.404924,-0.771717,0.797125,5.80506,0.22012,5.029248,5.99045,0.256719,0.343045,-0.489992,1.011109,,,,,,,,,,,,,,0,none
26,10568,-33.5111,81.2425,88,0,0,1,0,3.8973,2.11,collision,137.3,0.110152,0.406325,-0.752128,0.823962,5.82918,0.24817,4.259624,5.99726,0.285091,0.375427,-0.598611,1.007845,,,,,,,,,,,,,,0,none
27,11790,312.8755,115.9947,1222,0,0,1,0,1.1232,2.108,collision,153.4,0.011398,0.42,-0.83884,0.849412,5.599519,0.524807,1.632317,5.998684,0.385757,0.375956,-0.549424,1.0,,,,,,,,,,,,,,0,none
28,12127,54.3978,115.4241,337,0,0,1,0,3.1186,2.145,collision,158.2,0.076104,0.390066,-0.820739,0.849702,5.550512,0.545578,2.273884,5.995451,0.384924,0.385454,-0.380553,1.0,0.009113,0.00416,1.690041,0.004922,0.051079,0.231366,0.021988,0.0,0.0001,,,,,0,none
29,12463,58.9727,116.4019,336,0,0,1,0,3.18,2.079,collision,162.5,0.17991,0.408746,-0.726818,0.876972,5.496548,0.683343,1.435117,5.993381,0.385763,0.386422,-0.427879,1.0,,,,,,,,,,,,,,0,none
30,12810,57.171,116.3551,347,0,0,1,0,3.1259,2.066,collision,167.1,0.12257,0.425383,-0.862988,0.856397,5.512695,0.640364,1.940562,5.994419,0.384465,0.385246,-0.425919,1.0,,,,,,,,,,,,,,0,none
31,13145,52.7048,90.622,335,0,0,1,0,3.15,2.066,collision,171.4,0.2055,0.399909,-0.736338,0.886755,5.557236,0.622863,2.053695,5.994866,0.384628,0.386631,-0.523049,1.0,,,,,,,,,,,,,,0,none
32,14561,587.8476,142.5925,1416,1,1,0,0,0.2994,2.128,goal,190.0,-0.021963,0.410959,-0.855292,0.858378,5.561173,0.547819,1.248176,5.99783,0.396697,0.382157,-0.359883,1.0,0.02817,0.003492,1.690362,0.00491,0.043971,0.17488,0.024775,0.0,0.0001,,,,,0,none
33,15792,317.3871,143.0637,1231,0,0,1,0,1.1165,2.13,collision,205.8,-0.001365,0.406916,-0.864858,0.860042,5.618383,0.516325,1.67421,5.997316,0.379366,0.37663,-0.512685,1.004038,,,,,,,,,,,,,,0,none
34,16123,51.981,142.8169,331,0,0,1,0,3.1584,2.052,collision,210.2,0.200434,0.40846,-0.793222,0.846547,5.612019,0.532426,0.925813,5.995868,0.384206,0.386796,-0.459243,1.0,,,,,,,,,,,,,,0,none
35,17074,261.4475,172.1274,951,0,0,1,0,1.5592,2.134,collision,221.8,-0.028055,0.403378,-0.860099,0.839455,5.562175,0.569314,1.653027,5.999404,0.402484,0.387045,-0.397325,1.0,,,,,,,,,,,,,,0,none
36,17381,46.2246,180.101,307,0,0,1,0,3.143,2.142,collision,226.2,0.059472,0.39383,-0.803094,0.838212,5.611047,0.474339,3.381465,5.996049,0.374072,0.381755,-0.427187,1.0,0.034563,0.004522,1.690781,0.004898,0.04545,0.289405,0.013665,0.0,0.0001,,,,,0,none
37,17434,-37.5005,145.0634,53,0,0,1,0,3.8922,2.135,collision,227.0,-0.186842,0.356524,-0.753871,0.64866,5.811192,0.164297,5.261838,5.99517,0.221867,0.315281,-0.495419,1.0,,,,,,,,,,,,,,0,none
38,17790,63.4381,145.9674,356,0,0,1,0,3.149,2.138,collision,231.7,0.116195,0.388859,-0.845538,0.853342,5.586554,0.543666,2.449417,5.991047,0.381927,0.385451,-0.502119,1.005068,,,,,,,,,,,,,,0,none
39,17896,-34.6671,136.6034,106,0,0,1,0,3.8877,2.161,collision,233.1,0.147318,0.358915,-0.668818,0.824891,5.830333,0.256903,4.081418,5.996474,0.281268,0.379388,-0.7378,1.007765,,,,,,,,,,,,,,0,none
40,18242,58.4853,136.7348,346,0,0,1,0,3.1525,2.153,collision,237.7,0.100884,0.388186,-0.845983,0.865385,5.609292,0.505455,1.921222,5.997563,0.384289,0.384047,-0.444129,1.000586,-0.021202,0.007319,1.690848,0.004886,0.05245,0.735799,0.098781,0.0,0.0001,,,,,0,none
41,18584,57.237,137.1881,342,0,0,1,0,3.131,2.148,collision,242.1,0.072448,0.393958,-0.799873,0.801998,5.582937,0.563728,2.069155,5.997199,0.389838,0.38776,-0.374309,1.0,,,,,,,,,,,,,,0,none
42,18614,-44.9472,73.9086,30,0,0,1,0,3.8746,2.109,collision,242.6,-0.231521,0.360693,-0.739217,0.681902,5.803696,0.309086,4.458436,5.993339,0.206719,0.320539,-0.63634,1.0,,,,,,,,,,,,,,0,none
43,18996,67.1264,48.8825,382,0,0,1,0,3.1321,2.099,collision,247.4,0.142654,0.407599,-0.818049,0.871358,5.54603,0.597465,1.631311,5.99328,0.397074,0.392418,-0.590863,1.010481,,,,,,,,,,,,,,0,none
44,19346,56.4791,49.3323,350,0,0,1,0,3.1348,2.094,collision,252.4,-0.013807,0.426384,-0.878088,0.82293,5.63218,0.516275,1.838479,5.994149,0.375963,0.383792,-0.504533,1.0,-0.014452,0.009221,1.690953,0.004874,0.063637,0.640078,0.062724,0.0,0.0001,,,,,0,none
45,19715,64.8428,29.6719,369,0,0,1,0,3.1386,2.075,collision,257.0,0.181753,0.4036,-0.835703,0.89147,5.649456,0.480765,2.664092,5.994215,0.387141,0.389087,-0.500452,1.0,,,,,,,,,,,,,,0,none
46,20708,263.4106,51.3904,993,0,0,1,0,1.6062,2.11,collision,268.8,0.051731,0.417335,-0.854777,0.861767,5.608752,0.53855,1.503412,5.998187,0.404266,0.388675,-0.433552,1.0,,,,,,,,,,,,,,0,none
47,21085,63.5931,61.4998,377,0,0,1,0,3.1106,2.102,collision,273.7,-0.04065,0.421914,-0.866911,0.827547,5.666347,0.461124,1.581816,5.994224,0.381077,0.386534,-0.520578,1.0,,,,,,,,,,,,,,0,none
48,21442,57.8754,60.9435,357,0,0,1,0,3.1023,2.083,collision,278.7,0.086294,0.428065,-0.850855,0.844111,5.656394,0.472286,2.807105,5.997237,0.387032,0.388308,-0.447129,1.0,0.056596,0.00356,1.691437,0.004862,0.04591,0.343825,0.034706,0.0,0.0001,,,,,0,none
49,22453,258.767,90.2869,1011,0,0,1,0,1.5776,2.126,collision,291.8,-0.003878,0.412794,-0.879781,0.852557,5.681252,0.40757,1.756176,5.996997,0.395668,0.386309,-0.546421,1.0,,,,,,,,,,,,,,0,none
50,22824,62.8373,90.7222,371,0,0,1,0,3.1195,2.107,collision,296.7,0.11918,0.401612,-0.774663,0.879617,5.542711,0.631332,0.671217,5.997832,0.398834,0.392771,-0.463813,1.0,,,,,,,,,,,,,,0,none
51,24290,596.6417,144.6626,1466,1,1,0,0,0.2974,2.126,goal,315.8,-0.011861,0.411429,-0.846179,0.857532,5.597821,0.517933,1.570759,5.995784,0.398309,0.38299,-0.510102,1.002685,,,,,,,,,,,,,,0,none
52,24318,-43.3572,144.8216,28,0,0,1,0,3.8669,1.911,collision,317.3,-0.438853,0.315385,-0.833491,0.393269,5.766384,0.261741,5.084275,5.99311,0.259755,0.35217,-0.454874,1.0,0.014931,0.003826,1.692039,0.00485,0.049974,0.320979,0.034198,0.0,0.0001,,,,,0,none
