global_step,episode,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,recurrent_cell
1491,4,-0.023638,0.024979,1.7194,0.004994,0.082927,0.144896,0.078983,0.097587,3.7e-05,,,,,gru
1491,4,-0.022516,0.024451,1.719474,0.004994,0.080903,0.138706,0.071418,0.090839,3.7e-05,,,,,gru
1491,4,-0.022164,0.023992,1.719545,0.004994,0.080718,0.175625,0.064183,0.127314,3.7e-05,,,,,gru
1491,4,-0.021949,0.023516,1.719612,0.004994,0.081465,0.207122,0.055887,0.143137,3.7e-05,,,,,gru
4360,8,0.023883,0.01064,1.719681,0.004982,0.048981,0.109022,0.025323,0.064668,4.9e-05,,,,,gru
4360,8,-0.062441,0.018566,1.719741,0.004982,0.061085,0.098705,0.02635,0.060684,4.9e-05,,,,,gru
4360,8,-0.093808,0.014902,1.719794,0.004982,0.06836,0.104915,0.019103,0.056281,4.9e-05,,,,,gru
4360,8,0.224708,0.007555,1.71983,0.004982,0.051779,0.106609,0.03451,0.072559,4.9e-05,,,,,gru
4360,8,0.081613,0.008546,1.71985,0.004982,0.060643,0.191545,0.022601,0.11621,4.9e-05,,,,,gru
4360,8,-0.202627,0.023019,1.719863,0.004982,0.097016,0.389221,0.013461,0.242675,4.9e-05,,,,,gru
4360,8,-0.00823,0.013905,1.719866,0.004982,0.072989,0.098215,0.018191,0.058889,4.9e-05,,,,,gru
4360,8,0.022655,0.010344,1.719861,0.004982,0.079808,0.131253,0.023643,0.089642,4.9e-05,,,,,gru
5834,12,-0.021092,0.019505,1.719857,0.00497,0.080867,0.290498,0.044731,0.186823,6.1e-05,,,,,gru
5834,12,-0.021141,0.019353,1.719849,0.00497,0.08121,0.290346,0.041745,0.185719,6.1e-05,,,,,gru
5834,12,-0.020416,0.019164,1.71984,0.00497,0.081937,0.29089,0.037372,0.184481,6.1e-05,,,,,gru
5834,12,-0.01908,0.018976,1.719828,0.00497,0.082999,0.291745,0.032259,0.183225,6.1e-05,,,,,gru
7984,16,-0.01073,0.016922,1.719814,0.004958,0.069872,0.074059,0.0154,0.053859,7.3e-05,,,,,gru
7984,16,-0.117582,0.005269,1.719801,0.004958,0.047568,0.287366,0.024992,0.164417,7.3e-05,,,,,gru
7984,16,-0.012085,0.015504,1.719761,0.004958,0.074242,0.115514,0.002676,0.061885,7.3e-05,,,,,gru
7984,16,-0.111698,0.02538,1.719721,0.004958,0.074808,0.390658,0.013547,0.220052,7.3e-05,,,,,gru
7984,16,-0.030786,0.017091,1.719703,0.004958,0.079593,0.233309,0.005116,0.132633,7.3e-05,,,,,gru
7984,16,0.149532,0.003538,1.719685,0.004958,0.061719,0.387449,0.032279,0.229666,7.3e-05,,,,,gru
7984,16,0.027557,0.015779,1.719669,0.004958,0.077466,0.081,0.017016,0.042248,7.3e-05,,,,,gru
7984,16,-0.632713,0.021776,1.719651,0.004958,0.122272,0.334777,0.075102,0.224,7.3e-05,,,,,gru
9490,20,-0.014813,0.019155,1.71964,0.004946,0.080731,0.185757,0.02821,0.123263,8.5e-05,,,,,gru
9490,20,-0.014521,0.01905,1.719644,0.004946,0.083048,0.18479,0.023288,0.118426,8.5e-05,,,,,gru
9490,20,-0.013982,0.018965,1.719662,0.004946,0.085659,0.183914,0.019216,0.113819,8.5e-05,,,,,gru
9490,20,-0.013361,0.01891,1.719694,0.004946,0.088569,0.159865,0.017508,0.096431,8.5e-05,,,,,gru
10980,24,-0.013147,0.018858,1.719737,0.004934,0.082805,0.112798,0.018683,0.070451,9.7e-05,,,,,gru
10980,24,-0.01258,0.018746,1.719778,0.004934,0.086081,0.112869,0.016055,0.068192,9.7e-05,,,,,gru
10980,24,-0.011947,0.018683,1.719811,0.004934,0.089267,0.092414,0.016972,0.055933,9.7e-05,,,,,gru
10980,24,-0.011958,0.018651,1.719838,0.004934,0.092129,0.133122,0.020081,0.084921,9.7e-05,,,,,gru
13144,28,0.004094,0.013159,1.719867,0.004922,0.077015,0.068574,0.019855,0.04811,0.0001,,,,,gru
13144,28,-0.176823,0.032099,1.719883,0.004922,0.101488,0.226424,0.01274,0.110756,0.0001,,,,,gru
13144,28,-0.009437,0.01496,1.719868,0.004922,0.082226,0.082656,0.024869,0.054975,0.0001,,,,,gru
13144,28,0.023548,0.006832,1.719846,0.004922,0.084166,0.217587,0.03596,0.13068,0.0001,,,,,gru
13144,28,-0.008322,0.013687,1.719797,0.004922,0.08183,0.118967,0.025722,0.085951,0.0001,,,,,gru
13144,28,0.003783,0.024307,1.719754,0.004922,0.098643,0.360074,0.044209,0.116273,0.0001,,,,,gru
13144,28,-0.008059,0.014016,1.719649,0.004922,0.076201,0.156928,0.019415,0.106455,0.0001,,,,,gru
13144,28,-0.006908,0.014917,1.719551,0.004922,0.109217,0.681797,0.023624,0.384,0.0001,,,,,gru
14613,32,-0.019856,0.019064,1.719447,0.00491,0.086099,0.07839,0.004647,0.046051,0.0001,,,,,gru
14613,32,-0.019864,0.019006,1.719359,0.00491,0.084406,0.079109,0.006798,0.045072,0.0001,,,,,gru
14613,32,-0.019799,0.018965,1.719286,0.00491,0.08284,0.079657,0.010263,0.044437,0.0001,,,,,gru
14613,32,-0.019677,0.018934,1.719227,0.00491,0.081456,0.080073,0.013882,0.044204,0.0001,,,,,gru
16076,36,-0.024434,0.015271,1.719181,0.004898,0.080164,0.065784,0.014821,0.041002,0.0001,,,,,gru
16076,36,-0.024164,0.015226,1.719147,0.004898,0.078821,0.065799,0.017208,0.041077,0.0001,,,,,gru
16076,36,-0.023821,0.015183,1.719124,0.004898,0.077697,0.065812,0.019215,0.041251,0.0001,,,,,gru
16076,36,-0.023499,0.015142,1.719111,0.004898,0.076724,0.04138,0.020822,0.032129,0.0001,,,,,gru
17502,40,-0.025652,0.018474,1.719107,0.004886,0.086561,0.076329,0.01275,0.05602,0.0001,,,,,gru
17502,40,-0.025746,0.018484,1.719097,0.004886,0.086508,0.076538,0.012941,0.056217,0.0001,,,,,gru
17502,40,-0.025678,0.018489,1.719083,0.004886,0.086685,0.076871,0.011983,0.055764,0.0001,,,,,gru
17502,40,-0.025479,0.018492,1.719063,0.004886,0.087067,0.077294,0.010111,0.054816,0.0001,,,,,gru
18995,44,-0.01044,0.017575,1.719038,0.004874,0.084555,0.114161,0.002848,0.072702,0.0001,,,,,gru
18995,44,-0.010167,0.017632,1.719018,0.004874,0.085074,0.113653,0.003462,0.073066,0.0001,,,,,gru
18995,44,-0.009603,0.017682,1.719002,0.004874,0.085163,0.113287,0.003645,0.073173,0.0001,,,,,gru
18995,44,-0.009122,0.017721,1.718991,0.004874,0.084824,0.047062,0.003005,0.029157,0.0001,,,,,gru
20488,48,-0.010892,0.017195,1.718982,0.004862,0.079669,0.078229,0.014037,0.023684,0.0001,,,,,gru
20488,48,-0.010769,0.017201,1.718997,0.004862,0.079061,0.077827,0.01447,0.023257,0.0001,,,,,gru
20488,48,-0.010734,0.017193,1.719035,0.004862,0.07855,0.118459,0.01461,0.048583,0.0001,,,,,gru
20488,48,-0.010844,0.017167,1.719097,0.004862,0.078306,0.146257,0.014107,0.078118,0.0001,,,,,gru
22688,52,0.013113,0.014833,1.719178,0.00485,0.073163,0.130304,0.013848,0.07662,0.0001,,,,,gru
22688,52,-0.148284,0.018959,1.719258,0.00485,0.085234,0.18748,0.022197,0.117867,0.0001,,,,,gru
22688,52,-0.013961,0.015881,1.719335,0.00485,0.07409,0.103807,0.014367,0.058542,0.0001,,,,,gru
22688,52,0.140784,0.00921,1.719414,0.00485,0.092021,0.312857,0.032003,0.18314,0.0001,,,,,gru
22688,52,0.013623,0.016031,1.719468,0.00485,0.076111,0.091425,0.019695,0.048506,0.0001,,,,,gru
22688,52,-0.126615,0.008587,1.719525,0.00485,0.085477,0.276401,0.004387,0.152674,0.0001,,,,,gru
22688,52,-0.005327,0.01345,1.719589,0.00485,0.075701,0.060114,0.018931,0.033467,0.0001,,,,,gru
22688,52,0.079923,0.03832,1.719656,0.00485,0.104762,0.303992,0.035251,0.207691,0.0001,,,,,gru
24828,56,-0.009315,0.014373,1.719727,0.004838,0.078214,0.192262,0.011465,0.114149,0.0001,,,,,gru
24828,56,-0.155706,0.033599,1.719791,0.004838,0.06633,0.579067,0.013052,0.37108,0.0001,,,,,gru
24828,56,-0.038803,0.016078,1.719834,0.004838,0.076987,0.242896,0.005508,0.14553,0.0001,,,,,gru
24828,56,0.323972,0.004574,1.71987,0.004838,0.065936,0.432844,0.051328,0.25804,0.0001,,,,,gru
24828,56,-0.04175,0.016059,1.719909,0.004838,0.075905,0.081589,0.004235,0.053228,0.0001,,,,,gru
24828,56,0.385727,0.004324,1.719941,0.004838,0.070088,0.435798,0.053615,0.310002,0.0001,,,,,gru
24828,56,0.025806,0.013794,1.719981,0.004838,0.067015,0.121885,0.003624,0.078792,0.0001,,,,,gru
24828,56,-0.720109,0.040354,1.72002,0.004838,0.133752,0.364484,0.108518,0.147952,0.0001,,,,,gru
27016,60,-0.004421,0.015869,1.720015,0.004826,0.071374,0.084577,0.004472,0.047323,0.0001,,,,,gru
27016,60,-0.009719,0.007441,1.720019,0.004826,0.065879,0.215176,0.008053,0.124211,0.0001,,,,,gru
27016,60,-0.020298,0.01448,1.720033,0.004826,0.066845,0.084866,0.012717,0.055438,0.0001,,,,,gru
27016,60,0.183168,0.023471,1.720056,0.004826,0.072523,0.234063,0.010487,0.168446,0.0001,,,,,gru
27016,60,-0.001338,0.015026,1.720077,0.004826,0.066104,0.114646,0.014615,0.076208,0.0001,,,,,gru
27016,60,-0.052469,0.016131,1.720104,0.004826,0.057284,0.360053,0.019739,0.227502,0.0001,,,,,gru
27016,60,-0.002873,0.013207,1.720117,0.004826,0.065827,0.111336,0.012016,0.072954,0.0001,,,,,gru
27016,60,-0.032855,0.037571,1.720137,0.004826,0.07464,0.391904,0.016308,0.242122,0.0001,,,,,gru
28928,64,0.011138,0.014401,1.720135,0.004814,0.068649,0.121278,0.007999,0.07918,0.0001,,,,,gru
28928,64,0.011556,0.014389,1.720128,0.004814,0.070483,0.120898,0.007506,0.076836,0.0001,,,,,gru
28928,64,0.012204,0.014406,1.720115,0.004814,0.072253,0.126275,0.009295,0.075397,0.0001,,,,,gru
28928,64,0.012738,0.014447,1.720095,0.004814,0.073686,0.162626,0.011936,0.098128,0.0001,,,,,gru
31091,68,0.008063,0.014794,1.720072,0.004802,0.071105,0.15597,0.003495,0.099651,0.0001,,,,,gru
31091,68,-0.20917,0.019207,1.720056,0.004802,0.07975,0.678756,0.022922,0.402928,0.0001,,,,,gru
31091,68,0.019251,0.015406,1.720028,0.004802,0.074719,0.137399,0.01145,0.082383,0.0001,,,,,gru
31091,68,-0.335925,0.011771,1.720007,0.004802,0.092391,0.490244,0.029293,0.305979,0.0001,,,,,gru
31091,68,-0.001383,0.013369,1.719979,0.004802,0.08153,0.09664,0.019673,0.059028,0.0001,,,,,gru
31091,68,-0.043395,0.049039,1.719956,0.004802,0.100205,0.624182,0.014073,0.376396,0.0001,,,,,gru
31091,68,-0.025802,0.014842,1.71995,0.004802,0.087713,0.140729,0.022742,0.101767,0.0001,,,,,gru
