episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1417,593.5609,593.5609,1417,1,1,0,0,0.2986,2.11,goal,19.3,-0.002609,0.404333,-0.855283,0.885276,4.790919,1.127843,0.228107,5.992962,0.397873,0.400592,-0.509278,1.0,,,,,,,,,,,,,,0,gru
2,2847,597.1136,595.3372,1430,1,1,0,0,0.2989,2.121,goal,38.4,-0.002882,0.402044,-0.852728,0.848219,4.796991,1.110381,0.408842,5.987105,0.399367,0.401632,-0.526046,1.002493,,,,,,,,,,,,,,0,gru
3,4277,598.8788,596.5178,1430,1,1,0,0,0.2982,2.104,goal,57.4,0.008514,0.408124,-0.817358,0.829934,4.808175,1.121168,0.448565,5.993911,0.401476,0.401354,-0.492503,1.0,,,,,,,,,,,,,,0,gru
4,5728,601.6088,597.7905,1451,1,1,0,0,0.2985,2.104,goal,78.2,-0.017866,0.409261,-0.878507,0.838799,4.816035,1.085427,0.492353,5.980061,0.395358,0.399096,-0.588855,1.00602,-0.035223,0.000702,1.744848,0.004994,0.010279,0.086477,0.005101,0.046575,3.7e-05,,,,,0,gru
5,7119,587.151,595.6626,1391,1,1,0,0,0.2981,2.114,goal,96.8,0.006539,0.40709,-0.853064,0.863987,4.855225,1.030003,0.94739,5.992286,0.402207,0.401064,-0.52011,1.0,,,,,,,,,,,,,,0,gru
6,8538,591.4041,594.9529,1419,1,1,0,0,0.299,2.085,goal,115.8,0.009143,0.418306,-0.867684,0.88058,4.799562,1.079292,0.527169,5.981359,0.396499,0.39404,-0.566446,1.0,,,,,,,,,,,,,,0,gru
7,8845,-2.833,509.5549,307,0,0,1,0,3.6393,1.918,collision,119.9,-0.065075,0.480902,-0.834608,0.852631,4.155463,1.45149,0.342244,5.968529,0.381009,0.432897,-0.892092,1.009567,,,,,,,,,,,,,,0,gru
8,10291,600.3637,520.906,1446,1,1,0,0,0.2995,2.111,goal,140.4,-0.006931,0.411217,-0.876431,0.849495,4.825086,1.071769,0.523929,5.989527,0.399578,0.401358,-0.546801,1.005986,0.049918,0.001997,1.745072,0.004982,0.01691,0.102048,0.005894,0.059934,4.9e-05,,,,,0,gru
9,11754,607.7226,530.5523,1463,1,1,0,0,0.2977,2.088,goal,159.9,-0.000903,0.421699,-0.871288,0.884645,4.763319,1.123732,0.27763,5.997798,0.396923,0.394609,-0.582648,1.006274,,,,,,,,,,,,,,0,gru
10,13174,593.3601,536.833,1420,1,1,0,0,0.2976,2.111,goal,178.7,0.021372,0.401669,-0.849926,0.877154,4.708852,1.131532,0.210907,5.994678,0.395301,0.394381,-0.643707,1.0,,,,,,,,,,,,,,0,gru
11,14609,598.1231,537.2893,1435,1,1,0,0,0.299,2.093,goal,197.6,0.010593,0.414518,-0.858116,0.873617,4.763124,1.146014,0.207926,5.984787,0.394914,0.393339,-0.627637,1.0,,,,,,,,,,,,,,0,gru
12,16033,590.1046,536.5884,1424,1,1,0,0,0.2977,2.095,goal,218.1,-0.030659,0.418906,-0.850139,0.827468,4.789962,1.090559,0.638958,5.990106,0.392152,0.398919,-0.574393,1.0,-0.016225,0.000725,1.745413,0.00497,0.011996,0.128038,0.004057,0.073929,6.1e-05,,,,,0,gru
13,17413,584.1067,535.1112,1380,1,1,0,0,0.2983,2.135,goal,236.5,-0.000457,0.394629,-0.856258,0.831435,4.787668,1.067337,0.091933,5.983916,0.401803,0.401265,-0.504607,1.0,,,,,,,,,,,,,,0,gru
14,18797,581.5738,533.1076,1384,1,1,0,0,0.2982,2.122,goal,255.0,0.010674,0.398889,-0.849535,0.829835,4.776327,1.078894,0.386081,5.987556,0.399035,0.401004,-0.494032,1.0,,,,,,,,,,,,,,0,gru
15,20219,593.1248,533.705,1422,1,1,0,0,0.2992,2.108,goal,273.8,0.011872,0.404961,-0.858764,0.848154,4.79068,1.101704,0.459952,5.987007,0.399673,0.402026,-0.536766,1.0,,,,,,,,,,,,,,0,gru
16,21621,590.8781,533.6524,1402,1,1,0,0,0.2979,2.117,goal,294.6,0.001265,0.398317,-0.861496,0.851623,4.801664,1.081106,0.352129,5.980177,0.401854,0.402306,-0.506721,1.0,0.000728,0.000756,1.745938,0.004958,0.013186,0.151719,0.010024,0.089735,7.3e-05,,,,,0,gru
17,23067,600.8646,594.0222,1446,1,1,0,0,0.2992,2.108,goal,313.8,0.023098,0.409332,-0.863045,0.84496,4.797473,1.059082,0.494389,5.994131,0.403045,0.402125,-0.532644,1.008394,,,,,,,,,,,,,,0,gru
18,24518,597.4114,593.727,1451,1,1,0,0,0.2985,2.09,goal,333.0,-0.014328,0.421028,-0.856541,0.877929,4.771194,1.093097,0.18275,5.988892,0.389176,0.398728,-0.547024,1.0,,,,,,,,,,,,,,0,gru
19,25961,599.2673,592.8814,1443,1,1,0,0,0.2973,2.116,goal,352.0,0.039286,0.399845,-0.849282,0.866486,4.758614,1.105183,0.475354,5.992289,0.404626,0.404414,-0.703656,1.010475,,,,,,,,,,,,,,0,gru
20,27373,591.3907,592.6845,1412,1,1,0,0,0.297,2.09,goal,372.8,0.02438,0.417042,-0.885364,0.870186,4.706636,1.134303,0.15642,5.985264,0.397617,0.394844,-0.629785,1.0,-0.012803,0.000895,1.746114,0.004946,0.012434,0.087715,0.007368,0.050198,8.5e-05,,,,,0,gru
21,28821,602.5038,593.1226,1448,1,1,0,0,0.2985,2.1,goal,391.9,0.002902,0.406308,-0.823504,0.877213,4.769021,1.11311,0.113235,5.980594,0.398756,0.399741,-0.582228,1.003452,,,,,,,,,,,,,,0,gru
22,30270,599.0392,594.016,1449,1,1,0,0,0.299,2.09,goal,410.8,0.028168,0.412827,-0.879212,0.852255,4.748982,1.139481,0.146839,5.989968,0.400162,0.396711,-0.691747,1.0,,,,,,,,,,,,,,0,gru
23,31698,595.7793,595.1833,1428,1,1,0,0,0.2976,2.103,goal,429.8,0.001953,0.403316,-0.856717,0.848411,4.730326,1.137704,0.559038,5.982502,0.395688,0.399872,-0.568025,1.0,,,,,,,,,,,,,,0,gru
24,33126,595.2761,596.5535,1428,1,1,0,0,0.2978,2.116,goal,450.6,0.021786,0.399712,-0.839117,0.829057,4.759619,1.109491,0.117023,5.98724,0.403457,0.404218,-0.507766,1.001135,-0.010855,0.000902,1.745698,0.004934,0.012679,0.112222,0.007954,0.064897,9.7e-05,,,,,0,gru
25,34668,574.2179,594.6628,1542,1,1,0,0,0.2984,2.07,goal,470.9,-0.043515,0.423805,-0.876925,0.869023,4.703303,1.195861,0.452238,5.989629,0.410171,0.40751,-0.937624,1.0,,,,,,,,,,,,,,0,gru
26,35331,166.0587,552.1809,663,0,0,1,0,2.2892,2.051,collision,479.7,-0.048792,0.430237,-0.866611,0.858122,4.554644,1.180456,0.283381,5.956755,0.382421,0.391335,-0.57561,1.0,,,,,,,,,,,,,,0,gru
27,36766,601.1387,552.2083,1435,1,1,0,0,0.2972,2.117,goal,498.5,0.003672,0.400604,-0.839462,0.863553,4.792287,1.075841,0.393376,5.992443,0.397897,0.401812,-0.519221,1.009266,,,,,,,,,,,,,,0,gru
28,38183,591.6342,551.6306,1417,1,1,0,0,0.2992,2.115,goal,518.8,0.003675,0.404039,-0.863197,0.831022,4.753899,1.101415,0.255352,5.974972,0.398327,0.402402,-0.569947,1.0,0.028523,0.002549,1.745415,0.004922,0.023189,0.0699,0.016202,0.046752,0.0001,,,,,0,gru
29,39612,595.7844,551.2823,1429,1,1,0,0,0.2989,2.092,goal,537.6,-0.020454,0.417334,-0.88126,0.856106,4.770255,1.128017,0.185721,5.996129,0.397875,0.401335,-0.5808,1.0,,,,,,,,,,,,,,0,gru
30,41038,592.8108,551.4243,1426,1,1,0,0,0.2983,2.117,goal,556.5,0.013972,0.399663,-0.837811,0.834989,4.816166,1.080655,0.351822,5.994374,0.401952,0.403077,-0.524104,1.0,,,,,,,,,,,,,,0,gru
31,42476,599.7371,551.1476,1438,1,1,0,0,0.2998,2.072,goal,575.7,-0.004897,0.427542,-0.868918,0.874472,4.710772,1.16872,0.174281,5.991349,0.389152,0.391827,-0.594622,1.0,,,,,,,,,,,,,,0,gru
32,43920,598.6224,551.106,1444,1,1,0,0,0.2979,2.071,goal,596.5,-0.008205,0.433091,-0.862752,0.885978,4.749997,1.11563,0.356752,5.986196,0.394628,0.40062,-0.575786,1.0,-0.028573,0.000855,1.744705,0.00491,0.011051,0.115464,0.004974,0.059615,0.0001,,,,,0,gru
33,45322,584.4791,549.9759,1402,1,1,0,0,0.298,2.111,goal,615.1,-0.010692,0.413455,-0.883014,0.859407,4.866828,1.023581,0.578232,5.98879,0.396941,0.401663,-0.552895,1.0,,,,,,,,,,,,,,0,gru
34,46722,587.9656,549.2449,1400,1,1,0,0,0.2988,2.099,goal,633.7,0.016147,0.411341,-0.842433,0.872802,4.800227,1.106226,0.541832,5.985139,0.401009,0.401397,-0.57106,1.0,,,,,,,,,,,,,,0,gru
35,48149,591.5024,550.9733,1427,1,1,0,0,0.2982,2.102,goal,652.1,0.015202,0.410467,-0.83288,0.849264,4.838229,1.083648,0.651543,5.977348,0.39962,0.402466,-0.617752,1.0,,,,,,,,,,,,,,0,gru
36,49594,597.0143,594.0689,1445,1,1,0,0,0.2995,2.083,goal,672.8,-0.008099,0.421829,-0.876577,0.865674,4.764208,1.140303,0.370173,5.992648,0.392191,0.399625,-0.574643,1.0,-0.028994,0.000893,1.743158,0.004898,0.014734,0.096842,0.010598,0.055095,0.0001,,,,,0,gru
37,50974,578.4808,591.8031,1380,1,1,0,0,0.2976,2.134,goal,691.0,0.01107,0.394888,-0.843055,0.883701,4.843956,1.065328,0.532114,5.987482,0.401461,0.402057,-0.443829,1.0,,,,,,,,,,,,,,0,gru
38,52370,588.5935,591.499,1396,1,1,0,0,0.2971,2.121,goal,709.5,0.010674,0.40115,-0.851112,0.836044,4.82955,1.046057,0.227134,5.977731,0.404588,0.403258,-0.543435,1.0,,,,,,,,,,,,,,0,gru
39,53805,598.3929,591.7599,1435,1,1,0,0,0.2976,2.113,goal,728.5,0.012822,0.405161,-0.853065,0.88196,4.804012,1.100236,0.123214,5.989741,0.402512,0.403072,-0.500744,1.003122,,,,,,,,,,,,,,0,gru
40,55216,591.551,591.6339,1411,1,1,0,0,0.2979,2.114,goal,748.7,-0.007276,0.405434,-0.86032,0.837716,4.845365,1.057703,0.601362,5.988955,0.396,0.399993,-0.524181,1.0,-0.022262,0.000705,1.741901,0.004886,0.009143,0.112471,0.004634,0.061339,0.0001,,,,,0,gru
41,56663,598.9547,591.5557,1447,1,1,0,0,0.2998,2.104,goal,767.8,-0.00386,0.411499,-0.844589,0.834004,4.750974,1.134056,0.35878,5.985177,0.391,0.401102,-0.54481,1.003526,,,,,,,,,,,,,,0,gru
42,58104,601.5131,591.8447,1441,1,1,0,0,0.2982,2.113,goal,787.0,-0.000706,0.40852,-0.866953,0.850779,4.83338,1.083734,0.674441,5.993166,0.398791,0.400348,-0.499952,1.010292,,,,,,,,,,,,,,0,gru
43,59556,604.7066,593.8675,1452,1,1,0,0,0.2982,2.095,goal,806.0,-0.00714,0.415404,-0.866367,0.876535,4.733538,1.140959,0.321395,5.989093,0.390665,0.393066,-0.606082,1.003456,,,,,,,,,,,,,,0,gru
44,60985,595.3947,594.6104,1429,1,1,0,0,0.2983,2.12,goal,826.2,0.007821,0.403204,-0.860613,0.88301,4.835994,1.038324,0.282071,5.986422,0.39864,0.402791,-0.510583,1.001634,-0.020907,0.000891,1.740933,0.004874,0.015526,0.157338,0.01142,0.090598,0.0001,,,,,0,gru
45,62403,589.8029,594.4405,1418,1,1,0,0,0.2978,2.11,goal,845.1,0.027217,0.409309,-0.868395,0.86303,4.837542,1.037832,0.195733,5.983535,0.406478,0.40535,-0.720021,1.0,,,,,,,,,,,,,,0,gru
46,63852,602.0726,594.9463,1449,1,1,0,0,0.2979,2.104,goal,864.1,0.005197,0.408217,-0.848765,0.86285,4.820535,1.080935,0.562721,5.975018,0.396418,0.401307,-0.520093,1.008519,,,,,,,,,,,,,,0,gru
47,65294,601.1943,597.2176,1442,1,1,0,0,0.2989,2.105,goal,883.4,-0.005221,0.412256,-0.886437,0.838353,4.782781,1.097621,0.648648,5.992699,0.403115,0.403528,-0.488067,1.004757,,,,,,,,,,,,,,0,gru
