episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1401,587.2454,587.2454,1401,1,1,0,0,0.2978,2.132,goal,17.1,-0.002056,0.400381,-0.856714,0.853615,4.97406,0.954732,0.80549,5.982908,0.399136,0.397852,-0.486008,1.0,,,,,,,,,,,,,,0,none
2,2819,587.7725,587.5089,1418,1,1,0,0,0.2986,2.127,goal,34.1,0.024092,0.399937,-0.838427,0.836586,4.964341,0.957272,0.548333,5.991389,0.404497,0.407095,-0.692882,1.0,,,,,,,,,,,,,,0,none
3,4232,593.865,589.6276,1413,1,1,0,0,0.2974,2.122,goal,50.9,-0.013838,0.401877,-0.831476,0.865038,4.909305,1.017351,0.643675,5.991974,0.398078,0.396548,-0.54871,1.0,,,,,,,,,,,,,,0,none
4,5676,596.992,591.4687,1444,1,1,0,0,0.2985,2.091,goal,70.0,-0.028823,0.422488,-0.872866,0.835506,4.922587,1.011857,0.296464,5.983495,0.392071,0.395589,-0.633825,1.0,-0.029824,0.000662,1.709472,0.004994,0.013594,0.091025,0.007297,0.0,3.7e-05,,,,,0,none
5,7107,594.9581,592.1666,1431,1,1,0,0,0.2996,2.138,goal,87.3,0.00227,0.397354,-0.844789,0.830014,4.979037,0.987925,0.800115,5.991541,0.399253,0.397655,-0.53146,1.008144,,,,,,,,,,,,,,0,none
6,8522,584.9922,590.9708,1415,1,1,0,0,0.2981,2.107,goal,103.9,0.042663,0.405859,-0.863532,0.867618,4.92713,1.02509,0.739676,5.982802,0.404934,0.408933,-0.709604,1.0,,,,,,,,,,,,,,0,none
7,9902,577.2398,589.0093,1380,1,1,0,0,0.299,2.147,goal,120.8,0.020792,0.384289,-0.8245,0.873389,4.971943,1.01666,0.450676,5.993467,0.404416,0.407859,-0.493445,1.0,,,,,,,,,,,,,,0,none
8,11358,601.4811,590.5682,1456,1,1,0,0,0.2996,2.112,goal,139.7,-0.034526,0.412584,-0.886911,0.88663,4.964747,0.982887,0.449615,5.993932,0.39527,0.396951,-0.543571,1.006997,-0.020438,0.000547,1.70938,0.004982,0.012167,0.120447,0.009115,0.0,4.9e-05,,,,,0,none
9,12744,583.4374,589.7759,1386,1,1,0,0,0.2972,2.121,goal,157.2,-0.014771,0.40441,-0.878482,0.824436,4.975211,0.980643,0.633286,5.992408,0.396428,0.396971,-0.52748,1.0,,,,,,,,,,,,,,0,none
10,14158,593.1051,590.1088,1414,1,1,0,0,0.2974,2.135,goal,174.5,-0.002801,0.400443,-0.860263,0.87508,5.034,0.921828,0.659235,5.991634,0.398639,0.396799,-0.545019,1.0,,,,,,,,,,,,,,0,none
