episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,1207,323.4846,323.4846,1207,0,0,1,0,1.0635,2.136,collision,14.9,-0.006721,0.390918,-0.843342,0.881421,4.914858,1.040305,0.232542,5.992653,0.360152,0.392493,-0.617232,1.0,,,,,,,,,,,,,,0,none
2,2422,323.9229,323.7038,1215,0,0,1,0,1.0949,2.139,collision,29.2,-0.009128,0.389517,-0.872314,0.832827,4.904958,1.07133,0.393288,5.990528,0.364108,0.395551,-0.648361,1.002685,,,,,,,,,,,,,,0,none
3,3642,327.2581,324.8885,1220,0,0,1,0,1.0535,2.14,collision,43.6,0.026147,0.386652,-0.796923,0.830846,4.932579,1.043682,0.678728,5.985106,0.366776,0.396801,-0.631444,1.000311,,,,,,,,,,,,,,0,none
4,4896,337.2918,327.9893,1254,0,0,1,0,1.0446,2.105,collision,60.7,-0.017563,0.410388,-0.869349,0.833146,4.923822,1.022787,0.632667,5.989084,0.358279,0.3924,-0.657893,1.00528,0.010723,0.002972,1.72491,0.004994,0.033593,0.142616,0.009162,0.0,3.7e-05,,,,,0,none
5,6059,310.168,324.4251,1163,0,0,1,0,1.0883,2.165,collision,75.2,0.005262,0.380763,-0.845772,0.84307,5.021239,0.927053,0.62739,5.989856,0.365817,0.396024,-0.633488,1.0,,,,,,,,,,,,,,0,none
6,6695,132.4561,292.4303,636,0,0,1,0,2.454,2.115,collision,82.9,-0.032741,0.411003,-0.849529,0.814039,4.953122,0.983075,1.21815,5.987115,0.379314,0.40212,-0.653923,1.0,,,,,,,,,,,,,,0,none
7,7951,335.9357,298.6453,1256,0,0,1,0,1.0462,2.117,collision,97.8,-0.008878,0.408013,-0.858857,0.846906,4.981544,0.965638,0.615387,5.986626,0.358065,0.392825,-0.668485,1.008043,,,,,,,,,,,,,,0,none
8,9184,326.6529,302.1463,1233,0,0,1,0,1.0866,2.133,collision,114.5,-0.006162,0.401732,-0.891781,0.816419,4.940591,0.976943,0.560203,5.985211,0.361095,0.394739,-0.611395,1.005844,-0.06812,0.00501,1.724883,0.004982,0.043079,0.230252,0.025734,0.0,4.9e-05,,,,,0,none
9,10418,332.0239,305.466,1234,0,0,1,0,1.0377,2.141,collision,129.6,0.004561,0.39283,-0.893641,0.837176,4.941568,1.021277,0.62807,5.989095,0.360328,0.391901,-0.621568,1.004164,,,,,,,,,,,,,,0,none
10,11619,316.9932,306.6187,1201,0,0,1,0,1.0762,2.14,collision,144.2,0.012925,0.39178,-0.847649,0.86986,4.940605,1.007897,0.271598,5.984374,0.362171,0.394426,-0.648192,1.0,,,,,,,,,,,,,,0,none
